edge_id,h00,h01,h02,h03,h04,h05,h06,h07,h08,h09,h10,h11,h12,h13,h14,h15,h16,h17,h18,h19,h20,h21,h22,h23,h24,h25,h26,h27,h28,h29,h30,h31,h32,h33,h34,h35,h36,h37,h38,h39,h40,h41
e050,0.1040362450088279,0.16013688115800292,0.0056205096330843645,0.13283117543293171,-0.062702170806292229,0.00043748215028748509,0.081461109900491768,-0.019722010411606358,0.13643333907351779,0.00043753871276938378,0.0093379139088484685,0.090917933911330517,-0.012482264916034262,-0.091815354448895034,-0.032564275250477025,-0.0098179130121924061,0.092282690956421332,0.091343687839905041,-0.13016844250128592,0.073521253814461951,0.11673440541616266,0.12678496889345403,0.17655530487469528,-0.12914644451772189,0.070023721225645513,-0.026692424323297142,-0.12640922596256604,-0.036439357901625058,0.024422521921275253,-0.019336465216047122,0.043383747389467792,0.04204444532080101,-0.083751770255029542,0.19164801408936613,0.07548039388711654,0.015174790357837536,-0.11286526324422445,0.11584729203681704,0.12716903685968059,-0.065250082454901173,0.075912312428004391,0.043171451379601447
e051,-0.050246962008058935,-0.093392166152385353,-0.01644446291116923,-0.037045864363962996,-0.014333447321705734,-0.059502251877556658,-0.071619350352561756,0.15974301492517645,-0.065879912098919413,0.066898282317298538,-0.11417091323205292,-0.050579955524379133,-0.065067337881154527,-0.044648320983599631,0.16994175152951982,-0.085817689820769996,-0.10723855750220893,-0.086538110362054541,0.12685584673493952,-0.12109025223830944,-0.083532811160718007,-0.052431578162293921,-0.11204223900022596,0.052506483010123103,-0.07124666795000946,-0.021586180889429867,0.28542124101881794,-0.069866903184747156,-0.079841929680651971,-0.011101087982984837,0.047706237703318388,-0.035467594716345113,0.12941097152661496,-0.081715672010885629,-0.0053947998180785307,0.10016994294841167,0.037258721576865605,-0.063113797077734429,0.074711266010330055,0.10359044135991576,-0.045956454459439092,-0.04301410862090059
e052,0.029039151922774363,-0.1236241955116319,0.065147181001052074,0.043643031278167807,0.094010151368750711,0.2475146040463044,-0.18928282794448584,-0.05181509623774206,0.005584564724766275,-0.16983049551998602,0.066294394446536037,-0.043046219502277133,0.24775997379790021,0.10511538538786722,-0.098466009847398728,0.088016288541807375,0.0083230878519660045,-0.068310545313238213,0.051031568594413504,-0.028490199927081072,-0.085807742327811243,-0.065533712549979195,-0.013826194350388586,0.017249739700721842,-0.10839953402503072,-0.10692715385471621,-0.076645255437387427,-0.029411254810281819,0.069693578737022352,0.0011314223253610981,-0.058462701778553956,0.018568612970974754,0.041946709242929973,0.097540404589066543,0.0026072933673295475,-0.088374298585511837,-0.077151171539480604,-0.064613813638263976,-0.057649536141680904,0.029285298409757667,-0.01840595088565786,0.039147687265433495
e053,0.034706082086577793,0.096175518917337235,0.027736700653533963,-0.0036150861673494607,0.15830011808656036,-0.01652750858632477,0.014157820128071357,0.22042582572859515,0.053727889867842459,-0.025620178645827968,0.12093370362035691,0.067014347807414554,0.20371629231983324,-0.064134287598960393,-0.075934110244407729,0.0060948828453034135,0.11389686607573139,0.11120761280918069,0.12020728343843366,-0.0062619456383269257,0.06591214321577081,-0.092247448861749376,-0.01701067999637168,0.10409001555521419,0.030802377633883951,0.18800176640557426,0.0011658978488080368,-0.048115056450032667,0.0030129036265791696,0.056206403962324229,-0.049778033018516778,-0.031955108615363506,-0.1391627840501955,0.015303844562712998,-0.014687796975467713,0.072697498109408107,0.12340655876694598,0.062551637572451982,0.056124737782910467,0.12288122515698674,-0.10910697217429288,-0.084182500380489578
e054,-0.066874386239013803,0.033436081224429128,-0.067289371720419183,0.011294625139814725,-0.22353539785476489,0.11624449915612982,-0.053623933875255492,-0.044819265090499501,-0.1971102563881667,0.11066484873106444,0.071075445557418501,0.074337955236048997,-0.010587056875093002,-0.08811129675690399,0.054953404347906527,0.013082429567435255,-0.016483591024746242,0.056674115530876035,-0.086096392615780545,-0.042203300418970358,-0.082645898413412119,0.1510727853972807,-0.051484547298467728,0.040104324425441082,-0.080876565490621,0.15722275988536993,-0.12616452507866624,0.020881644375137821,-0.069349026064467245,0.033316768345906071,-0.026567512489394086,0.046985750257769285,0.21649888011648721,0.026806479207633464,-0.085527698496784987,-0.0095082158733411359,-0.032782418879418303,0.015816978258505084,-0.031525299836309133,0.16778084599646878,0.093136292991820802,0.038343890845331262
e055,0.02254304520454755,0.021365946609324282,-0.0024947139380177849,-0.012875968536455075,0.075290087073566797,0.040671222561283103,0.065247435910970111,0.023122770888370371,0.29385733951732806,-0.09379852443385496,-0.11595393554428896,-0.21714147870839098,-0.12795077007449704,0.16212685107784666,0.067019309028004473,0.02698459025864754,-0.00705358066656607,-0.13678584246952399,-0.055069008128753358,-0.0014564663189701561,0.025592528278120977,-0.051992569579423567,0.037066399751421591,-0.041129563635564061,0.061727830091610231,-0.076272019612774411,0.037884338176521835,0.069007038644615479,0.051418140457505056,-0.13911092930398336,0.09435125900141747,0.10555356045215042,-0.088723970318453749,-0.033801829669060576,0.0025817027973608045,-0.044011439243650349,0.072655434896584797,-0.035647257452384423,-0.045577240478388306,-0.10181333551610078,-0.13022614513048539,-0.011559074437956493
e056,-0.034389415242093872,-0.060000993013002969,-0.14980759628850318,-0.042623445663318486,-0.038162843056352244,-0.1158235570575683,0.11164306883128104,0.0096936976341865672,0.052578722794657917,0.049463691833098213,0.055952716771489774,-0.039931427390656513,0.15185160840287332,-0.016477889917803974,0.028685718552418298,0.20296679098033299,0.0079390180604704402,0.093041984684439291,0.050363424054815899,0.0034251590677902271,0.091067836249121153,0.0047421229214627096,-0.046521880674676337,0.067268655613994713,-0.16442578334842611,-0.06990044433723612,-0.0028369377525261363,0.015930945044938014,-0.33091472256344329,-0.012993103146702744,0.028400441931598474,0.10676417300863296,0.089731556668568552,-0.066977846952031364,0.11431734480256306,-0.048457445911893882,-0.055153264260189308,-0.040965591050690489,0.0025818978717839867,-0.040358010782434131,0.020849156645431993,-0.056242487823358805
e057,-0.0078649086821534851,0.21485492670086193,0.012018176485005484,-0.10179240496605087,0.03114943205229647,0.17245541032594083,0.0058556414152492325,0.093035583866123012,-0.075118412776805338,0.0093193443335523596,0.064856710441939566,0.14802483157476545,-0.12528257106084312,-0.19148898947807419,0.0061613110815082741,-0.092402546627785284,-0.0058598358609542349,0.020082126869184997,-0.064988771276013227,-0.0080251410994459683,0.045830947336841468,0.088564915970166413,0.0072938335316536235,0.031113926222929758,0.10285645072838701,-0.21659370184504881,-0.050397203513155776,0.068815271853847559,0.058312679214978354,-0.0026643142585432381,0.15018579161228424,0.046228537510604448,0.023145401534195406,0.026507362458104148,0.10987115210236358,0.049088468529963132,0.10930181088926205,-0.026442579399171863,0.045069353231938794,-0.033902136555501616,-0.13658923395937905,-0.04815486130562667
e058,0.194436212051291,0.075608296924334448,-0.084075604445576643,-0.015439540083621514,-0.019272600667121713,0.018370421442311435,0.046019229328228682,-0.065251317560560823,-0.012421179566349166,-0.0466916722978062,0.023373855120365841,-0.018670741954688486,0.083331616757125332,0.012980890624529878,0.14111508620199567,-0.10671985381537492,0.073616562396092003,-0.003706612503807963,0.059689325318760207,0.021674589069926843,-0.040359848769004704,-0.042038528008342242,0.085107757932949835,-0.10827285693207737,-0.032271624061730578,0.026760061997409421,-0.0078819906482047869,0.13050506816003529,0.0078628191858620983,0.34465747191063673,0.14117685951277564,0.0077726235805205685,0.030120415628933368,-0.12098213913275048,-0.01000336129767501,-0.11333539740625997,-0.12359843245673197,-0.067603615547180598,-0.10325782046207545,-0.009925252868081387,0.022976147310777264,0.036001936376933427
e059,0.14316756540641454,0.029286926766122105,-0.099793384864751658,0.12264754997312641,-0.073772994928411689,-0.020375526947415092,-0.1366073641827654,0.04665475942989853,-0.077649151665650201,0.1011735893514869,-0.01729250219610462,0.014228221938608827,-0.14172295093034501,-0.026659335122222405,-0.18696529694155203,0.10243453154236865,0.070945724418386633,-0.017676713547609746,0.21733405694007193,-0.075092976396841954,0.087915967634291686,-0.054889328679542736,-0.075401605736645477,0.11079141827623423,-0.041765092013971758,-0.054814744707245608,-0.054889675663228943,-0.1199606543306143,-0.014583903508662439,0.1065903894796139,-0.13149442708461997,0.10147036151532715,-0.10070876623281365,0.055107729220918653,-0.034691357927406581,0.045362670161432278,0.13587189491667406,0.033137955436627023,0.097380416775130277,-0.013794511924556684,0.0014843898519642934,-0.0051619026763398412
e060,-0.039696222477226428,0.11977018714799072,-0.090721363254161941,-0.17361183026180121,0.075687108200707467,-0.10097350964457498,-0.02157909516557012,-0.095448033723663464,-0.17078741201792993,-0.18853417654610582,-0.083337825793366543,-0.11372925024015194,-0.064673948918256383,-0.092365267948489316,-0.13315447283371404,-0.021522970435339083,0.070481523139015317,-0.013628529533637163,-0.091514253024542414,0.11266683192825964,-0.14214567748310059,0.10170627059474283,0.099073385590767227,0.092815109135606061,0.026875901282810241,-0.085659693606625717,-0.13235593138677579,0.034744251815390606,0.027390519276748463,0.059994017584444122,-0.053021133442744797,0.058376367989293833,-0.056013712963314262,0.021449987524542875,-0.0009822693562164047,-0.10614268167794845,0.049827481992284227,-0.033875197317875437,0.11183468454184828,0.074523695698614001,-0.03956949935452117,-0.063482813706245075
e061,-0.016309666045853165,-0.0043269068609325589,-0.020994012474834216,-0.033202382449620947,-0.0072427331948162477,-0.19234926738054947,0.15425048217644413,-0.094626843025177071,0.010861209442171399,0.2557849903361214,0.062784751618853066,0.068478584483920593,-0.10115876686425665,0.059964518992033561,0.073928735580923069,0.024834524652839925,-0.036195008315790894,0.073646032193792177,-0.072602207125147686,0.16982788998797785,0.064649037316712191,-0.1599886500614455,-0.042726844552174556,0.013187713294484357,0.019503486327023548,0.11876954692578018,0.018002302855751436,-0.052077496251119682,-0.086780057200799801,-0.01933792374898784,0.046722866408459962,0.0074052521229864537,-0.13915478658984759,-0.22890364006008779,0.015005114144358289,0.05330320069873215,-0.014869666042864285,0.049194772570419792,0.049245045281772246,-0.01890017118074068,0.060690115277063056,-0.0081557394893161106
e062,0.0011833008469040523,0.071221747514947698,-0.056037423162768628,0.273186751767104,-0.0027494446588855331,-0.055750651328582014,-0.034896464934981011,-0.16647857673422981,0.18101166190999046,0.07292849717452686,-0.01651076976954207,-0.11099595254544979,0.024345976564925084,-0.025621453010943932,0.0018284328613231773,-0.063564173912482883,-0.059788753550730947,0.01586406027016541,0.016170054025670025,-0.0249110343526097,-0.1589157972060318,0.095320160293917031,-0.11294722798526241,0.034406248756375955,-0.059554151433332321,-0.0087655504685526554,-0.11162304447104084,0.018205525984537587,0.016555822917413265,0.050553945436563968,0.1406432493156051,-0.13786012366992662,-0.0036588086109777332,-0.051693427971529857,0.13816813810698853,-0.083387043453574561,0.17623327509194237,0.047263366176258793,0.065125948798699818,0.026730765536046787,0.018076118242274047,0.028512090113614642
e063,0.12928817068368981,0.012198586897562541,0.0060341404216897789,-0.021717148583962217,-0.017509402792971918,-0.0031600030288377384,0.16219652422443326,-0.02733292108306308,0.0529964954913743,-0.095553769535063893,0.14356774338352629,0.064038161854415451,-0.0080076957703643023,0.030377974256958193,-0.086929409352000123,-0.09660034600981586,-0.14170715540651679,-0.022708874900706322,-0.068417677679896372,0.044328606035134284,0.0053520651693177573,0.0087895848484416186,0.0088561469772201057,0.13294148768210234,-0.1317115380023747,-0.060059826661060231,0.11511455723839745,-0.064342221447776821,0.068627538806474625,0.012402247805507589,-0.10686757889187841,0.1309828214764707,-0.027398443329090087,-0.010734505306926751,-0.12967335646114722,0.1126286838258303,0.017198501086792994,-0.15891838549669454,-0.16439825904497224,0.11507436661738259,0.17611814309977017,0.081474936395673714
