target,row,column,row_monomial,column_monomial,gram_entry
e4_residual_1_over_16,34,11,f3^4,f0*f1^2*f2,7.880924790397402e-06
e4_residual_1_over_16,34,12,f3^4,f0*f1^2*f3,6.209825166895015e-06
e4_residual_1_over_16,34,13,f3^4,f0*f1*f2^2,-2.3021291515056337e-06
e4_residual_1_over_16,34,14,f3^4,f0*f1*f2*f3,5.274387064704011e-06
e4_residual_1_over_16,34,15,f3^4,f0*f1*f3^2,-6.011726274399569e-06
e4_residual_1_over_16,34,16,f3^4,f0*f2^3,2.9057415683772757e-06
e4_residual_1_over_16,34,17,f3^4,f0*f2^2*f3,1.6487689395422466e-05
e4_residual_1_over_16,34,18,f3^4,f0*f2*f3^2,1.6025069337850176e-05
e4_residual_1_over_16,34,19,f3^4,f0*f3^3,7.088626922702129e-06
e4_residual_1_over_16,34,20,f3^4,f1^4,-2.2893867325459146e-06
e4_residual_1_over_16,34,21,f3^4,f1^3*f2,-2.044955750727945e-05
e4_residual_1_over_16,34,22,f3^4,f1^3*f3,1.5848628263199526e-05
e4_residual_1_over_16,34,23,f3^4,f1^2*f2^2,-2.1861013235531218e-05
e4_residual_1_over_16,34,24,f3^4,f1^2*f2*f3,-2.121190071202969e-05
e4_residual_1_over_16,34,25,f3^4,f1^2*f3^2,-1.7383281552154244e-05
e4_residual_1_over_16,34,26,f3^4,f1*f2^3,1.929688897332736e-05
e4_residual_1_over_16,34,27,f3^4,f1*f2^2*f3,-1.734846044121739e-05
e4_residual_1_over_16,34,28,f3^4,f1*f2*f3^2,3.075962428195335e-05
e4_residual_1_over_16,34,29,f3^4,f1*f3^3,9.464295577033108e-05
e4_residual_1_over_16,34,30,f3^4,f2^4,2.6277649584038377e-13
e4_residual_1_over_16,34,31,f3^4,f2^3*f3,-8.800326628155382e-06
e4_residual_1_over_16,34,32,f3^4,f2^2*f3^2,8.355427094178912e-06
e4_residual_1_over_16,34,33,f3^4,f2*f3^3,-7.890060796921701e-05
e4_residual_1_over_16,34,34,f3^4,f3^4,3.573996280855581e-05
e4,0,0,f0^4,f0^4,0.000281472345560171
e4,1,0,f0^3*f1,f0^4,-8.679915037903534e-06
e4,1,1,f0^3*f1,f0^3*f1,0.0005991293399911862
e4,2,0,f0^3*f2,f0^4,-4.468036906315027e-05
e4,2,1,f0^3*f2,f0^3*f1,0.00022162324263754664
e4,2,2,f0^3*f2,f0^3*f2,0.000899039088889641
e4,3,0,f0^3*f3,f0^4,1.5335282455255577e-05
e4,3,1,f0^3*f3,f0^3*f1,0.00023603885146138934
e4,3,2,f0^3*f3,f0^3*f2,0.0003903026292653599
e4,3,3,f0^3*f3,f0^3*f3,0.000879493883083942
e4,4,0,f0^2*f1^2,f0^4,1.611290580317909e-05
e4,4,1,f0^2*f1^2,f0^3*f1,-1.627770231345227e-05
e4,4,2,f0^2*f1^2,f0^3*f2,-2.3476782507506942e-05
e4,4,3,f0^2*f1^2,f0^3*f3,-1.4905400773424415e-05
e4,4,4,f0^2*f1^2,f0^2*f1^2,0.0005441267723121867
e4,5,0,f0^2*f1*f2,f0^4,4.512070577667216e-06
e4,5,1,f0^2*f1*f2,f0^3*f1,-2.8823417619035075e-05
e4,5,2,f0^2*f1*f2,f0^3*f2,2.236261043855015e-05
e4,5,3,f0^2*f1*f2,f0^3*f3,4.080253319772622e-05
e4,5,4,f0^2*f1*f2,f0^2*f1^2,0.00021764004743208488
e4,5,5,f0^2*f1*f2,f0^2*f1*f2,0.0012081257225195956
e4,6,0,f0^2*f1*f3,f0^4,-4.947232355273368e-06
e4,6,1,f0^2*f1*f3,f0^3*f1,-1.2106152328930845e-05
e4,6,2,f0^2*f1*f3,f0^3*f2,4.263952989314256e-05
e4,6,3,f0^2*f1*f3,f0^3*f3,-5.499797019779387e-05
e4,6,4,f0^2*f1*f3,f0^2*f1^2,0.00022374624492660938
e4,6,5,f0^2*f1*f3,f0^2*f1*f2,0.0006348947126392784
e4,6,6,f0^2*f1*f3,f0^2*f1*f3,0.001169275296872449
e4,7,0,f0^2*f2^2,f0^4,1.3276609618764424e-05
e4,7,1,f0^2*f2^2,f0^3*f1,-3.094047066744566e-05
e4,7,2,f0^2*f2^2,f0^3*f2,-9.188748758925511e-05
e4,7,3,f0^2*f2^2,f0^3*f3,-6.708174920715936e-05
e4,7,4,f0^2*f2^2,f0^2*f1^2,4.677405578794563e-05
e4,7,5,f0^2*f2^2,f0^2*f1*f2,0.00026078922400365404
e4,7,6,f0^2*f2^2,f0^2*f1*f3,3.312145615825567e-05
e4,7,7,f0^2*f2^2,f0^2*f2^2,0.0010047821185020158
e4,8,0,f0^2*f2*f3,f0^4,3.88207253869142e-06
e4,8,1,f0^2*f2*f3,f0^3*f1,8.520818858323065e-06
e4,8,2,f0^2*f2*f3,f0^3*f2,6.637750224786888e-05
e4,8,3,f0^2*f2*f3,f0^3*f3,5.713032866322494e-05
e4,8,4,f0^2*f2*f3,f0^2*f1^2,-3.209513842426691e-05
e4,8,5,f0^2*f2*f3,f0^2*f1*f2,0.0006659058658759088
e4,8,6,f0^2*f2*f3,f0^2*f1*f3,0.0006205813773528552
e4,8,7,f0^2*f2*f3,f0^2*f2^2,0.000522894466953621
e4,8,8,f0^2*f2*f3,f0^2*f2*f3,0.0017450304974608731
e4,9,0,f0^2*f3^2,f0^4,1.6213392841779284e-05
e4,9,1,f0^2*f3^2,f0^3*f1,2.098978459313087e-05
e4,9,2,f0^2*f3^2,f0^3*f2,-3.818069025168752e-05
e4,9,3,f0^2*f3^2,f0^3*f3,6.673278025105365e-06
e4,9,4,f0^2*f3^2,f0^2*f1^2,7.286462635014655e-05
e4,9,5,f0^2*f3^2,f0^2*f1*f2,0.00010173079834795547
e4,9,6,f0^2*f3^2,f0^2*f1*f3,0.00017274306745284162
e4,9,7,f0^2*f3^2,f0^2*f2^2,0.00023010991623057393
e4,9,8,f0^2*f3^2,f0^2*f2*f3,0.0004828080783066103
e4,9,9,f0^2*f3^2,f0^2*f3^2,0.0009848250895746831
e4,10,0,f0*f1^3,f0^4,8.704394781880851e-07
e4,10,1,f0*f1^3,f0^3*f1,5.077258175962379e-05
e4,10,2,f0*f1^3,f0^3*f2,-5.04500262911131e-05
e4,10,3,f0*f1^3,f0^3*f3,-3.767911486701183e-05
e4,10,4,f0*f1^3,f0^2*f1^2,7.031729413416146e-06
e4,10,5,f0*f1^3,f0^2*f1*f2,1.7608693721770056e-05
e4,10,6,f0*f1^3,f0^2*f1*f3,3.18927100736619e-06
e4,10,7,f0*f1^3,f0^2*f2^2,2.065012995697416e-05
e4,10,8,f0*f1^3,f0^2*f2*f3,-5.712717321877772e-05
e4,10,9,f0*f1^3,f0^2*f3^2,9.493805721745506e-06
e4,10,10,f0*f1^3,f0*f1^3,0.0005119958597133027
e4,11,0,f0*f1^2*f2,f0^4,-1.8651425191699562e-05
e4,11,1,f0*f1^2*f2,f0^3*f1,0.00029534762323009747
e4,11,2,f0*f1^2*f2,f0^3*f2,0.0005416657079243709
e4,11,3,f0*f1^2*f2,f0^3*f3,0.0004814142673467521
e4,11,4,f0*f1^2*f2,f0^2*f1^2,-1.1278205857526923e-05
e4,11,5,f0*f1^2*f2,f0^2*f1*f2,8.314861012597619e-05
e4,11,6,f0*f1^2*f2,f0^2*f1*f3,0.000395720156688428
e4,11,7,f0*f1^2*f2,f0^2*f2^2,-3.617672411103915e-05
e4,11,8,f0*f1^2*f2,f0^2*f2*f3,0.0002363638893272864
e4,11,9,f0*f1^2*f2,f0^2*f3^2,6.258071005289512e-05
e4,11,10,f0*f1^2*f2,f0*f1^3,1.7950547270664346e-05
e4,11,11,f0*f1^2*f2,f0*f1^2*f2,0.0018974972531312674
e4,12,0,f0*f1^2*f3,f0^4,2.7709657320447958e-06
e4,12,1,f0*f1^2*f3,f0^3*f1,0.0001429896584893437
e4,12,2,f0*f1^2*f3,f0^3*f2,0.00014319034018686863
e4,12,3,f0*f1^2*f3,f0^3*f3,0.0002130748411978494
e4,12,4,f0*f1^2*f3,f0^2*f1^2,-0.00012880143391550227
e4,12,5,f0*f1^2*f3,f0^2*f1*f2,-0.00010284979726171962
e4,12,6,f0*f1^2*f3,f0^2*f1*f3,-4.695209609618952e-06
e4,12,7,f0*f1^2*f3,f0^2*f2^2,8.647114923978186e-05
e4,12,8,f0*f1^2*f3,f0^2*f2*f3,0.00028488539176581913
e4,12,9,f0*f1^2*f3,f0^2*f3^2,1.8912554049786682e-05
e4,12,10,f0*f1^2*f3,f0*f1^3,-8.132986959511363e-05
e4,12,11,f0*f1^2*f3,f0*f1^2*f2,7.296243364591995e-05
e4,12,12,f0*f1^2*f3,f0*f1^2*f3,0.001983916726443924
e4,13,0,f0*f1*f2^2,f0^4,-1.902549923508128e-06
e4,13,1,f0*f1*f2^2,f0^3*f1,0.00013165495002675983
e4,13,2,f0*f1*f2^2,f0^3*f2,0.00019087704996858872
e4,13,3,f0*f1*f2^2,f0^3*f3,0.00024821162291178723
e4,13,4,f0*f1*f2^2,f0^2*f1^2,-4.475797239187525e-05
e4,13,5,f0*f1*f2^2,f0^2*f1*f2,-7.564692292318118e-05
e4,13,6,f0*f1*f2^2,f0^2*f1*f3,-0.00013628582408643574
e4,13,7,f0*f1*f2^2,f0^2*f2^2,9.715714992986459e-05
e4,13,8,f0*f1*f2^2,f0^2*f2*f3,0.00011403293294873484
e4,13,9,f0*f1*f2^2,f0^2*f3^2,1.116314894113834e-05
e4,13,10,f0*f1*f2^2,f0*f1^3,-4.2572104384247175e-05
e4,13,11,f0*f1*f2^2,f0*f1^2*f2,0.00027504534063261957
e4,13,12,f0*f1*f2^2,f0*f1^2*f3,0.000633735735439934
e4,13,13,f0*f1*f2^2,f0*f1*f2^2,0.002711119148375425
e4,14,0,f0*f1*f2*f3,f0^4,2.1148963666763393e-05
e4,14,1,f0*f1*f2*f3,f0^3*f1,-0.0005163374089300017
e4,14,2,f0*f1*f2*f3,f0^3*f2,-0.0009430527647147439
e4,14,3,f0*f1*f2*f3,f0^3*f3,-0.0009975906983511523
e4,14,4,f0*f1*f2*f3,f0^2*f1^2,1.754018840918445e-05
e4,14,5,f0*f1*f2*f3,f0^2*f1*f2,-3.737312257126821e-05
e4,14,6,f0*f1*f2*f3,f0^2*f1*f3,2.8249003960900808e-05
e4,14,7,f0*f1*f2*f3,f0^2*f2^2,0.00010202871618123344
e4,14,8,f0*f1*f2*f3,f0^2*f2*f3,-0.0002825606996649906
e4,14,9,f0*f1*f2*f3,f0^2*f3^2,-0.00010927388614509397
e4,14,10,f0*f1*f2*f3,f0*f1^3,0.0001398591278362412
e4,14,11,f0*f1*f2*f3,f0*f1^2*f2,-0.0004465118783468403
e4,14,12,f0*f1*f2*f3,f0*f1^2*f3,-0.00016930314812666885
e4,14,13,f0*f1*f2*f3,f0*f1*f2^2,0.00014564556483404249
e4,14,14,f0*f1*f2*f3,f0*f1*f2*f3,0.005163084155023713
e4,15,0,f0*f1*f3^2,f0^4,-1.2514792658020725e-05
e4,15,1,f0*f1*f3^2,f0^3*f1,0.0002518956331952775
e4,15,2,f0*f1*f3^2,f0^3*f2,0.00043683894239052856
e4,15,3,f0*f1*f3^2,f0^3*f3,0.00042993928616841064
e4,15,4,f0*f1*f3^2,f0^2*f1^2,-2.3247016425311194e-05
e4,15,5,f0*f1*f3^2,f0^2*f1*f2,-0.00018527304595585114
e4,15,6,f0*f1*f3^2,f0^2*f1*f3,-6.753749989026659e-05
e4,15,7,f0*f1*f3^2,f0^2*f2^2,7.544901512681141e-05
e4,15,8,f0*f1*f3^2,f0^2*f2*f3,0.0001796009483902339
e4,15,9,f0*f1*f3^2,f0^2*f3^2,-1.8330221420634526e-05
e4,15,10,f0*f1*f3^2,f0*f1^3,-3.8475885630038794e-05
e4,15,11,f0*f1*f3^2,f0*f1^2*f2,0.00040318919756252876
e4,15,12,f0*f1*f3^2,f0*f1^2*f3,0.00017263885332727895
e4,15,13,f0*f1*f3^2,f0*f1*f2^2,0.00011297874108213837
e4,15,14,f0*f1*f3^2,f0*f1*f2*f3,1.6014494685743916e-05
e4,15,15,f0*f1*f3^2,f0*f1*f3^2,0.0025724901423694
e4,16,0,f0*f2^3,f0^4,-4.8231202983904265e-06
e4,16,1,f0*f2^3,f0^3*f1,3.429113881221734e-05
e4,16,2,f0*f2^3,f0^3*f2,0.00011065082456563655
e4,16,3,f0*f2^3,f0^3*f3,7.669030781799197e-05
e4,16,4,f0*f2^3,f0^2*f1^2,-5.2320935220979546e-06
e4,16,5,f0*f2^3,f0^2*f1*f2,-1.7355258665198404e-05
e4,16,6,f0*f2^3,f0^2*f1*f3,1.8082611638923693e-05
e4,16,7,f0*f2^3,f0^2*f2^2,-5.11685603617174e-05
e4,16,8,f0*f2^3,f0^2*f2*f3,-5.9661683326134124e-05
e4,16,9,f0*f2^3,f0^2*f3^2,-3.284092005877335e-05
e4,16,10,f0*f2^3,f0*f1^3,-5.933620238486029e-06
e4,16,11,f0*f2^3,f0*f1^2*f2,0.00010644722664626601
e4,16,12,f0*f2^3,f0*f1^2*f3,2.7472596550886787e-05
e4,16,13,f0*f2^3,f0*f1*f2^2,0.00016053912106188278
e4,16,14,f0*f2^3,f0*f1*f2*f3,9.76459397966753e-05
e4,16,15,f0*f2^3,f0*f1*f3^2,6.749042710372612e-06
e4,16,16,f0*f2^3,f0*f2^3,0.0007014965169795019
e4,17,0,f0*f2^2*f3,f0^4,-7.96764360856707e-06
e4,17,1,f0*f2^2*f3,f0^3*f1,0.00013418856115730192
e4,17,2,f0*f2^2*f3,f0^3*f2,0.0002547901629257563
e4,17,3,f0*f2^2*f3,f0^3*f3,0.00022236188256210713
e4,17,4,f0*f2^2*f3,f0^2*f1^2,-5.514451749652678e-07
e4,17,5,f0*f2^2*f3,f0^2*f1*f2,8.351136011846141e-05
e4,17,6,f0*f2^2*f3,f0^2*f1*f3,0.00015233523691803578
e4,17,7,f0*f2^2*f3,f0^2*f2^2,5.41822113894998e-05
e4,17,8,f0*f2^2*f3,f0^2*f2*f3,9.273487534654457e-05
e4,17,9,f0*f2^2*f3,f0^2*f3^2,-7.346939885484807e-05
e4,17,10,f0*f2^2*f3,f0*f1^3,-1.17965596394806e-05
e4,17,11,f0*f2^2*f3,f0*f1^2*f2,0.0006210782964590574
e4,17,12,f0*f2^2*f3,f0*f1^2*f3,1.3158259266018685e-05
e4,17,13,f0*f2^2*f3,f0*f1*f2^2,0.00014664313228815348
e4,17,14,f0*f2^2*f3,f0*f1*f2*f3,0.0004066805830132982
e4,17,15,f0*f2^2*f3,f0*f1*f3^2,0.0004123176767930171
e4,17,16,f0*f2^2*f3,f0*f2^3,0.0002355476811053794
e4,17,17,f0*f2^2*f3,f0*f2^2*f3,0.0023279489854884515
e4,18,0,f0*f2*f3^2,f0^4,-1.1475668599863923e-06
e4,18,1,f0*f2*f3^2,f0^3*f1,6.905286671945601e-05
e4,18,2,f0*f2*f3^2,f0^3*f2,7.69011331718414e-05
e4,18,3,f0*f2*f3^2,f0^3*f3,0.00010979557127280443
e4,18,4,f0*f2*f3^2,f0^2*f1^2,4.3215895176951214e-05
e4,18,5,f0*f2*f3^2,f0^2*f1*f2,3.259590043040693e-05
e4,18,6,f0*f2*f3^2,f0^2*f1*f3,2.7520849249044827e-05
e4,18,7,f0*f2*f3^2,f0^2*f2^2,4.445101417850207e-05
e4,18,8,f0*f2*f3^2,f0^2*f2*f3,2.4600001099298097e-05
e4,18,9,f0*f2*f3^2,f0^2*f3^2,3.53469033057387e-05
e4,18,10,f0*f2*f3^2,f0*f1^3,-2.562921287155097e-05
e4,18,11,f0*f2*f3^2,f0*f1^2*f2,7.321834097321313e-05
e4,18,12,f0*f2*f3^2,f0*f1^2*f3,0.0005400428006617647
e4,18,13,f0*f2*f3^2,f0*f1*f2^2,0.0004029255721502844
e4,18,14,f0*f2*f3^2,f0*f1*f2*f3,0.0003020245871997104
e4,18,15,f0*f2*f3^2,f0*f1*f3^2,0.00037891259264631914
e4,18,16,f0*f2*f3^2,f0*f2^3,0.00010142899411435955
e4,18,17,f0*f2*f3^2,f0*f2^2*f3,0.0003747573811279039
e4,18,18,f0*f2*f3^2,f0*f2*f3^2,0.0017174834077722052
e4,19,0,f0*f3^3,f0^4,-1.966526742031622e-06
e4,19,1,f0*f3^3,f0^3*f1,5.5051534185818455e-05
e4,19,2,f0*f3^3,f0^3*f2,0.00011762255594464064
e4,19,3,f0*f3^3,f0^3*f3,0.00012761016635439657
e4,19,4,f0*f3^3,f0^2*f1^2,-2.0020573142154184e-05
e4,19,5,f0*f3^3,f0^2*f1*f2,-6.733153843788336e-05
e4,19,6,f0*f3^3,f0^2*f1*f3,2.4887458731747097e-06
e4,19,7,f0*f3^3,f0^2*f2^2,4.036756766951295e-05
e4,19,8,f0*f3^3,f0^2*f2*f3,0.00012730208186270605
e4,19,9,f0*f3^3,f0^2*f3^2,-5.314409754062925e-06
e4,19,10,f0*f3^3,f0*f1^3,-9.397991468256375e-06
e4,19,11,f0*f3^3,f0*f1^2*f2,8.629477168328312e-05
e4,19,12,f0*f3^3,f0*f1^2*f3,3.0520392240305915e-05
e4,19,13,f0*f3^3,f0*f1*f2^2,-3.0689194971458145e-05
e4,19,14,f0*f3^3,f0*f1*f2*f3,7.797260968063164e-05
e4,19,15,f0*f3^3,f0*f1*f3^2,0.0005519401972597564
e4,19,16,f0*f3^3,f0*f2^3,-1.324028963711554e-05
e4,19,17,f0*f3^3,f0*f2^2*f3,0.00014283161451561017
e4,19,18,f0*f3^3,f0*f2*f3^2,0.00017685282308959764
e4,19,19,f0*f3^3,f0*f3^3,0.0008109310533318191
e4,20,0,f1^4,f0^4,3.2974350882246596e-06
e4,20,1,f1^4,f0^3*f1,-9.792963611039976e-06
e4,20,2,f1^4,f0^3*f2,6.265808830166265e-06
e4,20,3,f1^4,f0^3*f3,-7.095865334615367e-07
e4,20,4,f1^4,f0^2*f1^2,-3.2310113246284584e-05
e4,20,5,f1^4,f0^2*f1*f2,-9.348335494027793e-06
e4,20,6,f1^4,f0^2*f1*f3,-4.165068352774288e-05
e4,20,7,f1^4,f0^2*f2^2,-1.669990686681106e-05
e4,20,8,f1^4,f0^2*f2*f3,2.485610461082218e-05
e4,20,9,f1^4,f0^2*f3^2,-2.5702376608586753e-05
e4,20,10,f1^4,f0*f1^3,6.696433046063886e-06
e4,20,11,f1^4,f0*f1^2*f2,-3.186914561022951e-06
e4,20,12,f1^4,f0*f1^2*f3,-3.478518569494754e-06
e4,20,13,f1^4,f0*f1*f2^2,-2.0853454950076937e-06
e4,20,14,f1^4,f0*f1*f2*f3,1.0670872571504225e-05
e4,20,15,f1^4,f0*f1*f3^2,-9.959051077621805e-06
e4,20,16,f1^4,f0*f2^3,1.6837762127425109e-07
e4,20,17,f1^4,f0*f2^2*f3,-1.2207951466218466e-05
e4,20,18,f1^4,f0*f2*f3^2,-7.643643325775643e-06
e4,20,19,f1^4,f0*f3^3,1.898636539682555e-06
e4,20,20,f1^4,f1^4,0.00016924250766133198
e4,21,0,f1^3*f2,f0^4,3.4655301033754365e-06
e4,21,1,f1^3*f2,f0^3*f1,-1.5809715622555108e-05
e4,21,2,f1^3*f2,f0^3*f2,-5.376700089257465e-05
e4,21,3,f1^3*f2,f0^3*f3,1.4994710316296536e-05
e4,21,4,f1^3*f2,f0^2*f1^2,0.00024790189430054803
e4,21,5,f1^3*f2,f0^2*f1*f2,0.0004719348034015664
e4,21,6,f1^3*f2,f0^2*f1*f3,0.00031764031257393554
e4,21,7,f1^3*f2,f0^2*f2^2,1.3895982283799234e-05
e4,21,8,f1^3*f2,f0^2*f2*f3,-0.00019420250140164095
e4,21,9,f1^3*f2,f0^2*f3^2,6.538548697367586e-05
e4,21,10,f1^3*f2,f0*f1^3,3.2813152592160376e-05
e4,21,11,f1^3*f2,f0*f1^2*f2,3.4129433474255586e-05
e4,21,12,f1^3*f2,f0*f1^2*f3,7.371781146797628e-05
e4,21,13,f1^3*f2,f0*f1*f2^2,-9.747273522652309e-05
e4,21,14,f1^3*f2,f0*f1*f2*f3,0.0001573359523701294
e4,21,15,f1^3*f2,f0*f1*f3^2,-0.0001161044421180963
e4,21,16,f1^3*f2,f0*f2^3,-1.7687354151858195e-05
e4,21,17,f1^3*f2,f0*f2^2*f3,-0.0001784428691869018
e4,21,18,f1^3*f2,f0*f2*f3^2,0.00027310948729187363
e4,21,19,f1^3*f2,f0*f3^3,-4.528136342680838e-05
e4,21,20,f1^3*f2,f1^4,-2.4375516856325164e-05
e4,21,21,f1^3*f2,f1^3*f2,0.0011655727192850583
e4,22,0,f1^3*f3,f0^4,-3.865234313672328e-06
e4,22,1,f1^3*f3,f0^3*f1,7.339789491338258e-05
e4,22,2,f1^3*f3,f0^3*f2,-1.4234960808177131e-05
e4,22,3,f1^3*f3,f0^3*f3,7.463507758945334e-06
e4,22,4,f1^3*f3,f0^2*f1^2,0.00013860287778376016
e4,22,5,f1^3*f3,f0^2*f1*f2,-0.0001283322443349742
e4,22,6,f1^3*f3,f0^2*f1*f3,0.00013249681678821268
e4,22,7,f1^3*f3,f0^2*f2^2,6.706146536784104e-05
e4,22,8,f1^3*f3,f0^2*f2*f3,-0.00011359880227032628
e4,22,9,f1^3*f3,f0^2*f3^2,0.00015089157458130097
e4,22,10,f1^3*f3,f0*f1^3,-2.0693182579740975e-05
e4,22,11,f1^3*f3,f0*f1^2*f2,1.077668862205764e-06
e4,22,12,f1^3*f3,f0*f1^2*f3,3.033483515960257e-05
e4,22,13,f1^3*f3,f0*f1*f2^2,6.231475695416847e-05
e4,22,14,f1^3*f3,f0*f1*f2*f3,-0.00013151820985533242
e4,22,15,f1^3*f3,f0*f1*f3^2,9.278377388233565e-05
e4,22,16,f1^3*f3,f0*f2^3,1.2820120064503018e-05
e4,22,17,f1^3*f3,f0*f2^2*f3,0.00014152563323177115
e4,22,18,f1^3*f3,f0*f2*f3^2,1.650217106158418e-05
e4,22,19,f1^3*f3,f0*f3^3,5.784211114141622e-06
e4,22,20,f1^3*f3,f1^4,-0.00013362829290651477
e4,22,21,f1^3*f3,f1^3*f2,-0.00014341114626021187
e4,22,22,f1^3*f3,f1^3*f3,0.0009687142919754177
e4,23,0,f1^2*f2^2,f0^4,3.451408310979454e-06
e4,23,1,f1^2*f2^2,f0^3*f1,8.569230565647306e-06
e4,23,2,f1^2*f2^2,f0^3*f2,6.507574890667892e-05
e4,23,3,f1^2*f2^2,f0^3*f3,3.5378152181465955e-05
e4,23,4,f1^2*f2^2,f0^2*f1^2,3.9262188900300836e-05
e4,23,5,f1^2*f2^2,f0^2*f1*f2,0.0002485510521020845
e4,23,6,f1^2*f2^2,f0^2*f1*f3,0.0004072338482941488
e4,23,7,f1^2*f2^2,f0^2*f2^2,-2.3831115995426886e-05
e4,23,8,f1^2*f2^2,f0^2*f2*f3,0.00025264112864937285
e4,23,9,f1^2*f2^2,f0^2*f3^2,0.0001323304446284347
e4,23,10,f1^2*f2^2,f0*f1^3,-1.2688394643727426e-05
e4,23,11,f1^2*f2^2,f0*f1^2*f2,0.00015536908139908906
e4,23,12,f1^2*f2^2,f0*f1^2*f3,-0.0001195714600166528
e4,23,13,f1^2*f2^2,f0*f1*f2^2,0.00011885467736175066
e4,23,14,f1^2*f2^2,f0*f1*f2*f3,-3.5195132388681605e-05
e4,23,15,f1^2*f2^2,f0*f1*f3^2,4.1445238626691365e-05
e4,23,16,f1^2*f2^2,f0*f2^3,5.1726482977732934e-05
e4,23,17,f1^2*f2^2,f0*f2^2*f3,0.00019714604569729617
e4,23,18,f1^2*f2^2,f0*f2*f3^2,-7.898864694183591e-05
e4,23,19,f1^2*f2^2,f0*f3^3,-1.8979961019493895e-06
e4,23,20,f1^2*f2^2,f1^4,2.7933787006685305e-06
e4,23,21,f1^2*f2^2,f1^3*f2,-4.7984713992221845e-05
e4,23,22,f1^2*f2^2,f1^3*f3,-3.467547104810929e-05
e4,23,23,f1^2*f2^2,f1^2*f2^2,0.0014900554078711823
e4,24,0,f1^2*f2*f3,f0^4,1.1821746948579842e-06
e4,24,1,f1^2*f2*f3,f0^3*f1,-1.0118882654465685e-05
e4,24,2,f1^2*f2*f3,f0^3*f2,-0.00017714094453582876
e4,24,3,f1^2*f2*f3,f0^3*f3,-0.00016133076759922485
e4,24,4,f1^2*f2*f3,f0^2*f1^2,-0.000237438759221421
e4,24,5,f1^2*f2*f3,f0^2*f1*f2,-0.0006739629830143387
e4,24,6,f1^2*f2*f3,f0^2*f1*f3,-0.0006130812389844395
e4,24,7,f1^2*f2*f3,f0^2*f2^2,0.00036039114176473396
e4,24,8,f1^2*f2*f3,f0^2*f2*f3,0.00018372404727409148
e4,24,9,f1^2*f2*f3,f0^2*f3^2,0.00019243776383654366
e4,24,10,f1^2*f2*f3,f0*f1^3,3.588935958364001e-05
e4,24,11,f1^2*f2*f3,f0*f1^2*f2,-0.0001971704462626776
e4,24,12,f1^2*f2*f3,f0*f1^2*f3,0.0002539927580927618
e4,24,13,f1^2*f2*f3,f0*f1*f2^2,0.00010351423920671089
e4,24,14,f1^2*f2*f3,f0*f1*f2*f3,0.0003181817806995467
e4,24,15,f1^2*f2*f3,f0*f1*f3^2,-5.329286253236518e-05
e4,24,16,f1^2*f2*f3,f0*f2^3,-5.946595461114085e-05
e4,24,17,f1^2*f2*f3,f0*f2^2*f3,-5.458822310585973e-05
e4,24,18,f1^2*f2*f3,f0*f2*f3^2,-0.0002032668694909067
e4,24,19,f1^2*f2*f3,f0*f3^3,0.00012136547799792553
e4,24,20,f1^2*f2*f3,f1^4,2.5471685410117996e-05
e4,24,21,f1^2*f2*f3,f1^3*f2,-0.0003656470550762109
e4,24,22,f1^2*f2*f3,f1^3*f3,-0.00010730832568709251
e4,24,23,f1^2*f2*f3,f1^2*f2^2,-0.00034294256667370974
e4,24,24,f1^2*f2*f3,f1^2*f2*f3,0.002358823467666545
e4,25,0,f1^2*f3^2,f0^4,5.152621877440864e-06
e4,25,1,f1^2*f3^2,f0^3*f1,-2.6225828802498112e-05
e4,25,2,f1^2*f3^2,f0^3*f2,2.2204787638961085e-05
e4,25,3,f1^2*f3^2,f0^3*f3,8.915055787372992e-06
e4,25,4,f1^2*f3^2,f0^2*f1^2,3.0114348797431503e-05
e4,25,5,f1^2*f3^2,f0^2*f1*f2,0.00037367937365504167
e4,25,6,f1^2*f3^2,f0^2*f1*f3,0.0002143890761788608
e4,25,7,f1^2*f3^2,f0^2*f2^2,0.0001010763678838287
e4,25,8,f1^2*f3^2,f0^2*f2*f3,0.00016368651473234848
e4,25,9,f1^2*f3^2,f0^2*f3^2,-0.00011603469606893816
e4,25,10,f1^2*f3^2,f0*f1^3,9.319742001772531e-06
e4,25,11,f1^2*f3^2,f0*f1^2*f2,0.00013974684458535437
e4,25,12,f1^2*f3^2,f0*f1^2*f3,-0.00013187297373819134
e4,25,13,f1^2*f3^2,f0*f1*f2^2,-0.00011649316286993459
e4,25,14,f1^2*f3^2,f0*f1*f2*f3,7.882711708516168e-05
e4,25,15,f1^2*f3^2,f0*f1*f3^2,3.59908440235819e-05
e4,25,16,f1^2*f3^2,f0*f2^3,-3.3923280534829925e-05
e4,25,17,f1^2*f3^2,f0*f2^2*f3,-9.140115177475933e-05
e4,25,18,f1^2*f3^2,f0*f2*f3^2,-0.00021054620543094798
e4,25,19,f1^2*f3^2,f0*f3^3,-4.2999817443651566e-05
e4,25,20,f1^2*f3^2,f1^4,-7.298193896301936e-07
e4,25,21,f1^2*f3^2,f1^3*f2,-0.00011838544711694466
e4,25,22,f1^2*f3^2,f1^3*f3,-0.00012897351673027836
e4,25,23,f1^2*f3^2,f1^2*f2^2,0.0003022577786164397
e4,25,24,f1^2*f3^2,f1^2*f2*f3,-0.00014889463958559285
