start_id,sigma,target_gap,stationarity_residual,f0,f1,f2,f3,quadratic_relation_score
192,0.33333333333333387,-5.551115123125783e-16,1.2384666885038477e-11,0.693492970072894,0.3952414457901582,0.16666666675007927,-0.578855700657426,0.0
193,0.333333333333334,-6.661338147750939e-16,5.602323898530623e-10,0.6223394945496213,0.7619318224458781,-0.1666666656339393,0.06614887780219408,0.0
194,0.33333333333333337,-5.551115123125783e-17,2.7475086055309764e-10,-0.60678420996908,-0.20020590524826337,0.6666666653017321,-0.38377868024603895,0.0
195,0.3333333333333333,0.0,3.2698673053410785e-11,-0.05559819213723582,0.9284162965109368,0.16666666668757113,0.3273747754779548,0.0
196,0.33333333333333337,-5.551115123125783e-17,2.1272597027413442e-11,-0.05559819219799385,0.9284162965984991,0.16666666654354606,0.3273747752926377,0.0
197,0.33333333333333326,5.551115123125783e-17,4.425699770041979e-12,0.677937685784021,-0.1664844733898861,0.6666666666666319,-0.2612258981600032,0.0
198,0.3333333333333333,0.0,1.0416288668363784e-11,-0.05559819224662139,0.9284162965521907,0.16666666663800264,0.32737477536761955,0.0
199,0.33333333333333326,5.551115123125783e-17,2.2937906445082056e-10,-0.05559819328296337,0.9284162968020956,0.16666666556714668,0.3273747750280744,0.0
200,0.33333333333333337,-5.551115123125783e-17,4.92310686523618e-12,-0.07115347657190617,0.3666903773486341,0.6666666666380031,0.6450045779104372,0.0
201,0.333333333333333,3.3306690738754696e-16,6.107750065021244e-11,-0.6623824014249283,0.7282103926860761,-0.16666666684297335,-0.05640390438603776,0.0
202,0.33333333333333287,4.440892098500626e-16,1.8809133979716507e-10,-0.662382402005515,0.7282103922683947,-0.16666666632094732,-0.05640390450294149,0.0
203,0.3333333333333329,3.885780586188048e-16,1.3378111111871503e-09,-0.6623824023675213,0.7282103910268238,-0.16666666774436428,-0.05640391207514892,0.0
204,0.33333333333333337,-5.551115123125783e-17,2.19332941325174e-11,-0.6067842091851141,-0.20020590395687754,0.6666666667504576,-0.38377867964262885,0.0
205,0.33333333333333326,5.551115123125783e-17,3.203485759911547e-11,0.6779376857362555,-0.16648447328210245,0.6666666667736103,-0.2612258980796411,0.0
206,0.33333333333333337,-5.551115123125783e-17,1.0456405426231414e-11,-3.6709410759962815e-11,2.370985220114758e-11,1.0,-1.828756829939703e-11,0.0
207,0.3333333333333328,4.996003610813204e-16,2.323145734013742e-10,-0.6623824005912804,0.7282103935414715,-0.16666666648726547,-0.05640390418340199,0.0
