start_id,root_pass,residual_norm,residual_max_abs,norm_residual,axis_distance,nearest_axis_id,success,status,function_evaluations,f0,f1,f2,f3
1152,True,2.7755575615628914e-16,2.220446049250313e-16,2.220446049250313e-16,0.8804857344718369,0,True,1,6,0.8303007037924236,-0.2039010049642997,-0.40824829046386235,-0.31993507902336804
1153,True,3.050401608046823e-16,2.220446049250313e-16,1.1102230246251565e-16,0.880485734471837,3,True,1,6,0.019051254620724475,0.6879709387049829,-0.612372435695792,-0.38901547166502815
1154,True,1.3399614500343267e-16,1.1102230246251565e-16,0.0,0.8420246737858658,8,True,1,6,0.4148977814522152,0.4391159712482321,8.342097627702088e-16,0.7968920847522277
1155,True,4.579669976578771e-16,4.440892098500626e-16,1.1102230246251565e-16,0.41744238123296035,7,True,1,9,-0.038972364162520506,0.200844591276539,0.9128709291752763,0.3532835570093967
1156,True,1.3597399555105182e-16,1.1102230246251565e-16,2.220446049250313e-16,0.8420246737858658,2,True,1,8,0.45796395603153445,-0.28003219972670096,0.6454972243679017,0.5433086741673712
1157,True,1.0333129057397298e-15,7.494005416219807e-16,5.995204332975845e-15,0.8420246737858657,0,True,1,4,-0.06716431733343727,-0.15107388114980042,-0.6454972243679044,0.7456533847873293
1158,True,2.486410087150353e-16,2.220446049250313e-16,4.440892098500626e-16,0.4174423812329614,7,True,1,7,-0.03897236416252041,0.2008445912765387,0.9128709291752766,0.3532835570093958
1159,True,2.2889644889254936e-16,2.220446049250313e-16,0.0,0.41744238123296085,6,True,1,6,0.27633707460867607,-0.3048380331985295,-1.1431556337679502e-15,0.9114338125790437
1160,True,4.710277376051325e-16,4.440892098500626e-16,0.0,0.41744238123296246,4,True,1,6,0.656178817775552,-0.08835537765693184,-0.45643546458763956,0.59438148777401
1161,True,3.3306690738754696e-16,3.3306690738754696e-16,0.0,0.41744238123296085,8,True,1,9,-0.06942474824732059,0.709359139650817,0.4564354645876393,0.5325941062303589
1162,True,1.2301232285039785e-15,8.881784197001252e-16,1.2434497875801753e-14,0.4174423812329595,8,True,1,7,-0.06942474824732026,0.7093591396508182,0.456435464587639,0.5325941062303575
1163,True,9.586729210015212e-16,6.661338147750939e-16,1.9984014443252818e-15,0.8420246737858658,1,True,1,6,-0.043066174579319536,0.7191481709749331,-0.6454972243679012,0.25358341058485573
1164,True,4.041272810440265e-16,3.3306690738754696e-16,1.1102230246251565e-16,0.41744238123296035,8,True,1,8,-0.0694247482473206,0.7093591396508171,0.45643546458763906,0.5325941062303591
1165,True,2.220446049250313e-16,2.220446049250313e-16,0.0,0.0,7,True,1,10,-0.07115347657039363,0.3666903773168867,0.6666666666666683,0.6450045778990248
1166,True,5.551115123125783e-17,5.551115123125783e-17,1.1102230246251565e-16,0.41744238123296273,6,True,1,7,-0.08646470840275891,0.0940192254553442,0.4564354645876377,0.8805401218072181
1167,True,7.468261590855957e-16,6.661338147750939e-16,2.6645352591003757e-15,0.41744238123296035,7,True,1,9,-0.08646470840275881,0.09401922545534629,0.4564354645876391,0.8805401218072171
1168,True,2.4196749845665633e-16,2.220446049250313e-16,1.1102230246251565e-16,0.0,6,True,1,7,-0.0867087608305976,-0.1950355419133674,0.16666666666666408,0.9626343804415073
1169,True,9.812773119704902e-17,5.898059818321144e-17,0.0,0.8420246737858658,2,True,1,7,0.9951413007735664,0.026120507758769045,5.303649246327869e-16,0.09492897644617392
1170,True,1.2761069588681264e-16,1.2761069588681264e-16,0.0,0.8420246737858658,8,True,1,7,-0.5802435193213512,0.41299546348946314,1.3063326318563305e-16,0.7019631083060536
1171,True,1.8875832159447664e-16,1.5265566588595902e-16,0.0,0.842024673785866,1,True,1,8,-0.06716431733343738,-0.15107388114979917,-0.6454972243679042,0.7456533847873293
1172,True,3.040470972244059e-16,2.220446049250313e-16,1.1102230246251565e-16,0.8420246737858655,0,True,1,5,-0.5371773447420322,-0.3061527074854699,0.6454972243679009,0.44837969772119735
1173,True,2.0062885096040707e-16,1.249000902703301e-16,0.0,0.8804857344718371,8,True,1,6,-0.08714485551127094,0.449102159007508,-0.4082482904638625,0.7899660488059271
1174,True,2.3714374201337736e-16,2.220446049250313e-16,1.1102230246251565e-16,0.4174423812329598,1,True,1,8,0.37132176308915665,-0.0911873015561427,0.9128709291752761,-0.14307931701660262
1175,True,4.2001284726004765e-14,3.4036518778435277e-14,6.88338275267597e-14,0.4174423812328851,5,True,1,7,0.6866312018603272,-0.5968699260311834,-7.877905682447569e-15,0.4150709385531251
1176,True,1.2412670766236366e-16,1.1102230246251565e-16,2.220446049250313e-16,0.842024673785866,2,True,1,6,-0.04306617457931959,0.7191481709749332,-0.6454972243679008,0.25358341058485656
1177,True,2.8394938204273093e-16,2.220446049250313e-16,0.0,0.8804857344718371,0,True,1,6,0.019051254620724052,0.6879709387049792,0.6123724356957968,-0.38901547166502715
1178,True,1.5260755946601875e-16,1.1102230246251565e-16,0.0,0.8420246737858658,8,True,1,8,-0.5802435193213512,0.4129954634894631,1.5262282962958956e-16,0.7019631083060536
1179,True,1.464484751053976e-15,9.992007221626409e-16,6.8833827526759706e-15,0.4174423812329561,3,True,1,6,0.673218777930991,0.5269845365385429,-0.45643546458763257,0.24643547219715
1180,True,5.551115123125783e-17,5.551115123125783e-17,2.220446049250313e-16,0.4174423812329598,1,True,1,9,0.37132176308915676,-0.09118730155614273,0.912870929175276,-0.1430793170166027
1181,True,2.1677797545656835e-16,1.6653345369377348e-16,2.220446049250313e-16,0.8804857344718369,3,True,1,6,0.7431558482811521,0.24520115404320492,0.4082482904638636,0.47003096978256104
1182,True,2.5438405243138006e-16,2.220446049250313e-16,1.1102230246251565e-16,0.41744238123296007,8,True,1,6,-0.0694247482473206,0.7093591396508173,0.45643546458763895,0.532594106230359
1183,True,7.850462293418876e-17,5.551115123125783e-17,0.0,0.8804857344718372,8,True,1,6,-0.0871448555112709,0.4491021590075078,-0.40824829046386246,0.7899660488059272
1184,True,5.502328482176191e-16,4.440892098500626e-16,1.1102230246251565e-16,0.4174423812329622,4,True,1,11,0.656178817775552,-0.08835537765693166,-0.45643546458763967,0.5943814877740101
1185,True,9.50197851991224e-16,6.661338147750939e-16,6.661338147750939e-16,0.0,3,True,1,7,0.6223394934782103,0.7619318231460642,-0.1666666666666671,0.06614887721512414
1186,True,1.2412670766236366e-16,1.1102230246251565e-16,0.0,0.4174423812329622,4,True,1,7,0.6561788177755519,-0.08835537765693185,-0.45643546458763956,0.5943814877740101
1187,True,2.2432275316371653e-15,1.887379141862766e-15,1.4876988529977098e-14,0.4174423812329571,7,True,1,7,-0.06942474824732049,0.7093591396508117,0.4564354645876427,0.5325941062303632
1188,True,2.207152030378958e-14,1.637348340478698e-14,3.019806626980426e-14,0.0,9,True,1,8,-3.243101246733019e-14,-2.947526871694937e-14,1.0,-4.605828895088756e-14
1189,True,3.561376734039321e-15,2.886579864025407e-15,3.9968028886505635e-15,0.41744238123295263,4,True,1,6,0.6732187779309904,0.5269845365385315,-0.45643546458764206,0.24643547219715833
1190,True,1.3092278833360675e-16,1.1102230246251565e-16,0.0,0.8804857344718372,8,True,1,6,-0.08714485551127091,0.4491021590075079,-0.4082482904638625,0.7899660488059272
1191,True,1.4076936303195305e-16,1.1102230246251565e-16,0.0,0.8804857344718372,0,True,1,8,0.019051254620724007,0.6879709387049792,0.6123724356957968,-0.389015471665027
1192,True,5.908394776760525e-14,4.746203430272544e-14,6.727951529228449e-14,0.0,1,True,1,10,0.6779376857884232,-0.1664844734009418,0.6666666666666403,-0.26122589814151137
1193,True,7.202377578911585e-16,4.440892098500626e-16,2.220446049250313e-16,0.41744238123296196,3,True,1,9,0.720711122171229,0.6338099023597329,2.0259602012063453e-15,-0.28082109260066973
1194,True,1.4071496649971223e-16,1.1102230246251565e-16,0.0,0.8420246737858658,3,True,1,6,0.41489778145221523,0.43911597124823204,6.935775058440182e-16,0.7968920847522277
1195,True,1.6184142622847344e-16,1.1102230246251565e-16,0.0,0.8804857344718369,0,True,1,6,0.8303007037924235,-0.2039010049642996,-0.4082482904638625,-0.31993507902336804
1196,True,3.1676639673831405e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,7,True,1,8,-0.07115347657039363,0.36669037731688703,0.6666666666666686,0.6450045778990243
1197,True,2.0955000055363631e-16,1.3877787807814457e-16,2.220446049250313e-16,0.880485734471837,3,True,1,6,0.7431558482811522,0.2452011540432047,0.4082482904638635,0.47003096978256104
1198,True,3.477763656540197e-16,3.3306690738754696e-16,0.0,0.41744238123296007,1,True,1,6,0.3713217630891569,-0.09118730155614278,0.9128709291752759,-0.14307931701660273
1199,True,6.560296583317659e-16,4.440892098500626e-16,1.9984014443252818e-15,0.41744238123295824,2,True,1,6,0.6866312018603526,-0.5968699260312116,-2.3292547105145165e-16,0.41507093855304295
1200,True,6.820879315110322e-15,4.440892098500626e-15,7.327471962526033e-15,0.417442381232959,5,True,1,6,0.6866312018603558,-0.5968699260312061,-6.70784121939341e-15,0.4150709385530456
1201,True,2.5445647803370186e-16,2.220446049250313e-16,1.1102230246251565e-16,0.4174423812329614,0,True,1,8,-0.4273340874071138,-0.3233080213627911,-2.5782836617599774e-15,0.8443088896028552
1202,True,5.023915662888925e-16,3.3306690738754696e-16,1.5543122344752192e-15,0.8420246737858658,3,True,1,8,0.4148977814522155,0.43911597124823204,9.454361710665943e-16,0.7968920847522277
1203,True,4.585973723508303e-16,4.440892098500626e-16,0.0,0.0,2,True,1,8,-0.6623824015281942,0.7282103926313336,-0.16666666666666424,-0.05640390440106298
1204,True,4.18787029773951e-14,2.7755575615628914e-14,4.618527782440651e-14,0.0,8,True,1,8,-0.05559819231023783,0.928416296547178,0.16666666666658994,0.3273747753564774
1205,True,1.2078446792868338e-16,1.1102230246251565e-16,0.0,0.8420246737858658,3,True,1,8,0.41489778145221523,0.43911597124823204,7.634614511553228e-16,0.7968920847522277
1206,True,3.3766115072321297e-16,2.220446049250313e-16,0.0,0.0,0,True,1,7,0.6934929700486022,0.3952414458291753,0.16666666666666866,-0.5788557006839038
1207,True,1.3597399555105182e-16,1.1102230246251565e-16,0.0,0.8420246737858658,7,True,1,8,0.45796395603153445,-0.28003219972670074,0.6454972243679018,0.5433086741673712
1208,True,2.7201086718227064e-16,2.220446049250313e-16,0.0,0.41744238123296085,0,True,1,6,-0.42733408740711437,-0.32330802136279113,-2.9657874944245363e-15,0.8443088896028549
1209,True,2.523342197095425e-16,2.220446049250313e-16,0.0,0.41744238123296035,0,True,1,8,-0.4273340874071146,-0.32330802136279135,-3.1844758363480102e-15,0.8443088896028547
1210,True,1.0949389893418967e-16,7.632783294297951e-17,0.0,0.8804857344718372,0,True,1,6,0.019051254620723962,0.6879709387049792,0.6123724356957968,-0.3890154716650269
1211,True,1.6796188603096604e-14,1.199040866595169e-14,3.4638958368304884e-14,0.4174423812329534,8,True,1,6,-0.06942474824732058,0.7093591396508245,0.45643546458764483,0.532594106230344
1212,True,2.4394924734781536e-16,2.220446049250313e-16,0.0,0.8420246737858661,0,True,1,8,-0.06716431733343732,-0.1510738811497992,-0.6454972243679042,0.7456533847873295
1213,True,3.1401849173675503e-16,2.220446049250313e-16,0.0,0.0,5,True,1,9,0.5912289249578002,-0.3615200153144453,-0.1666666666666674,0.7014084823000853
1214,True,2.6766507790745728e-16,2.220446049250313e-16,1.1102230246251565e-15,0.880485734471837,8,True,1,5,-0.08714485551127076,0.449102159007508,-0.4082482904638627,0.7899660488059272
1215,True,2.482534153247273e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,6,True,1,12,-0.08670876083059738,-0.19503554191336736,0.16666666666666413,0.9626343804415073
1216,True,1.389197980649495e-16,1.1102230246251565e-16,2.220446049250313e-16,0.4174423812329622,8,True,1,10,0.31041699491955344,0.9258417951924132,3.018305575873401e-15,0.2155417814253277
1217,True,2.2250366406654123e-16,2.220446049250313e-16,2.220446049250313e-16,0.41744238123296085,0,True,1,8,-0.42733408740711426,-0.3233080213627911,-2.875568484204565e-15,0.844308889602855
1218,True,2.3706151586876785e-16,2.220446049250313e-16,1.1102230246251565e-16,0.4174423812329617,6,True,1,7,0.2763370746086768,-0.3048380331985297,-1.4512621086818557e-15,0.9114338125790434
1219,True,1.8837531479823681e-16,1.1102230246251565e-16,0.0,0.8420246737858657,2,True,1,8,-0.513079201987914,0.5640693446392623,0.645497224367904,-0.04369027648127585
1220,True,1.7459032934737035e-16,1.1102230246251565e-16,0.0,0.8420246737858658,3,True,1,6,0.024098142754118625,0.8702220521247324,3.149782586225175e-15,-0.4920699742024722
1221,True,3.4469773703904163e-16,2.220446049250313e-16,1.1102230246251565e-16,0.8420246737858658,6,True,1,6,0.4148977814522153,0.439115971248232,8.598022005188811e-16,0.7968920847522278
1222,True,3.3928906822652276e-16,3.3306690738754696e-16,0.0,0.4174423812329598,2,True,1,6,0.6866312018603524,-0.5968699260312108,-7.248065154480027e-16,0.4150709385530441
1223,True,2.2365089057036417e-16,2.220446049250313e-16,1.1102230246251565e-16,0.4174423812329617,8,True,1,7,-0.39325416709623584,0.907371807028152,3.2387206884514812e-15,0.14841685844913974
1224,True,9.919966257778885e-15,8.061259992864223e-15,2.1538326677728037e-14,0.8804857344718295,5,True,1,5,0.019051254620716277,0.6879709387049765,0.612372435695797,-0.38901547166503186
1225,True,1.3877787807814457e-17,1.3877787807814457e-17,0.0,0.842024673785866,8,True,1,6,-0.04306617457931956,0.7191481709749332,-0.6454972243679007,0.25358341058485656
1226,True,8.886119947416683e-17,5.551115123125783e-17,0.0,0.8804857344718372,8,True,1,8,-0.08714485551127091,0.4491021590075079,-0.4082482904638626,0.7899660488059272
1227,True,2.36079237840936e-16,1.6733205114496458e-16,0.0,0.8420246737858658,3,True,1,6,0.4148977814522153,0.439115971248232,6.763006780001416e-16,0.7968920847522277
1228,True,3.9741378506841765e-16,2.7755575615628914e-16,0.0,0.4174423812329606,6,True,1,7,0.27633707460867585,-0.30483803319852953,-1.0275796374563055e-15,0.9114338125790438
1229,True,1.6991580101662864e-16,1.2862903168042673e-16,0.0,0.8420246737858658,3,True,1,6,0.4148977814522151,0.43911597124823215,7.458573302185172e-16,0.7968920847522277
1230,True,3.5977722528911886e-16,2.7755575615628914e-16,1.1102230246251565e-16,0.8420246737858658,3,True,1,8,0.41489778145221523,0.43911597124823204,7.38576265536951e-16,0.7968920847522278
1231,True,3.1862704009580977e-16,2.220446049250313e-16,0.0,0.8420246737858657,3,True,1,5,0.9951413007735664,0.026120507758769188,7.033839256398531e-16,0.094928976446174
1232,True,2.474350559288388e-16,2.220446049250313e-16,0.0,0.8420246737858658,3,True,1,6,0.9951413007735664,0.026120507758769083,5.527371860421422e-16,0.0949289764461739
1233,True,3.5794134812528208e-16,3.3306690738754696e-16,0.0,0.8420246737858658,3,True,1,8,0.4148977814522152,0.4391159712482321,7.809485081709207e-16,0.7968920847522277
1234,True,4.902612130890298e-16,3.3306690738754696e-16,0.0,0.8420246737858657,1,True,1,6,0.4579639560315346,-0.280032199726701,0.6454972243679017,0.543308674167371
1235,True,3.0645263244933553e-15,2.915608270537744e-15,5.062616992290714e-14,0.41744238123295396,8,True,1,7,0.31041699491954566,0.9258417951924149,4.416450334150226e-15,0.21554178142533098
1236,True,1.8359601062554298e-16,1.3527769794950164e-16,0.0,0.8420246737858658,3,True,1,8,0.4148977814522153,0.43911597124823204,7.731363511277158e-16,0.7968920847522277
1237,True,2.5438405243138006e-16,2.220446049250313e-16,0.0,0.4174423812329622,6,True,1,8,-0.08646470840275892,0.09401922545534404,0.4564354645876375,0.8805401218072182
1238,True,2.435541875787129e-16,2.220446049250313e-16,0.0,0.4174423812329595,1,True,1,8,0.3713217630891572,-0.09118730155614273,0.9128709291752758,-0.1430793170166028
1239,True,5.117875266520903e-16,4.440892098500626e-16,2.220446049250313e-16,0.41744238123296246,1,True,1,9,0.7511635062560293,0.12529535398545463,0.45643546458763995,-0.46013164182163485
1240,True,1.5664082319591336e-15,1.3600232051658168e-15,2.886579864025407e-15,0.0,7,True,1,6,-0.07115347657039471,0.36669037731688786,0.6666666666666666,0.6450045778990258
1241,True,5.144486852821044e-16,4.440892098500626e-16,1.3322676295501878e-15,0.8420246737858654,3,True,1,8,0.02409814275411882,0.8702220521247325,3.0762552173676766e-15,-0.492069974202472
1242,True,5.943332278788269e-17,4.7291384528025874e-17,0.0,0.0,9,True,1,9,-1.2299326959316496e-15,-2.3353572501725466e-15,1.0,2.1211569206759162e-15
1243,True,3.588996917082398e-16,3.3306690738754696e-16,0.0,0.41744238123296196,8,True,1,7,0.31041699491955316,0.9258417951924132,3.218311833542333e-15,0.2155417814253279
1244,True,1.4752290795525882e-16,1.1102230246251565e-16,2.220446049250313e-16,0.0,2,True,1,8,-0.6623824015281943,0.7282103926313335,-0.1666666666666646,-0.05640390440106279
1245,True,1.6653345369377348e-16,1.1102230246251565e-16,0.0,0.880485734471837,0,True,1,6,0.8303007037924235,-0.20390100496429964,-0.40824829046386246,-0.31993507902336804
1246,True,1.110224383383883e-16,1.1102230246251565e-16,0.0,0.842024673785866,8,True,1,5,-0.5802435193213513,0.4129954634894631,1.135375378891876e-16,0.7019631083060535
1247,True,2.7194799110210365e-16,2.220446049250313e-16,0.0,0.4174423812329622,1,True,1,8,0.7341235461005912,-0.4900445602100155,0.45643546458763806,-0.11218562624477657
1248,True,2.3551386880256624e-16,2.220446049250313e-16,0.0,0.8420246737858655,0,True,1,6,-0.537177344742032,-0.30615270748546997,0.6454972243679008,0.4483796977211973
1249,True,2.2887833992611187e-16,2.220446049250313e-16,0.0,0.41744238123296035,1,True,1,12,0.37132176308915643,-0.0911873015561426,0.9128709291752761,-0.1430793170166025
1250,True,3.040470972244059e-16,2.7755575615628914e-16,4.440892098500626e-16,0.880485734471837,3,True,1,5,0.743155848281152,0.2452011540432048,0.4082482904638634,0.47003096978256126
1251,True,6.476534470188854e-16,4.440892098500626e-16,8.881784197001252e-16,0.4174423812329595,8,True,1,7,0.31041699491955116,0.9258417951924137,4.324971482259115e-15,0.21554178142532843
1252,True,2.5476231888929306e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,8,True,1,9,-0.05559819231018871,0.9284162965471431,0.16666666666666993,0.3273747753565442
1253,True,1.1188630228279524e-16,1.1102230246251565e-16,0.0,0.8420246737858658,3,True,1,8,0.4820620987856529,0.5901898523980313,0.6454972243679042,0.05123869996489809
1254,True,5.035648579157857e-15,4.315992008230296e-15,1.8207657603852567e-14,0.8804857344718343,0,True,1,6,0.019051254620728136,0.6879709387049774,0.6123724356957986,-0.38901547166502704
1255,True,2.0955000055363631e-16,1.6653345369377348e-16,4.440892098500626e-16,0.8804857344718369,0,True,1,6,0.8303007037924235,-0.20390100496429947,-0.40824829046386224,-0.3199350790233678
1256,True,1.1188630228279524e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.8804857344718372,8,True,1,9,-0.0871448555112709,0.4491021590075079,-0.40824829046386263,0.7899660488059272
1257,True,2.5673907444456745e-16,2.220446049250313e-16,0.0,0.842024673785866,8,True,1,10,-0.04306617457931957,0.7191481709749332,-0.6454972243679006,0.25358341058485656
1258,True,4.1540741810552243e-16,3.3306690738754696e-16,4.440892098500626e-16,0.41744238123296035,3,True,1,7,0.6732187779309902,0.5269845365385406,-0.4564354645876355,0.24643547219715164
1259,True,4.644396126208125e-16,4.440892098500626e-16,0.0,0.0,6,True,1,8,-0.08670876083059743,-0.19503554191336725,0.16666666666666421,0.9626343804415073
1260,True,2.493290450861607e-16,2.220446049250313e-16,2.220446049250313e-16,0.8420246737858658,3,True,1,8,0.024098142754118517,0.8702220521247324,3.15712181291158e-15,-0.49206997420247245
1261,True,1.1115807365473414e-16,1.1102230246251565e-16,0.0,0.842024673785866,8,True,1,9,-0.5802435193213513,0.4129954634894631,1.2142082810955022e-16,0.7019631083060535
1262,True,2.486410087150353e-16,2.220446049250313e-16,0.0,1.4901161193847656e-08,7,True,1,9,-0.07115347657039367,0.36669037731688675,0.6666666666666679,0.6450045778990251
1263,True,6.33076631559706e-16,4.440892098500626e-16,4.440892098500626e-16,0.8420246737858658,1,True,1,6,-0.04306617457931981,0.7191481709749332,-0.6454972243679007,0.2535834105848567
1264,True,1.4033044459902308e-16,1.1102230246251565e-16,0.0,0.8804857344718372,0,True,1,6,0.01905125462072399,0.6879709387049792,0.6123724356957968,-0.389015471665027
1265,True,1.716587549445839e-16,1.1102230246251565e-16,0.0,0.8804857344718372,8,True,1,6,-0.08714485551127091,0.44910215900750794,-0.40824829046386263,0.7899660488059271
1266,True,2.220446049250313e-16,1.1102230246251565e-16,2.220446049250313e-16,0.8420246737858655,0,True,1,8,-0.5371773447420322,-0.30615270748546985,0.6454972243679009,0.44837969772119735
1267,True,3.3335590258932494e-16,2.220446049250313e-16,1.1102230246251565e-16,0.4174423812329611,7,True,1,7,-0.03897236416252043,0.20084459127653878,0.9128709291752766,0.3532835570093961
1268,True,4.08865160135725e-16,3.3306690738754696e-16,0.0,0.8420246737858658,1,True,1,8,0.4820620987856528,0.5901898523980312,0.6454972243679045,0.05123869996489797
1269,True,2.2887833992611187e-16,2.220446049250313e-16,0.0,0.41744238123296196,4,True,1,6,0.656178817775552,-0.0883553776569311,-0.45643546458763995,0.5943814877740097
1270,True,3.678805701908972e-16,3.3306690738754696e-16,2.220446049250313e-16,0.8420246737858657,3,True,1,6,0.024098142754118625,0.8702220521247325,3.2535250013345017e-15,-0.49206997420247234
1271,True,3.2550251990975086e-16,2.220446049250313e-16,0.0,0.4174423812329606,6,True,1,7,0.27633707460867585,-0.3048380331985294,-9.766296243655408e-16,0.9114338125790438
1272,True,2.603703785810335e-16,2.220446049250313e-16,1.1102230246251565e-16,0.842024673785866,1,True,1,7,0.45796395603153456,-0.28003219972670074,0.6454972243679018,0.5433086741673713
1273,True,2.221137084492255e-16,2.220446049250313e-16,0.0,0.8420246737858658,3,True,1,6,0.4148977814522152,0.4391159712482321,7.470518614826111e-16,0.7968920847522277
1274,True,1.2412670766236366e-16,1.1102230246251565e-16,0.0,0.8420246737858658,7,True,1,6,0.4579639560315345,-0.2800321997267007,0.6454972243679018,0.5433086741673712
1275,True,4.662635862344155e-16,4.440892098500626e-16,0.0,0.41744238123296085,0,True,1,6,-0.4273340874071145,-0.32330802136279124,-2.9812265736444257e-15,0.8443088896028548
1276,True,9.788238969774936e-15,5.995204332975845e-15,5.81756864903582e-14,0.8804857344718306,4,True,1,9,-0.0871448555112653,0.4491021590075108,-0.40824829046386835,0.7899660488059231
1277,True,2.3055512673781017e-16,1.6653345369377348e-16,0.0,0.8804857344718371,8,True,1,6,-0.08714485551127092,0.44910215900750794,-0.40824829046386246,0.7899660488059272
1278,True,2.7755575615628914e-17,2.7755575615628914e-17,2.220446049250313e-16,0.0,2,True,1,9,-0.6623824015281944,0.7282103926313334,-0.16666666666666455,-0.056403904401063014
1279,True,2.1897517142624358e-15,1.887379141862766e-15,1.687538997430238e-14,0.41744238123295446,8,True,1,9,-0.39325416709623096,0.9073718070281535,7.643765169103267e-15,0.1484168584491432
1280,True,4.1748851477261605e-16,3.3306690738754696e-16,2.220446049250313e-16,0.8420246737858657,3,True,1,6,0.482062098785653,0.5901898523980315,0.6454972243679042,0.05123869996489836
1281,True,5.798723660000158e-15,4.884981308350689e-15,5.551115123125783e-15,0.0,1,True,1,7,0.6779376857883972,-0.16648447340109485,0.6666666666666675,-0.2612258981414116
1282,True,3.2487068343022356e-16,2.220446049250313e-16,1.1102230246251565e-16,0.41744238123296196,4,True,1,7,-0.3323493989266364,-0.10965728972040371,0.9128709291752766,-0.2102042399927897
1283,True,2.3714374201337736e-16,2.220446049250313e-16,2.220446049250313e-16,0.0,8,True,1,8,-0.055598192310188664,0.928416296547143,0.16666666666667015,0.32737477535654447
1284,True,4.744214611522828e-16,4.440892098500626e-16,0.0,0.41744238123296246,3,True,1,10,0.720711122171229,0.6338099023597327,2.23128111211147e-15,-0.2808210926006701
1285,True,1.5796464744355657e-16,1.1102230246251565e-16,1.1102230246251565e-16,0.8804857344718371,0,True,1,6,0.01905125462072403,0.6879709387049793,0.6123724356957968,-0.389015471665027
1286,True,5.382005793715205e-16,4.440892098500626e-16,1.1102230246251565e-16,0.8420246737858655,0,True,1,10,-0.5371773447420322,-0.30615270748546997,0.6454972243679009,0.44837969772119735
1287,True,1.8346289827565969e-16,1.231653667943533e-16,0.0,0.8804857344718372,0,True,1,6,0.01905125462072407,0.6879709387049792,0.6123724356957968,-0.3890154716650269
1288,True,3.714091171023347e-16,3.3306690738754696e-16,2.220446049250313e-16,0.8420246737858658,2,True,1,6,-0.513079201987914,0.5640693446392623,0.6454972243679041,-0.04369027648127565
1289,True,3.275275528903928e-16,2.220446049250313e-16,2.220446049250313e-16,0.8420246737858658,1,True,1,8,-0.06716431733343743,-0.1510738811497992,-0.6454972243679044,0.7456533847873295
1290,True,2.509907940188519e-16,2.220446049250313e-16,0.0,0.41744238123296007,2,True,1,6,0.6866312018603523,-0.5968699260312108,-7.492135775036429e-16,0.4150709385530442
1291,True,8.884787629112763e-17,8.673617379884035e-17,0.0,0.8420246737858658,8,True,1,8,0.024098142754118465,0.8702220521247324,3.15685171171291e-15,-0.49206997420247234
1292,True,1.1183773673510725e-16,1.1102230246251565e-16,0.0,0.41744238123296007,2,True,1,7,0.6866312018603523,-0.5968699260312108,-7.440628638166692e-16,0.4150709385530444
1293,True,2.5438405243138006e-16,2.220446049250313e-16,0.0,0.8420246737858658,0,True,1,7,-0.537177344742032,-0.3061527074854699,0.6454972243679009,0.44837969772119723
1294,True,1.5036160410085843e-16,1.1102230246251565e-16,2.220446049250313e-16,0.8804857344718372,0,True,1,6,0.019051254620723938,0.6879709387049792,0.6123724356957968,-0.389015471665027
1295,True,2.4861416271700213e-16,2.220446049250313e-16,0.0,0.41744238123296196,0,True,1,9,-0.42733408740711354,-0.32330802136279096,-2.438731196356461e-15,0.8443088896028553
1296,True,2.2887833992611187e-16,2.220446049250313e-16,0.0,0.0,0,True,1,10,0.6934929700486023,0.39524144582917553,0.16666666666666854,-0.5788557006839035
1297,True,8.945275823048585e-15,8.076872504148014e-15,2.4424906541753444e-14,0.8420246737858619,1,True,1,6,-0.06716431733344125,-0.15107388114979053,-0.6454972243679019,0.7456533847873329
1298,True,2.7061045704374535e-14,1.6542323066914832e-14,2.708944180085382e-14,0.0,0,True,1,9,0.6934929700486402,0.39524144582916065,0.16666666666671434,-0.578855700683855
1299,True,4.965068306494546e-16,4.440892098500626e-16,0.0,0.41744238123296196,1,True,1,6,0.7341235461005912,-0.4900445602100155,0.4564354645876381,-0.11218562624477667
1300,True,4.759412301650524e-16,4.440892098500626e-16,2.220446049250313e-16,0.41744238123296196,3,True,1,9,0.7207111221712291,0.6338099023597327,2.0931013135658586e-15,-0.2808210926006698
1301,True,1.5700924586837752e-16,1.1102230246251565e-16,0.0,0.8420246737858658,7,True,1,10,0.4579639560315344,-0.2800321997267008,0.6454972243679018,0.5433086741673712
1302,True,3.7238155123138487e-16,2.7755575615628914e-16,2.220446049250313e-16,0.8420246737858658,3,True,1,6,0.4148977814522153,0.43911597124823204,7.202867693549448e-16,0.7968920847522278
1303,True,1.1129143787273726e-16,1.1102230246251565e-16,0.0,0.8420246737858658,3,True,1,6,0.4148977814522152,0.43911597124823204,8.315940596301203e-16,0.7968920847522277
1304,True,3.578592691470727e-16,2.220446049250313e-16,0.0,0.8420246737858658,8,True,1,8,-0.5802435193213513,0.41299546348946314,1.509069020401352e-16,0.7019631083060535
1305,True,3.3306690738754696e-16,2.220446049250313e-16,0.0,0.0,4,True,1,11,-0.6067842092180048,-0.20020590391581206,0.6666666666666669,-0.38377867975760266
