probe_id,point_norm_squared,e1_direct,e1_predicted,e1_residual,e2_direct,e2_predicted,e2_residual,e3_direct,e3_predicted,e3_residual,e4_direct,e4_predicted,e4_residual,e5_direct,e5_predicted,e5_residual
66,2.352635051547603,0.9802646048115022,0.9802646048115013,8.881784197001252e-16,0.36797483789708696,0.36797483789708585,1.1102230246251565e-15,0.06471296890231326,0.06471296890231285,4.163336342344337e-16,0.00510944408357249,0.005109444083572428,6.245004513516506e-17,0.00013419230485122366,0.0001341923048512194,4.255493527005605e-18
67,2.338971669002732,0.9745715287511396,0.9745715287511383,1.3322676295501878e-15,0.3811254099588772,0.381125409958876,1.2212453270876722e-15,0.07586903559658421,0.07586903559658384,3.7470027081099033e-16,0.008014774092108122,0.00801477409210806,6.245004513516506e-17,0.000420746246647891,0.00042074624664788614,4.87890977618477e-18
68,7.745628419745579,3.2273451748939834,3.227345174893992,8.43769498715119e-15,3.919317626984858,3.9193176269848813,2.3092638912203256e-14,2.1349394729484414,2.13493947294847,2.842170943040401e-14,0.45248296832754276,0.45248296832755663,1.3877787807814457e-14,0.008122063524156632,0.008122063524159258,2.626371342628886e-15
69,8.828469995038468,3.678529164599357,3.678529164599361,3.9968028886505635e-15,5.258919731960157,5.258919731960169,1.1546319456101628e-14,3.6321716807609565,3.632171680760978,2.1316282072803006e-14,1.2139967893831012,1.2139967893831105,9.325873406851315e-15,0.17040349892215176,0.17040349892215384,2.0816681711721685e-15
70,0.6087536299906671,0.25364734582944465,0.2536473458294446,5.551115123125783e-17,0.02487007910790851,0.024870079107908484,2.42861286636753e-17,0.0011669439187227079,0.0011669439187227055,2.3852447794681098e-18,2.5980322908032648e-05,2.598032290803253e-05,1.1858461261560205e-19,2.3147179675567618e-07,2.314717967556732e-07,2.991085094991748e-21
71,3.6323127052949995,1.513463627206248,1.51346362720625,1.9984014443252818e-15,0.9311548017670468,0.9311548017670488,1.9984014443252818e-15,0.29688677236003924,0.29688677236004046,1.2212453270876722e-15,0.0514970713005326,0.051497071300532896,2.983724378680108e-16,0.0045870710736382716,0.004587071073638302,3.0357660829594124e-17
72,1.219665850686153,0.5081941044525645,0.508194104452564,5.551115123125783e-16,0.10276614291596554,0.10276614291596527,2.7755575615628914e-16,0.010512221295435534,0.010512221295435498,3.642919299551295e-17,0.0005695017470769275,0.000569501747076924,3.469446951953614e-18,1.538543728190372e-05,1.538543728190361e-05,1.0842021724855044e-19
73,0.7701905175911571,0.3209127156629828,0.32091271566298213,6.661338147750939e-16,0.04033420254561594,0.04033420254561574,2.0122792321330962e-16,0.0024856331493922287,0.0024856331493922075,2.1250362580715887e-17,7.64526307528283e-05,7.645263075282727e-05,1.0299920638612292e-18,1.0569141364833208e-06,1.0569141364832933e-06,2.752857078576476e-20
74,4.825007993229889,2.0104199971791172,2.010419997179121,3.552713678800501e-15,1.5925562930589847,1.5925562930589898,5.10702591327572e-15,0.6269322980706891,0.6269322980706928,3.774758283725532e-15,0.12672085227545898,0.12672085227545996,9.71445146547012e-16,0.012163275045453408,0.012163275045453514,1.0581813203458523e-16
75,3.8653818788150014,1.6105757828395852,1.6105757828395841,1.1102230246251565e-15,0.9940252456628366,0.9940252456628342,2.3314683517128287e-15,0.2876604304676098,0.28766043046760875,1.0547118733938987e-15,0.03742177772212623,0.037421777722125904,3.2612801348363973e-16,0.001624703700094238,0.0016247037000942017,3.621235256101585e-17
76,3.56944801369148,1.4872700057047856,1.4872700057047834,2.220446049250313e-15,0.8948183469548824,0.8948183469548792,3.219646771412954e-15,0.2775042082932198,0.2775042082932186,1.2212453270876722e-15,0.04654596129541,0.046545961295409666,3.3306690738754696e-16,0.003984132894714989,0.003984132894714951,3.8163916471489756e-17
77,2.2059946494483107,0.9191644372701293,0.9191644372701296,3.3306690738754696e-16,0.3414224195031982,0.34142241950319857,3.885780586188048e-16,0.06561991085059715,0.06561991085059725,9.71445146547012e-17,0.006894490101793936,0.006894490101793943,6.938893903907228e-18,0.00037624962388845776,0.00037624962388845814,3.7947076036992655e-19
78,7.280567220344908,3.033569675143715,3.033569675143712,3.1086244689504383e-15,3.5910196373998255,3.591019637399815,1.0658141036401503e-14,2.0711180387828647,2.0711180387828545,1.021405182655144e-14,0.5890099598396215,0.5890099598396156,5.88418203051333e-15,0.07347705782653757,0.073477057826536,1.5681900222830336e-15
79,2.090736858997264,0.8711403579155268,0.8711403579155266,2.220446049250313e-16,0.3014929025212058,0.3014929025212058,0.0,0.05270414887945965,0.052704148879459733,8.326672684688674e-17,0.004874126391087365,0.004874126391087373,7.806255641895632e-18,0.00022464998164350687,0.0002246499816435075,6.2341624917916505e-19
80,0.42594051203263184,0.17747521334692992,0.17747521334692992,0.0,0.012384399610707465,0.012384399610707461,3.469446951953614e-18,0.0004266899708765777,0.00042668997087657825,5.421010862427522e-19,7.434888769079528e-06,7.434888769079524e-06,4.235164736271502e-21,5.97131161346474e-08,5.971311613464721e-08,1.852884572118782e-22
