probe_id,f0,f1,f2,f3,minimum_eigenvalue,maximum_eigenvalue,singular_value_low,singular_value_high,integer_polynomial_identity_max_abs,high_eigenvalue_max_abs,low_eigenvalue_max_abs,high_projector_idempotence_max_abs,low_projector_idempotence_max_abs,projector_orthogonality_max_abs,projector_completeness_max_abs,high_projector_trace_max_abs,low_projector_trace_max_abs,probe_pass
159,0.8738218090114412,0.12571402245289764,0.1619563115058255,0.44090994978352765,0.015142431809331287,0.06769820933548633,0.12305458873740259,0.26018879556100477,3.083438053688043,0.04341290177562486,0.035214914410738235,0.2192667060400385,0.2192667060400385,0.21926670604003853,0.0,4.884981308350689e-15,4.440892098500626e-15,False
160,-0.2666388701185357,-0.786740176841088,0.28943275541582836,0.4755757428405758,0.008113295833809611,0.07896583348610439,0.09007383545630557,0.28100860037746955,2.756873078068484,0.032145277625006755,0.03097642623564149,0.1960443077737588,0.1960443077737589,0.1960443077737589,0.0,1.3322676295501878e-15,8.881784197001252e-16,False
161,-0.4357167767909326,-0.8482621233405906,0.07929175569496522,0.2903705873662884,0.0008515350444770308,0.09975043114810064,0.029181073394874132,0.3158329165050734,1.3991181384962044,0.01136067996301049,0.01745358936297815,0.09949284540417447,0.09949284540417452,0.09949284540417451,0.0,5.329070518200751e-15,5.329070518200751e-15,False
162,0.39318432084600147,-0.583484394673868,0.12500205900889805,0.6995187890660796,0.0001725997662941315,0.10167140919569562,0.013137723025476352,0.3188595446206615,1.5320045601747498,0.009439701915415613,0.01621154659356545,0.1089425465013156,0.10894254650131563,0.10894254650131559,0.0,7.549516567451064e-15,7.105427357601002e-15,False
163,0.591512629135647,0.7687432892083765,0.09549132165993056,0.22366933709778103,0.004092090878838117,0.10388639997503149,0.06396945270078616,0.3223141324469523,1.0507029793549125,0.007224711136079712,0.010077064701686433,0.07471665630968266,0.07471665630968272,0.07471665630968266,0.0,8.881784197001252e-15,8.881784197001252e-15,False
164,0.2780125006123414,-0.47514381282275325,0.2888233323264454,-0.7832805942594115,0.019535133827013232,0.05481512137485929,0.13976814310497665,0.23412629364268187,3.3959126401536395,0.056295989736251835,0.04370530035368266,0.24148712107759224,0.24148712107759224,0.24148712107759226,0.0,7.771561172376096e-15,7.993605777301127e-15,False
165,-0.8311793293331426,0.1673480570939853,0.18172697802873555,-0.49810727331842775,0.0010237729653055096,0.10234117774820056,0.03199645238624916,0.31990807702869983,1.2472652728023879,0.008769933362910654,0.01469060484204953,0.0886944193992809,0.0886944193992808,0.0886944193992809,0.0,0.0,4.440892098500626e-16,False
166,0.4758511900009231,0.36412012993138526,-0.6255697321861686,0.4996445597882374,0.006759613567238854,0.10525850762263846,0.0822168691160084,0.3244356756317629,0.6956675844212263,0.0058526034884727185,0.006037434365678178,0.04946969489217612,0.04946969489217623,0.04946969489217612,0.0,2.220446049250313e-15,1.7763568394002505e-15,False
167,0.22855280482901322,0.2854228278098486,0.4311840659905448,0.8248501233591965,0.0029451811247567677,0.09820538337403056,0.0542695229825799,0.3133773817205552,1.555463099999871,0.012905727737080513,0.016904991056768064,0.11061070933332418,0.11061070933332418,0.11061070933332418,0.0,2.220446049250313e-15,1.7763568394002505e-15,False
168,-0.8952685487136589,0.03278078852576322,0.4053195928581947,0.1820320664966355,0.022092909504066317,0.0636662665511467,0.14863683764150232,0.25232175203724844,3.2180169729387975,0.04744484455996448,0.03229637950034285,0.22883676252009225,0.22883676252009233,0.22883676252009222,0.0,5.329070518200751e-15,5.329070518200751e-15,False
169,-0.3673142674748331,-0.7306208617648126,0.2539122353752612,-0.5165287620164122,0.0015528542656019426,0.09533037924298923,0.039406271906917846,0.3087561808984384,2.1733941525364777,0.01578073186812194,0.021172322046964356,0.15455247306926065,0.15455247306926068,0.15455247306926062,0.0,8.881784197001252e-16,8.881784197001252e-16,False
170,-0.9079885745805388,0.025330438912038022,-0.40501358112733593,-0.10430300282415403,0.0071576544675356745,0.08669204511514882,0.08460292233448957,0.2944351288741695,2.4209446165236184,0.024419065995962427,0.024205855972871358,0.1721560616194574,0.1721560616194574,0.1721560616194574,0.0,3.9968028886505635e-15,3.9968028886505635e-15,False
171,0.6550467469684771,0.16789031541522903,0.5135225068272774,0.5282246077736438,0.02579404222757397,0.055922917633973335,0.16060523723581985,0.23648026901619792,3.276514727418981,0.055188193477137805,0.036338595694008435,0.23299660283868298,0.232996602838683,0.23299660283868295,0.0,2.6645352591003757e-15,2.6645352591003757e-15,False
172,-0.30891290829619433,0.1618253561924426,0.7693605476706092,0.5352286584901413,0.002953513405361721,0.10213128764346693,0.05434623634955525,0.3195798611356275,1.2535052725723466,0.008979823467644199,0.012970754506726894,0.08913815271625569,0.08913815271625569,0.0891381527162557,0.0,8.881784197001252e-16,8.881784197001252e-16,False
173,-0.3248205007649772,0.9451483315799833,-0.034399667139062694,0.0017136204612314345,6.758031384999177e-05,0.10646496428082984,0.008220724654797274,0.3262896938011218,1.0923555260724722,0.0046461468302813475,0.011523010960875489,0.07767861518737576,0.07767861518737573,0.07767861518737576,0.0,5.773159728050814e-15,5.329070518200751e-15,False
174,-0.3065985056589644,0.5100653589648612,-0.7891546407840857,-0.15187375955272187,0.006836349741626792,0.08564243162814723,0.08268222143621198,0.2926472819421825,2.549217602520138,0.025468679482964038,0.025576774185781134,0.18127769617920983,0.1812776961792098,0.18127769617920986,0.0,9.325873406851315e-15,8.881784197001252e-15,False
175,-0.6017789253542908,-0.10762482592833601,0.25153605860274136,-0.7503390120911538,0.00010166525659115262,0.09968154916325005,0.010082919051105817,0.315723849531913,1.5892939073689027,0.01142956194786117,0.018272341135714354,0.11301645563512192,0.11301645563512192,0.11301645563512189,0.0,1.7763568394002505e-15,1.7763568394002505e-15,False
176,-0.2886646639301058,-0.5903801913102166,-0.39308862398935007,0.6431215088898758,0.012006032504886362,0.08678252621627097,0.10957204253314967,0.2945887408172128,2.3922101450496918,0.024328584894840216,0.01926699683439848,0.17011272142575584,0.1701127214257559,0.17011272142575587,0.0,3.552713678800501e-15,3.552713678800501e-15,False
177,0.0963617753520501,-0.8500732685486592,-0.49962327035509996,0.13589125825333573,0.018527534323748627,0.07789755889438926,0.13611588564068716,0.27910134162054695,2.792944022114033,0.033213552216721884,0.02163046233741788,0.19860935268366464,0.19860935268366461,0.19860935268366461,0.0,3.9968028886505635e-15,3.9968028886505635e-15,False
178,0.26483345596879265,0.3835990119562767,-0.5167333915677199,0.7181236945434367,0.017227457920575187,0.08220459432544584,0.13125341108167507,0.2867134358997601,2.5934568114657983,0.028906516785665345,0.018623503309534235,0.18442359548201231,0.1844235954820123,0.1844235954820123,0.0,5.773159728050814e-15,5.329070518200751e-15,False
179,0.98494044355513,-0.032154440732581044,-0.1378743459279571,-0.09924252780706816,0.006263340840889381,0.06416221047944073,0.07914127141314689,0.25330260653897885,3.285887674478695,0.0469489006316704,0.04763000423522576,0.2336631235184849,0.2336631235184849,0.23366312351848487,0.0,5.773159728050814e-15,6.217248937900877e-15,False
180,0.6570740800348153,-0.6272248484517475,-0.04222963675487439,-0.41600396706117476,0.002087850202348755,0.09082195182055344,0.04569299948951431,0.3013668061027184,2.175940848227558,0.020289159290557718,0.025145753532653185,0.15473357142951522,0.15473357142951527,0.15473357142951522,0.0,4.884981308350689e-15,5.329070518200751e-15,False
181,0.4227561107184544,0.18268109637486477,-0.678130151970969,-0.5727515908885051,1.4118944278978843e-06,0.08168671943847812,0.0011882316389904303,0.2858088862132844,3.0700416689069083,0.029424391672633013,0.03636742422264945,0.21831407423338023,0.21831407423338023,0.2183140742333802,0.0,1.3322676295501878e-15,1.7763568394002505e-15,False
182,-0.5921889844439526,-0.6232085575611155,0.5095755903761912,0.03544034676171004,0.0020239879000917187,0.10207573866547509,0.044988753039973434,0.31949293993056416,1.1611160889481944,0.00903537244563607,0.013955828989988952,0.08256825521409383,0.08256825521409378,0.08256825521409378,0.0,3.1086244689504383e-15,3.1086244689504383e-15,False
183,-0.32263091241959285,0.672173193687935,-0.05792479909815957,-0.6638804182140791,7.514956788238393e-05,0.09765232896704201,0.008668885042632872,0.312493726284292,1.9089216683822285,0.013458782144069176,0.02032807702063084,0.13574554086273624,0.13574554086273627,0.1357455408627362,0.0,7.105427357601002e-15,7.105427357601002e-15,False
184,-0.600137385781086,0.7470907535805014,0.18051456940639762,0.22159651245988793,0.0026016566740460663,0.09968350606657411,0.05100643757454608,0.31572694859098444,1.312669624800959,0.011427605044537076,0.01577039281493521,0.09334539554140142,0.09334539554140153,0.09334539554140149,0.0,3.552713678800501e-15,2.6645352591003757e-15,False
185,0.186396987224379,-0.6407961604334992,0.682894481187802,0.2971389767273937,0.021031741535463444,0.06451914112160612,0.14502324481083523,0.25400618323498764,3.0634443185563622,0.0465919699895051,0.032504672898485576,0.21784492931956348,0.21784492931956345,0.21784492931956348,0.0,9.769962616701378e-15,9.769962616701378e-15,False
186,0.825054350886221,-0.29812740247792213,-0.10603961698928503,-0.46814631217627806,0.01158828226057172,0.06965830468240208,0.10764888415850729,0.2639285976971842,3.1852853834498784,0.04145280642870909,0.03680896861258183,0.22650918282310245,0.2265091828231025,0.22650918282310253,0.0,0.0,0.0,False
187,0.24319784375622994,0.7415241406453659,-0.15782615878980338,-0.6050517839277294,0.0023083127648052698,0.08500070916698224,0.04804490362988847,0.2915488109510691,2.57184632736836,0.026110401944128975,0.03074653362376815,0.18288684994619456,0.18288684994619453,0.18288684994619456,0.0,4.440892098500626e-16,8.881784197001252e-16,False
188,0.8120612570356515,0.5363751260260385,-0.09683304445477055,0.20852242206498833,0.004546294309002833,0.10166585991382429,0.06742621381186129,0.3188508427365753,1.2203802164830369,0.009445251197286883,0.011843401332728954,0.086782593172127,0.08678259317212711,0.08678259317212701,0.0,9.769962616701378e-15,9.769962616701378e-15,False
189,-0.4443955026461091,-0.5579052220393139,0.6975169618898878,0.06873491343616242,0.0035663450136012177,0.09131132165148216,0.059718883224665356,0.30217763261280967,2.103707270265586,0.019799789459629027,0.023177888890472117,0.14959696144110823,0.1495969614411083,0.14959696144110826,0.0,1.3322676295501878e-15,8.881784197001252e-16,False
190,-0.05575669499933144,0.8855179981413793,-0.4350171119857379,0.1533270302654543,0.000764762725067382,0.08574865004621351,0.027654343692580772,0.2928287042730161,2.746281225873725,0.025362461064897632,0.03154214278427425,0.19529110939546496,0.19529110939546496,0.19529110939546496,0.0,7.993605777301127e-15,7.105427357601002e-15,False
191,-0.2695645764573969,0.899221933786742,0.28161582400905655,0.19856329112873897,0.0018197186985208478,0.10647426215763844,0.042658160983812324,0.3263039413761937,0.8167910391930528,0.004636848953472716,0.00976157469939624,0.058082918342617085,0.05808291834261714,0.05808291834261709,0.0,6.661338147750939e-16,8.881784197001252e-16,False
192,-0.4245055198340277,0.612235116500231,-0.6653766765759728,0.04729803403001044,0.0014279058620493977,0.09531305134827947,0.03778764165768218,0.3087281188169932,1.855200507737325,0.0157980597628318,0.02131459834522621,0.13192536943909863,0.1319253694390986,0.13192536943909863,0.0,9.992007221626409e-15,9.769962616701378e-15,False
193,-0.14905166785699522,-0.9588388918834756,0.23598526718814733,-0.05217790136499576,0.0015558305577487114,0.09924118522008865,0.03944401802236572,0.3150256897779745,1.6408336730718807,0.011869925891022481,0.017258539777718063,0.1166815056406671,0.1166815056406671,0.11668150564066707,0.0,2.4424906541753444e-15,1.7763568394002505e-15,False
194,-0.24250982079628258,0.501727387460673,-0.2362869070361332,0.796006980530033,0.019079810076256493,0.05877868606196373,0.13812968571692508,0.2424431604767677,3.3737861437254812,0.052332425049147424,0.04019705941733495,0.23991368133158977,0.2399136813315898,0.23991368133158977,0.0,7.549516567451064e-15,7.993605777301127e-15,False
195,0.11884260314532227,0.3099631544421298,0.5293520052252993,0.7807597153605469,0.0034404163902583902,0.10558429872259333,0.05865506278454052,0.32493737661677724,0.7873265685183823,0.005526812388517849,0.009030840442703721,0.055987667094640536,0.055987667094640536,0.05598766709464056,0.0,1.7763568394002505e-15,1.7763568394002505e-15,False
196,0.2800294521228337,-0.6904912833170136,0.6086931128549488,0.2725765726726378,0.017599962058596208,0.07456325140171319,0.13266484861709302,0.27306272429922246,2.7914271213439683,0.03654785970939799,0.02589234209524562,0.19850148418446006,0.19850148418446006,0.1985014841844601,0.0,9.992007221626409e-15,9.769962616701378e-15,False
197,-0.8856292884012315,0.38487615772158823,-0.20037927399433111,-0.16546677399677706,1.3184808803485697e-07,0.10021754183340661,0.00036310892034602645,0.31657154299369145,1.7745899976775492,0.010893569277704573,0.017837881874060813,0.12619306650151468,0.12619306650151463,0.12619306650151466,0.0,1.7763568394002505e-15,1.7763568394002505e-15,False
198,0.5006155709158937,-0.8014291822139256,0.326237919039672,0.025770840753393375,0.004690087250888205,0.1059892416532425,0.06848421169063863,0.3255598895030567,0.8516736159118461,0.005121869457868758,0.007376226651424508,0.06056345713150906,0.060563457131509124,0.06056345713150906,0.0,9.547918011776346e-15,8.881784197001252e-15,False
199,0.07687306681542452,0.7133213620715925,-0.658148402104378,-0.22826267066293054,0.02461163342083173,0.05623075758304,0.15688095302117377,0.2371302544658526,3.4682561007332047,0.05488035352807118,0.03721316455168346,0.24663154494102785,0.24663154494102785,0.24663154494102787,0.0,7.993605777301127e-15,7.993605777301127e-15,False
200,0.6862284217091101,-0.22477525589993747,0.6471434379371852,-0.2444831452443745,0.005086705489570082,0.11096610749915932,0.07132114335574047,0.33311575690615314,0.18389356501947862,0.00014500361195200762,0.002002742566826112,0.013076875734718468,0.013076875734718496,0.013076875734718451,0.0,2.6645352591003757e-15,3.552713678800501e-15,False
201,-0.41367507676879295,0.24593691369584328,0.8765489868334148,-0.007059675871513038,3.845144094677202e-05,0.09612166766374941,0.00620092258835506,0.3100349458750568,2.0630905987135506,0.014989443447361778,0.02189543645085946,0.14670866479740807,0.14670866479740818,0.14670866479740807,0.0,2.220446049250313e-15,1.7763568394002505e-15,False
202,-0.9838472346702029,0.14848797406289593,-0.05294566298475738,-0.0848097704371139,0.0001380096836623202,0.07888384750110886,0.011747752281280032,0.280862684422671,2.683355934204644,0.03222726361000233,0.039033698370784624,0.19081642198788587,0.1908164219878859,0.19081642198788587,0.0,3.9968028886505635e-15,3.552713678800501e-15,False
203,-0.9019444981005101,0.039263386752450065,-0.4236094621562676,-0.07422622433226664,0.006528133679354837,0.08990421004101307,0.08079686676694114,0.29984030756556573,2.2344667559712565,0.021206901070098205,0.021623211835187908,0.15889541375795613,0.15889541375795602,0.15889541375795613,0.0,3.552713678800501e-15,4.440892098500626e-15,False
204,-0.25580380873520214,0.08607311630979336,0.32261057590023573,0.9072365989104515,0.00012366606243656826,0.10617505497064422,0.011120524377769614,0.32584513955350664,0.9682833482729358,0.004936056140467035,0.011756834522474549,0.06885570476607544,0.0688557047660755,0.06885570476607543,0.0,4.440892098500626e-15,4.440892098500626e-15,False
205,-0.5164447797810968,0.6481647298931241,-0.4153156525489157,-0.3750735675934736,0.004816253033012147,0.09490398076643969,0.06939922934018898,0.30806489700457546,1.7407446356632703,0.016207130344671514,0.018335321756103216,0.12378628520272147,0.1237862852027215,0.12378628520272147,0.0,9.103828801926284e-15,8.881784197001252e-15,False
206,-0.6222979749549568,-0.03535076309909807,0.12148551114664755,-0.7724874267563903,0.002071281003591564,0.09886918883108259,0.04551132829957355,0.3144347131458017,1.6497052683691016,0.012241922280028641,0.017115085720881378,0.11731237463958055,0.11731237463958055,0.11731237463958054,0.0,2.220446049250313e-15,1.7763568394002505e-15,False
207,-0.17863920263323674,0.27566913324941983,-0.13987960322037377,-0.9340922121819589,0.0009091552531782448,0.10897405055138626,0.03015220146487226,0.33011217873835896,0.5186256744108637,0.0021370605597249293,0.008172349750990666,0.036880047958105816,0.03688004795810579,0.03688004795810583,0.0,6.8833827526759706e-15,7.105427357601002e-15,False
208,-0.7546197045085858,0.02605318365280291,0.12842993252617158,-0.642943298915426,0.004404941578253559,0.10043488903440448,0.06636973390223558,0.3169146399811856,1.4035614818361606,0.010676222076706668,0.013215724942897557,0.09980881648612698,0.09980881648612705,0.09980881648612698,0.0,4.440892098500626e-16,0.0,False
209,-0.26003274162660883,0.6255182325444091,0.7048243192316264,-0.21055306470422672,0.01038110207752822,0.06217557498087159,0.10188769345474565,0.24935030575652317,3.360611973542741,0.04893553613023958,0.04549887849715596,0.23897685145192818,0.23897685145192826,0.23897685145192818,0.0,2.6645352591003757e-15,3.1086244689504383e-15,False
210,0.9765087346848617,0.13037174518059524,-0.04658117500144149,0.16511842198319793,0.0003146210852540482,0.07377012537874175,0.017737561423545465,0.2716065635781686,3.2258064763783834,0.037340985732369464,0.04397080909156026,0.22939068276468516,0.22939068276468522,0.2293906827646852,0.0,7.549516567451064e-15,7.993605777301127e-15,False
211,-0.21349812330492415,0.6744425538182656,0.6467203193749473,-0.2851291311878485,0.016996723249108316,0.0562368845844691,0.1303714817324261,0.23714317317702632,3.4110604134930855,0.054874226526642034,0.044821947721978284,0.24256429607061944,0.24256429607061947,0.24256429607061944,0.0,3.1086244689504383e-15,3.552713678800501e-15,False
212,0.4424587586572628,0.8638292599847417,-0.1268108274577884,-0.20481276942895552,0.002174118446933531,0.1023410130229863,0.04662744306664832,0.31990781957149206,1.192426070076268,0.008770098088124872,0.013540424085636013,0.08479474276097915,0.08479474276097915,0.08479474276097912,0.0,5.329070518200751e-15,5.773159728050814e-15,False
213,0.4910670262273608,0.07381306618119213,0.8367778247790874,-0.23066789757381986,8.727999666218115e-05,0.10637028942905012,0.00934237639266269,0.3261445836267255,1.1044142853029606,0.004740821682061136,0.011597986129843385,0.07853612695487716,0.07853612695487722,0.07853612695487715,0.0,1.7763568394002505e-15,1.7763568394002505e-15,False
214,0.028439932080537553,-0.8526683979481098,0.18250383609336962,0.4887127205373959,0.0036883024346660537,0.0654593791382291,0.0607313957905304,0.2558503061132214,3.458493270444473,0.045651731972882054,0.048907873982660166,0.24593729923160695,0.24593729923160695,0.24593729923160695,0.0,4.6629367034256575e-15,5.329070518200751e-15,False
215,0.699730658582632,-0.25253295519703634,-0.21448688968820595,0.6329292899928454,0.0030295491758979736,0.10955168062870839,0.05504134060774659,0.3309859221004851,0.4421529890214413,0.001559430482402771,0.005474325750949166,0.031441990330413644,0.031441990330413616,0.03144199033041363,0.0,2.4424906541753444e-15,2.6645352591003757e-15,False
216,-0.3231687600920698,0.6994217351991637,-0.43852848284672163,-0.462670464330389,0.01243149482491396,0.08019949849768496,0.11149661351320928,0.28319515973562287,2.7356526665965664,0.03091161261342623,0.025424562232956218,0.19453530073575587,0.19453530073575587,0.19453530073575587,0.0,9.769962616701378e-15,8.881784197001252e-15,False
217,-0.4689059313908814,-0.1958808701113973,-0.4056371058283125,0.759747622968366,8.666632392776127e-06,0.10011234006522113,0.0029439144676393246,0.3164053413980572,1.337278425742138,0.01099877104589006,0.0179345488579417,0.09509535471944097,0.0950953547194409,0.0950953547194409,0.0,0.0,0.0,False
218,-0.9237773963602882,-0.14062526483142937,-0.33345642363691047,-0.1251665706176329,0.008733868238449165,0.07635584485875276,0.09345516699706424,0.27632561383040977,2.8411998404885495,0.0347552662523585,0.0329658424583541,0.20204087754585226,0.2020408775458523,0.2020408775458523,0.0,7.105427357601002e-15,7.105427357601002e-15,False
219,-0.26330901017529873,0.1644642647523263,-0.5771352436309809,0.7553375280885953,0.010749011607191262,0.07406584818884879,0.10367744020369746,0.2721504146402294,3.0814245410288406,0.0370452629222625,0.03324069575951526,0.2191235229176064,0.2191235229176064,0.2191235229176064,0.0,5.551115123125783e-15,5.329070518200751e-15,False
220,0.48048997550549855,0.6020399575855212,-0.028170534577111536,-0.6370900202410873,8.201922043600399e-05,0.10396653963102084,0.009056446346995272,0.3224384276587095,1.184288591575291,0.0071445714800902616,0.014006996704098908,0.08421607762313182,0.08421607762313177,0.08421607762313184,0.0,3.552713678800501e-15,3.552713678800501e-15,False
221,-0.657537521339885,0.3949466569037166,0.1828564797342972,0.6150000439430543,0.004681303216067217,0.06621761394018306,0.06842004981047015,0.25732783359011724,3.3391934880440814,0.04489349717092808,0.04715663839930521,0.23745375914980138,0.23745375914980135,0.23745375914980135,0.0,1.9984014443252818e-15,1.7763568394002505e-15,False
222,0.6018565549667071,-0.707349770189726,-0.30802612421205117,-0.2062641429309773,0.003255506455101522,0.09279189501677271,0.05705704562191704,0.3046176209886301,1.9967937493830863,0.018319216094338356,0.02200815408368122,0.141994222178353,0.14199422217835297,0.14199422217835297,0.0,1.9984014443252818e-15,1.7763568394002505e-15,False
223,0.17428064709459348,0.9359807884953464,-0.17744974913188305,-0.24915418147996496,0.003203896905039155,0.08635147804808647,0.05660297611468106,0.2938562200262,2.6707971132657233,0.024759633063024686,0.028500180602429922,0.18992335027667365,0.18992335027667362,0.18992335027667367,0.0,4.440892098500626e-16,0.0,False
224,-0.1752885437965127,0.9300005348134972,0.298915288790447,-0.1225666422303835,0.007252292802005818,0.0916866741013508,0.08516039456229532,0.3027980747979597,2.094706496008399,0.019424437009760348,0.019116588652198997,0.14895690638281955,0.14895690638281955,0.14895690638281955,0.0,4.440892098500626e-16,8.881784197001252e-16,False
225,0.281661990882588,0.8374335229958787,0.12170358014927372,0.45228293803062825,9.001985734135505e-05,0.10449245041519258,0.009487879496565871,0.3232529201959243,1.0106313773553035,0.0066186606959186545,0.013473085283021892,0.07186712016748828,0.0718671201674882,0.07186712016748831,0.0,3.552713678800501e-15,3.552713678800501e-15,False
226,0.1324950200378982,0.7256734525015651,0.4232867266521759,-0.5259956815789476,0.019091173946714064,0.06590926063297521,0.13817081438101922,0.25672798957841586,3.3094221574007547,0.04520185047813591,0.03305512097586647,0.23533668674849811,0.23533668674849811,0.2353366867484981,0.0,4.440892098500626e-15,4.440892098500626e-15,False
227,-0.11146951903223944,-0.9354664295113341,0.17314663308319095,-0.2872235175538246,0.0005206123710149584,0.1040205355624874,0.022816931673977515,0.32252214739841883,1.1628419744470266,0.0070905755486238425,0.013514407622053099,0.08269098484956638,0.08269098484956638,0.0826909848495664,0.0,2.220446049250313e-15,2.6645352591003757e-15,False
228,0.2605852883240396,-0.726074116008624,-0.627477241245581,0.10575441971949529,0.008065372355613856,0.07062705395642489,0.08980741815470399,0.26575750968961326,3.210230784138755,0.040484057154686254,0.03936312924351698,0.22828307798320052,0.22828307798320052,0.22828307798320052,0.0,3.552713678800501e-15,3.552713678800501e-15,False
229,0.15212245602073596,-0.5186656622261264,0.7686380658547787,0.3421114042541961,0.017291917175485626,0.06891167866904,0.1314987345014606,0.2625103401183275,2.8468064535477935,0.04219943244207125,0.031851959711029526,0.20243957003006527,0.2024395700300653,0.20243957003006527,0.0,9.547918011776346e-15,1.0658141036401503e-14,False
230,-0.052203008951637056,0.32303533597084294,-0.005304834659976954,0.9449311489732097,0.009571953022174463,0.08583945549370733,0.09783635838569658,0.29298371199387063,2.1669257710521626,0.025271655617403896,0.022644147039673462,0.1540924992748204,0.15409249927482044,0.15409249927482038,0.0,6.217248937900877e-15,6.217248937900877e-15,False
231,0.3175594123279024,0.38671089540484593,0.10187975238765604,0.8597855657491403,3.5251498962102874e-06,0.07742000634306119,0.0018775382542601596,0.2782445081992836,2.6383386241465905,0.0336911047680499,0.04063202406259805,0.18761519105042426,0.18761519105042423,0.18761519105042426,0.0,2.220446049250313e-15,2.6645352591003757e-15,False
232,-0.6279685696708588,0.07387327209658213,0.7747029306059058,0.005795212325821552,0.00585634218800484,0.09302249458535153,0.07652674165286824,0.3049958927352162,1.9076079046070369,0.018088616525759618,0.01917671878219932,0.13565211766094476,0.13565211766094476,0.13565211766094476,0.0,2.220446049250313e-15,2.220446049250313e-15,False
233,0.0037029705587015237,0.9137186615950045,0.30928228244402484,0.2635317157920269,0.005226061943739933,0.10859025246605018,0.07229150671925391,0.32953035135788356,0.4629890577311597,0.002520858645060936,0.0042392411457656196,0.03292366632754912,0.03292366632754917,0.03292366632754914,0.0,2.6645352591003757e-15,2.6645352591003757e-15,False
234,-0.01883572838923516,0.4282889506985378,0.8882849117481459,0.16481415475067976,0.0015346332139110032,0.10100299151630614,0.039174394876130544,0.31780967813505323,1.4107130652888558,0.010108119594805037,0.015517930825338658,0.10031737353165203,0.10031737353165193,0.10031737353165207,0.0,3.9968028886505635e-15,3.9968028886505635e-15,False
235,-0.3454894890503996,-0.5646115689777738,0.6817882412675212,0.3114732463655434,0.010473376958782515,0.06985956448172066,0.10233951806991527,0.26430959967757633,3.32968859438757,0.041251546629390484,0.03772261411505225,0.23677785560089387,0.23677785560089387,0.23677785560089387,0.0,2.6645352591003757e-15,2.6645352591003757e-15,False
236,-0.24935837520584794,0.20662870822438492,-0.05339797168522231,-0.944602368339253,0.0001669882739425742,0.10845722392489232,0.012922394280572552,0.3293284438442758,0.694865140808778,0.0026538871862188534,0.009431343356720372,0.049412632235290826,0.0494126322352908,0.049412632235290826,0.0,7.105427357601002e-15,7.105427357601002e-15,False
237,0.04722968405085802,0.9056449953259854,-0.41908024592509885,0.044138949475610985,0.003847273070001959,0.08579177424117793,0.062026390109387784,0.2929023288421892,2.3957458292785283,0.02531933686993322,0.028416508244375357,0.17036414785980658,0.17036414785980658,0.17036414785980655,0.0,6.217248937900877e-15,5.329070518200751e-15,False
238,-0.32011758980575733,0.2152932344598131,0.47821322079604167,0.7889776089019646,0.0020185235599089854,0.10338513473147919,0.04492798192562165,0.3215355885924281,1.0859707547220205,0.007725976379631974,0.012651897264167258,0.07722458700245477,0.07722458700245483,0.07722458700245474,0.0,2.6645352591003757e-15,3.552713678800501e-15,False
239,-0.027824087347544973,0.16252304251060265,-0.888327406154176,0.4285866310231417,0.0006724618436736421,0.09849819153663729,0.02593186926686239,0.3138442153945764,1.7915104470515004,0.01261291957447394,0.01888490217524444,0.12739629845699552,0.12739629845699552,0.1273962984569955,0.0,4.884981308350689e-15,4.440892098500626e-15,False
240,0.08645132770152071,0.5226602270697461,-0.8001050391069757,-0.2813971950351863,0.022251831784786402,0.07174396324906987,0.14917047893194685,0.26785063608113735,3.166174982043551,0.039367147862041346,0.024059760521699024,0.22515022094531917,0.2251502209453192,0.2251502209453192,0.0,6.661338147750939e-15,6.217248937900877e-15,False
241,0.0038769236371227014,-0.9053501255310856,-0.41840696163936225,0.07253781162729236,0.01679473443912184,0.08749444199395141,0.12959450003422923,0.2957945942608678,2.120722842419844,0.02361666911715976,0.01376637912248255,0.1508069576831889,0.1508069576831889,0.15080695768318894,0.0,4.884981308350689e-15,4.884981308350689e-15,False
242,-0.06995947260002011,0.9152341842232727,-0.25101118785110027,0.30731977449599157,0.0009855794793544924,0.09855392975832088,0.031393940169314405,0.3139330020216429,1.7819753007227723,0.01255718135279027,0.01851604631787988,0.12671824360695272,0.12671824360695272,0.12671824360695272,0.0,5.995204332975845e-15,6.217248937900877e-15,False
243,-0.29415090552925144,0.2300462230806554,-0.9147602081157683,-0.15416790090885635,0.0017592955994886106,0.10044444460464398,0.0419439578424427,0.31692971555952903,1.2313224786832526,0.010666666506467318,0.015851815351422736,0.08756070959525353,0.08756070959525353,0.08756070959525354,0.0,5.773159728050814e-15,6.217248937900877e-15,False
244,0.572496440415662,0.6867993356271278,-0.4443213963195603,0.05597316380345599,0.0026540621384735274,0.10621233463678596,0.05151759057325495,0.3259023391091048,0.6934749470045976,0.004898776474325212,0.009189158780296244,0.04931377400921583,0.04931377400921577,0.04931377400921583,0.0,3.1086244689504383e-15,3.1086244689504383e-15,False
245,0.07743874216142071,0.2547108293512352,0.5097477263390227,-0.8180971153328068,0.0002443365798316941,0.07863106265328466,0.015631269296883542,0.2804123083127498,3.1078835815950354,0.03248004845782655,0.0391801563224391,0.22100505469120257,0.22100505469120255,0.22100505469120255,0.0,2.220446049250313e-15,2.6645352591003757e-15,False
