probe_id,point_norm_squared,e1_direct,e1_canonical,e1_residual,e2_direct,e2_canonical,e2_residual,e3_direct,e3_canonical,e3_residual,e4_direct,e4_canonical,e4_residual,e5_direct,e5_canonical,e5_residual
248,0.02339455273715235,0.0097477303071468,0.009747730307146813,1.214306433183765e-17,3.7969288878500475e-05,3.7969288878500556e-05,8.131516293641283e-20,7.496625515267529e-08,7.49662551526756e-08,3.044024654195142e-22,7.822542166113041e-11,7.82254216611309e-11,4.911384887033602e-25,4.04095621199437e-14,4.0409562119944046e-14,3.470987982972452e-28
249,3.258805038807243,1.3578354328363487,1.3578354328363513,2.6645352591003757e-15,0.730188212076234,0.730188212076237,2.9976021664879227e-15,0.19716056076941443,0.19716056076941593,1.4988010832439613e-15,0.027871564297941593,0.027871564297941933,3.400058012914542e-16,0.0019327261433836102,0.0019327261433836475,3.729655473350135e-17
250,2.0528234664654725,0.8553431110272807,0.8553431110272802,4.440892098500626e-16,0.28950070927123117,0.28950070927123056,6.106226635438361e-16,0.04888791509830172,0.048887915098301565,1.5265566588595902e-16,0.004251696848378199,0.004251696848378174,2.5153490401663703e-17,0.0001758377637154847,0.000175837763715483,1.7076184216646695e-18
251,1.5843039361694453,0.6601266400706026,0.6601266400706022,4.440892098500626e-16,0.1683298443849991,0.1683298443849988,3.0531133177191805e-16,0.02050025994829549,0.020500259948295425,6.591949208711867e-17,0.001178278265631318,0.0011782782656313132,4.7704895589362195e-18,2.6678396678508283e-05,2.6678396678508032e-05,2.507217523872729e-19
252,7.658558388553541,3.191065995230636,3.191065995230642,5.773159728050814e-15,3.8511940523593826,3.8511940523594004,1.7763568394002505e-14,2.114666564913773,2.1146665649137915,1.865174681370263e-14,0.47671776269187843,0.47671776269188826,9.825473767932635e-15,0.020723324574846,0.02072332457484795,1.949829186997931e-15
253,1.0259357922746148,0.4274732467810889,0.42747324678108956,6.661338147750939e-16,0.07529358379943812,0.07529358379943832,1.942890293094024e-16,0.006998050991428915,0.0069980509914289455,3.0357660829594124e-17,0.0003622365940139006,0.0003622365940139027,2.0599841277224584e-18,9.908450160193156e-06,9.90845016019323e-06,7.453889935837843e-20
254,0.3919885300638145,0.1633285541932561,0.16332855419325604,5.551115123125783e-17,0.010788805829701731,0.010788805829701723,8.673617379884035e-18,0.00036732546576342804,0.000367325465763428,5.421010862427522e-20,6.765610061687703e-06,6.765610061687703e-06,0.0,6.362734682155456e-08,6.362734682155473e-08,1.7205356741102976e-22
255,2.063874817479725,0.8599478406165518,0.8599478406165519,1.1102230246251565e-16,0.29648728937794966,0.2964872893779497,5.551115123125783e-17,0.05204129572470653,0.052041295724706546,1.3877787807814457e-17,0.004856448636066103,0.004856448636066094,8.673617379884035e-18,0.00022612285309105704,0.00022612285309105647,5.692061405548898e-19
256,0.0976493870411438,0.040687244600476576,0.04068724460047658,6.938893903907228e-18,0.0006494277177644124,0.0006494277177644124,0.0,5.087772094381023e-06,5.087772094381025e-06,1.6940658945086007e-21,1.988487519483259e-08,1.988487519483257e-08,1.9852334701272664e-23,3.4808437675366465e-11,3.480843767536632e-11,1.4217166778255163e-25
257,4.83673616650424,2.0153067360434362,2.0153067360434336,2.6645352591003757e-15,1.5267358321657212,1.5267358321657152,5.995204332975845e-15,0.5176100902448385,0.5176100902448341,4.440892098500626e-15,0.0677186147498218,0.0677186147498202,1.5959455978986625e-15,0.0005946884699185899,0.0005946884699183877,2.0220370516854658e-16
258,3.604202275619537,1.5017509481748093,1.501750948174807,2.220446049250313e-15,0.9138891964741174,0.9138891964741145,2.886579864025407e-15,0.2877477244018277,0.28774772440182644,1.27675647831893e-15,0.04932357208208542,0.049323572082085064,3.5388358909926865e-16,0.004355780883829901,0.004355780883829864,3.642919299551295e-17
259,10.998249612546706,4.582604005227797,4.582604005227794,2.6645352591003757e-15,8.283801352011402,8.283801352011393,8.881784197001252e-15,7.449313698076132,7.449313698076104,2.842170943040401e-14,3.442203324056513,3.442203324056493,1.9984014443252818e-14,0.7555630157278578,0.75556301572785,7.771561172376096e-15
260,4.272449194168834,1.7801871642370142,1.7801871642370144,2.220446049250313e-16,1.2933958882121912,1.2933958882121912,0.0,0.49092262935811654,0.49092262935811637,1.6653345369377348e-16,0.10272172464063523,0.10272172464063523,0.0,0.011242999461171379,0.011242999461171369,1.0408340855860843e-17
261,1.73965761716237,0.7248573404843213,0.724857340484321,2.220446049250313e-16,0.21022035685723917,0.21022035685723905,1.1102230246251565e-16,0.03104950433772677,0.03104950433772673,3.8163916471489756e-17,0.002448801754165591,0.002448801754165587,3.903127820947816e-18,9.725225988461403e-05,9.725225988461376e-05,2.710505431213761e-19
262,1.3413520345149437,0.5588966810478935,0.5588966810478933,2.220446049250313e-16,0.11954678936349711,0.11954678936349694,1.6653345369377348e-16,0.011958835997032173,0.011958835997032145,2.7755575615628914e-17,0.0005342044104841727,0.0005342044104841705,2.2768245622195593e-18,7.756085272091198e-06,7.756085272091114e-06,8.470329472543003e-20
263,1.7654162073397217,0.7355900863915499,0.7355900863915508,8.881784197001252e-16,0.21371264294894307,0.2137126429489436,5.273559366969494e-16,0.03076421406914509,0.03076421406914523,1.3877787807814457e-16,0.0022423574318415846,0.0022423574318416032,1.8648277366750676e-17,7.508904460023256e-05,7.508904460023358e-05,1.0164395367051604e-18
264,5.335833271969933,2.223263863320806,2.2232638633208053,8.881784197001252e-16,1.9256204264188455,1.925620426418843,2.4424906541753444e-15,0.8098693972809189,0.8098693972809164,2.4424906541753444e-15,0.16674469231313951,0.1667446923131388,7.216449660063518e-16,0.014819019463880995,0.014819019463880877,1.1796119636642288e-16
265,5.691079233090376,2.3712830137876573,2.3712830137876564,8.881784197001252e-16,2.1124240640238527,2.1124240640238496,3.1086244689504383e-15,0.8406969759947648,0.8406969759947606,4.218847493575595e-15,0.12820376414512658,0.1282037641451248,1.7763568394002505e-15,0.0009999051897690845,0.0009999051897687863,2.981555974335137e-16
266,1.5442611531079136,0.6434421471282975,0.6434421471282973,2.220446049250313e-16,0.16219257016011412,0.16219257016011396,1.6653345369377348e-16,0.020051518249000828,0.020051518249000776,5.204170427930421e-17,0.0012375882281746708,0.0012375882281746647,6.071532165918825e-18,3.4341734301922275e-05,3.4341734301922004e-05,2.710505431213761e-19
267,1.1044331397707137,0.46018047490446307,0.46018047490446395,8.881784197001252e-16,0.08389226249982885,0.08389226249982924,3.885780586188048e-16,0.007640961004664349,0.00764096100466441,6.158268339717665e-17,0.0003590182770494612,0.0003590182770494657,4.4994390158148434e-18,8.039405111744432e-06,8.039405111744574e-06,1.4230153513872246e-19
268,8.591511964942294,3.5797966520592857,3.579796652059289,3.552713678800501e-15,4.84430392053239,4.8443039205324,9.769962616701378e-15,2.9798448726436124,2.979844872643626,1.3766765505351941e-14,0.7505386304061461,0.7505386304061551,8.992806499463768e-15,0.03559632814680129,0.03559632814680315,1.8596235662471372e-15
269,1.9366735794697112,0.8069473247790453,0.8069473247790464,1.1102230246251565e-15,0.25297176716342346,0.2529717671634243,8.326672684688674e-16,0.03821668066790186,0.03821668066790211,2.498001805406602e-16,0.0027719494342750813,0.0027719494342751195,3.8163916471489756e-17,8.256566977089054e-05,8.256566977089277e-05,2.222614453595284e-18
270,6.501386118006675,2.708910882502779,2.7089108825027814,2.6645352591003757e-15,2.870802426905789,2.8708024269057932,4.440892098500626e-15,1.4923839061432833,1.4923839061432875,4.218847493575595e-15,0.3887652571745678,0.3887652571745699,2.1094237467877974e-15,0.04602286523382816,0.04602286523382843,2.706168622523819e-16
271,7.620136949174482,3.1750570621560423,3.175057062156034,8.43769498715119e-15,4.0249111719378945,4.024911171937872,2.220446049250313e-14,2.599277138456537,2.599277138456513,2.398081733190338e-14,0.9003047768096846,0.9003047768096727,1.1879386363489175e-14,0.15842578961009293,0.15842578961008988,3.0531133177191805e-15
272,1.5087228077663037,0.6286345032359608,0.6286345032359598,9.992007221626409e-16,0.149547923728317,0.14954792372831643,5.551115123125783e-16,0.016189540709725257,0.016189540709725114,1.4224732503009818e-16,0.000718489243362876,0.0007184892433628639,1.2034644114589099e-17,6.017389437362225e-06,6.017389437361792e-06,4.3283383604694747e-19
273,6.3353094253480275,2.6397122605616765,2.6397122605616787,2.220446049250313e-15,2.8701421192127317,2.870142119212737,5.329070518200751e-15,1.6456289835457443,1.6456289835457474,3.1086244689504383e-15,0.5249470971526229,0.5249470971526242,1.3322676295501878e-15,0.0883716326153924,0.08837163261539262,2.220446049250313e-16
274,0.8619717255012413,0.3591548856255178,0.35915488562551723,5.551115123125783e-16,0.05187885174386244,0.05187885174386225,1.8735013540549517e-16,0.0038489024652373803,0.003848902465237358,2.211772431870429e-17,0.0001544631027664702,0.00015446310276646895,1.2468324983583301e-18,3.1767995162183974e-06,3.1767995162183636e-06,3.3881317890172014e-20
275,1.4912510381800002,0.6213545992416674,0.6213545992416668,5.551115123125783e-16,0.14674820202357222,0.1467482020235719,3.3306690738754696e-16,0.015958906402651626,0.015958906402651556,6.938893903907228e-17,0.0007407700993952328,0.0007407700993952264,6.396792817664476e-18,8.896945950278526e-06,8.89694595027831e-06,2.1514636860259229e-19
276,5.008011571168554,2.0866714879868917,2.0866714879868975,5.773159728050814e-15,1.7412198464841624,1.7412198464841722,9.769962616701378e-15,0.742610612833858,0.7426106128338655,7.549516567451064e-15,0.1708228594311395,0.17082285943114212,2.609024107869118e-15,0.020120615194451096,0.020120615194451515,4.198030811863873e-16
277,8.833149709641672,3.6804790456840344,3.68047904568403,4.440892098500626e-15,5.375079924957831,5.375079924957818,1.2434497875801753e-14,3.9512712182814056,3.9512712182813874,1.8207657603852567e-14,1.5255646088139796,1.5255646088139696,9.992007221626409e-15,0.29011046357301873,0.29011046357301645,2.275957200481571e-15
278,14.30346868682007,5.959778619508368,5.959778619508363,5.329070518200751e-15,13.645195548812833,13.645195548812799,3.375077994860476e-14,14.72183690549071,14.721836905490633,7.638334409421077e-14,7.230830323203459,7.23083032320339,6.838973831690964e-14,1.2421343739115818,1.2421343739115582,2.353672812205332e-14
279,1.6476792687832804,0.6865330286597011,0.6865330286597003,7.771561172376096e-16,0.18344896455559623,0.18344896455559567,5.551115123125783e-16,0.023737092913344866,0.02373709291334472,1.457167719820518e-16,0.0014927655431887792,0.0014927655431887644,1.474514954580286e-17,3.979516950786467e-05,3.979516950786401e-05,6.572975670693371e-19
280,3.03850949736178,1.2660456239007432,1.2660456239007418,1.3322676295501878e-15,0.6043136047784492,0.6043136047784473,1.887379141862766e-15,0.13015701690273507,0.1301570169027342,8.604228440844963e-16,0.011170718454426859,0.011170718454426694,1.6479873021779667e-16,0.00012992247240059621,0.0001299224724005826,1.360673726469308e-17
281,1.5665818513034289,0.6527424380430962,0.6527424380430953,8.881784197001252e-16,0.1631445857967277,0.16314458579672722,4.718447854656915e-16,0.019089109886975722,0.019089109886975604,1.1796119636642288e-16,0.00100003167724331,0.0010000316772432998,1.0191500421363742e-17,1.7210986298720138e-05,1.721098629871972e-05,4.1674021004911577e-19
282,8.008942844872843,3.33705951869701,3.337059518697018,7.993605777301127e-15,4.461511811788814,4.461511811788836,2.220446049250313e-14,3.0333493722969687,3.0333493722969926,2.398081733190338e-14,1.0945500236793582,1.094550023679372,1.3766765505351941e-14,0.19656922878800637,0.1965692287880104,4.0245584642661925e-15
283,0.9752853153222463,0.4063688813842692,0.4063688813842693,1.1102230246251565e-16,0.06226409686441467,0.0622640968644147,2.7755575615628914e-17,0.004307097437958474,0.004307097437958473,1.734723475976807e-18,0.00011903316596140268,0.00011903316596140258,1.0842021724855044e-19,4.642002676420767e-07,4.642002676420834e-07,6.670384459627615e-21
284,5.938429514115705,2.4743456308815497,2.474345630881544,5.773159728050814e-15,2.4709603092478503,2.4709603092478365,1.3766765505351941e-14,1.267185275829125,1.2671852758291136,1.1546319456101628e-14,0.3494806526926764,0.3494806526926715,4.9404924595819466e-15,0.048801505423625144,0.04880150542362422,9.228728892196614e-16
285,6.641182950829645,2.7671595628456878,2.7671595628456855,2.220446049250313e-15,2.886590156765683,2.886590156765675,7.993605777301127e-15,1.3594770909518095,1.3594770909518015,7.993605777301127e-15,0.25602382076622154,0.25602382076621766,3.885780586188048e-15,0.0069161534422301505,0.006916153442229494,6.565928356572215e-16
286,4.0039066151640945,1.668294422985043,1.6682944229850398,3.1086244689504383e-15,1.1403671334387049,1.1403671334386996,5.329070518200751e-15,0.4087038659272885,0.4087038659272857,2.831068712794149e-15,0.08099940814253,0.08099940814252923,7.632783294297951e-16,0.008418013697352449,0.008418013697352346,1.0234868508263162e-16
287,9.298900017097395,3.874541673790586,3.8745416737905813,4.440892098500626e-15,5.707527256181635,5.707527256181615,1.9539925233402755e-14,3.8671682826305025,3.867168282630475,2.7533531010703882e-14,1.1114707664835315,1.1114707664835162,1.532107773982716e-14,0.07891825653105575,0.07891825653105145,4.3021142204224816e-15
288,1.780363755535768,0.7418182314732364,0.7418182314732367,2.220446049250313e-16,0.2226167296914825,0.22261672969148255,5.551115123125783e-17,0.034557313238839066,0.03455731323883908,1.3877787807814457e-17,0.0029260161867756063,0.0029260161867756063,0.0,0.00012816135110529705,0.00012816135110529713,8.131516293641283e-20
289,12.204163861953383,5.085068275813903,5.085068275813909,6.217248937900877e-15,10.471760877782748,10.471760877782769,2.1316282072803006e-14,11.127406426067184,11.127406426067232,4.796163466380676e-14,6.401398552722071,6.401398552722108,3.6415315207705135e-14,1.8809327505685034,1.8809327505685176,1.4210854715202004e-14
290,0.9414551457942817,0.39227297741428446,0.392272977414284,4.440892098500626e-16,0.061026678066089114,0.06102667806608896,1.5265566588595902e-16,0.004754668850543119,0.004754668850543099,1.9949319973733282e-17,0.00019200736515410325,0.00019200736515410227,9.75781955236954e-19,3.7263012139785584e-06,3.7263012139785287e-06,2.964615315390051e-20
291,2.8992886249982455,1.2080369270826048,1.2080369270826024,2.4424906541753444e-15,0.5495162188150973,0.5495162188150946,2.6645352591003757e-15,0.11234073570168435,0.11234073570168306,1.2906342661267445e-15,0.009004784425588087,0.009004784425587838,2.498001805406602e-16,7.312003691665762e-05,7.312003691663924e-05,1.83772268236293e-17
292,5.294195906262152,2.205914960942563,2.2059149609425637,8.881784197001252e-16,1.91935607370267,1.9193560737026711,1.1102230246251565e-15,0.8289168850826978,0.8289168850826979,1.1102230246251565e-16,0.18273979709193033,0.18273979709193017,1.6653345369377348e-16,0.018875947723306023,0.018875947723305978,4.5102810375396984e-17
293,2.4955284336358314,1.0398035140149302,1.0398035140149298,4.440892098500626e-16,0.41747345956538173,0.41747345956538146,2.7755575615628914e-16,0.07979447754357274,0.07979447754357272,2.7755575615628914e-17,0.007119202602222689,0.0071192026022226995,1.0408340855860843e-17,0.0002411923487278068,0.00024119234872780853,1.734723475976807e-18
294,2.226434513913426,0.9276810474639285,0.9276810474639272,1.3322676295501878e-15,0.33338903519363094,0.33338903519362983,1.1102230246251565e-15,0.05742545007988786,0.057425450079887516,3.469446951953614e-16,0.004692165390284582,0.004692165390284531,5.117434254131581e-17,0.00015255933057728432,0.0001525593305772811,3.2255014631443757e-18
295,2.9400735405089087,1.2250306418787096,1.2250306418787118,2.220446049250313e-15,0.6130660934518593,0.6130660934518616,2.3314683517128287e-15,0.1599175313045408,0.15991753130454175,9.43689570931383e-16,0.022849190448118395,0.022849190448118614,2.185751579730777e-16,0.0016896930980957096,0.0016896930980957318,2.211772431870429e-17
296,4.912319111607025,2.04679962983626,2.046799629836261,8.881784197001252e-16,1.6477329790608124,1.647732979060813,6.661338147750939e-16,0.6546974757917374,0.6546974757917375,1.1102230246251565e-16,0.13132067909508924,0.13132067909508932,8.326672684688674e-17,0.01208659505072681,0.012086595050726817,6.938893903907228e-18
297,1.9876228892479588,0.8281762038533171,0.8281762038533163,8.881784197001252e-16,0.2726670687520224,0.27266706875202157,8.326672684688674e-16,0.04500699970888747,0.04500699970888724,2.2898349882893854e-16,0.003844792849342928,0.003844792849342901,2.7321894746634712e-17,0.00015696157907776524,0.0001569615790777635,1.734723475976807e-18
298,11.132049010091379,4.638353754204745,4.638353754204742,3.552713678800501e-15,8.255561771207242,8.255561771207224,1.7763568394002505e-14,6.918154406672901,6.918154406672868,3.2862601528904634e-14,2.639604620001194,2.639604620001171,2.2648549702353193e-14,0.3537650510367894,0.35376505103678324,6.161737786669619e-15
299,0.8041313779244763,0.3350547408018651,0.33505474080186515,5.551115123125783e-17,0.04302563470419915,0.043025634704199164,1.3877787807814457e-17,0.002592956178290287,0.0025929561782902883,1.3010426069826053e-18,7.047842621237966e-05,7.047842621237965e-05,1.3552527156068805e-20,6.486055040986842e-07,6.486055040986864e-07,2.2234614865425384e-21
300,3.9247062629013376,1.6352942762088896,1.635294276208891,1.3322676295501878e-15,1.0536413731125285,1.05364137311253,1.5543122344752192e-15,0.33744859344045325,0.3374485934404541,8.326672684688674e-16,0.05553459355134241,0.0555345935513427,2.914335439641036e-16,0.0043471689814791456,0.004347168981479183,3.729655473350135e-17
301,1.3341092694266867,0.555878862261118,0.5558788622611195,1.4432899320127035e-15,0.12412827167584292,0.12412827167584356,6.38378239159465e-16,0.014266156077833153,0.014266156077833277,1.231653667943533e-16,0.000893176176268922,0.0008931761762689339,1.1926223897340549e-17,2.8992295321410565e-05,2.8992295321411056e-05,4.912791094074942e-19
302,0.7866292965279333,0.3277622068866396,0.32776220688663893,6.661338147750939e-16,0.04265783960628588,0.042657839606285684,1.942890293094024e-16,0.0027892816346311543,0.00278928163463113,2.42861286636753e-17,9.516408655723366e-05,9.51640865572325e-05,1.1519648082658485e-18,1.5787016583615396e-06,1.5787016583615112e-06,2.837560373301906e-20
303,8.73956421056989,3.6414850877374576,3.641485087737454,3.552713678800501e-15,5.040946271352624,5.040946271352606,1.7763568394002505e-14,3.21496549180101,3.2149654918009913,1.865174681370263e-14,0.876910289483413,0.8769102894834016,1.1435297153639112e-14,0.06269121775791722,0.06269121775791459,2.6367796834847468e-15
304,3.857975955458876,1.6074899814412011,1.6074899814411983,2.886579864025407e-15,0.9764840182765313,0.9764840182765271,4.218847493575595e-15,0.2694374800611612,0.26943748006115864,2.55351295663786e-15,0.030372173896976867,0.03037217389697626,6.071532165918825e-16,0.0006307893976066292,0.0006307893976065655,6.375108774214766e-17
305,3.998305806741646,1.6659607528090152,1.6659607528090192,3.9968028886505635e-15,1.0755776391241298,1.0755776391241358,5.995204332975845e-15,0.3337659201000852,0.3337659201000886,3.3861802251067274e-15,0.04958850185245633,0.04958850185245728,9.506284648352903e-16,0.003015511025941131,0.003015511025941249,1.1796119636642288e-16
306,2.9566565346224793,1.231940222759369,1.2319402227593663,2.6645352591003757e-15,0.5938611563899757,0.5938611563899726,3.1086244689504383e-15,0.14024607301000974,0.14024607301000847,1.27675647831893e-15,0.016520330573604667,0.01652033057360443,2.3592239273284576e-16,0.0008745183798596079,0.0008745183798595886,1.929879867024198e-17
307,4.40422842264607,1.835095176102528,1.835095176102529,8.881784197001252e-16,1.3160959913234964,1.3160959913234977,1.3322676295501878e-15,0.4619939456075812,0.4619939456075817,4.996003610813204e-16,0.08089044602087672,0.08089044602087685,1.249000902703301e-16,0.006375808783795791,0.0063758087837957975,6.938893903907228e-18
308,1.2519337719214794,0.5216390716339493,0.5216390716339497,4.440892098500626e-16,0.10244521742020063,0.10244521742020082,1.942890293094024e-16,0.00904309042359009,0.009043090423590116,2.6020852139652106e-17,0.00031339720920115464,0.00031339720920115627,1.6263032587282567e-18,1.1375735043983237e-06,1.1375735043983417e-06,1.7999450129153882e-20
309,4.548967076823796,1.8954029486765855,1.8954029486765822,3.3306690738754696e-15,1.4500323065987497,1.4500323065987442,5.551115123125783e-15,0.5726362693802312,0.5726362693802268,4.3298697960381105e-15,0.12315782536272926,0.12315782536272818,1.0824674490095276e-15,0.013688439610393103,0.013688439610392952,1.5092094240998222e-16
310,5.3320915566669385,2.2217048152778918,2.221704815277891,8.881784197001252e-16,1.9225758020171533,1.9225758020171502,3.1086244689504383e-15,0.8069881650934012,0.8069881650933994,1.7763568394002505e-15,0.1652749717205484,0.1652749717205476,8.049116928532385e-16,0.014485846111298571,0.014485846111298472,9.8879238130678e-17
311,3.2645902993825855,1.360245958076078,1.3602459580760775,4.440892098500626e-16,0.7042388751264894,0.7042388751264889,5.551115123125783e-16,0.16850312394428965,0.16850312394428935,3.0531133177191805e-16,0.01741476285678651,0.017414762856786458,5.204170427930421e-17,0.0004998626332917113,0.000499862633291708,3.2526065174565133e-18
312,4.716820808993351,1.9653420037472298,1.9653420037472298,0.0,1.5412676301367283,1.5412676301367274,8.881784197001252e-16,0.6119917232199967,0.6119917232199961,6.661338147750939e-16,0.12837448202497057,0.12837448202497043,1.3877787807814457e-16,0.013337642262149178,0.013337642262149138,3.9898639947466563e-17
313,7.525536319387296,3.1356401330780463,3.13564013307804,6.217248937900877e-15,3.9289608789756514,3.9289608789756336,1.7763568394002505e-14,2.491641117446528,2.4916411174465094,1.865174681370263e-14,0.8317696167667037,0.8317696167666943,9.43689570931383e-15,0.13645022268890258,0.1364502226889004,2.192690473634684e-15
314,3.209147035120722,1.3371445979669707,1.3371445979669674,3.3306690738754696e-15,0.7436286986331946,0.743628698633191,3.552713678800501e-15,0.22015610847385433,0.2201561084738525,1.8318679906315083e-15,0.036594370862125254,0.036594370862124824,4.3021142204224816e-16,0.003237966918973417,0.003237966918973371,4.597017211338539e-17
315,4.418346117831707,1.8409775490965419,1.8409775490965445,2.6645352591003757e-15,1.2837002716239503,1.2837002716239543,3.9968028886505635e-15,0.40773587729679556,0.407735877296798,2.4424906541753444e-15,0.053165567004237586,0.05316556700423837,7.840950111415168e-16,0.0013166084800629086,0.0013166084800629973,8.868773770931426e-17
316,1.3911156009031318,0.5796315003763057,0.579631500376305,7.771561172376096e-16,0.12780576800306254,0.1278057680030621,4.440892098500626e-16,0.012967444488686286,0.01296744448868618,1.0581813203458523e-16,0.0005580965790130307,0.0005580965790130202,1.0516761073109393e-17,5.911705335016336e-06,5.91170533501593e-06,4.0572878173480986e-19
317,3.7424925093694448,1.5593718789039352,1.5593718789039352,0.0,0.9407774889873008,0.940777488987301,1.1102230246251565e-16,0.2720050888378255,0.2720050888378256,1.1102230246251565e-16,0.037425277133466474,0.03742527713346647,6.938893903907228e-18,0.0020759463744551027,0.002075946374455103,4.336808689942018e-19
318,10.672424370370521,4.446843487654386,4.446843487654385,8.881784197001252e-16,8.037967684270289,8.037967684270283,5.329070518200751e-15,7.550514163636198,7.550514163636184,1.3322676295501878e-14,3.8844404099169374,3.8844404099169236,1.3766765505351941e-14,1.0372913073927608,1.0372913073927554,5.329070518200751e-15
319,8.187979522913613,3.411658134547346,3.411658134547339,6.661338147750939e-15,4.800761007532948,4.800761007532927,2.1316282072803006e-14,3.564454805619369,3.564454805619348,2.0872192862952943e-14,1.4719695370014698,1.471969537001459,1.0880185641326534e-14,0.3204036478222007,0.32040364782219743,3.2751579226442118e-15
320,7.10422757668538,2.96009482361891,2.960094823618909,1.3322676295501878e-15,3.31983357293474,3.319833572934735,5.329070518200751e-15,1.7007763983945825,1.7007763983945754,7.105427357601002e-15,0.3622931261638338,0.36229312616383025,3.552713678800501e-15,0.016583035088533656,0.016583035088532892,7.632783294297951e-16
321,2.4830419151200105,1.0346007979666731,1.0346007979666711,1.9984014443252818e-15,0.41202020674634565,0.41202020674634343,2.220446049250313e-15,0.07780178862821459,0.07780178862821373,8.604228440844963e-16,0.006814332854158059,0.006814332854157925,1.3357370765021415e-16,0.00022334662055055238,0.00022334662055054327,9.107298248878237e-18
322,4.016827402132568,1.673678084221906,1.6736780842219035,2.4424906541753444e-15,1.0862089185007506,1.0862089185007464,4.218847493575595e-15,0.33892461843408334,0.33892461843408084,2.4980018054066022e-15,0.05060471004515511,0.05060471004515445,6.661338147750939e-16,0.0030835350866354593,0.003083535086635376,8.326672684688674e-17
323,4.8082714126402095,2.0034464219334245,2.0034464219334205,3.9968028886505635e-15,1.5632737654522875,1.5632737654522801,7.327471962526033e-15,0.5930167705233835,0.5930167705233784,5.10702591327572e-15,0.11063406853617323,0.1106340685361716,1.6375789613221059e-15,0.009020926258634777,0.009020926258634527,2.498001805406602e-16
324,5.299468483892086,2.208111868288367,2.208111868288369,1.7763568394002505e-15,1.86544831960137,1.8654483196013734,3.3306690738754696e-15,0.7367384991109085,0.7367384991109113,2.7755575615628914e-15,0.12983878942601812,0.12983878942601892,8.049116928532385e-16,0.0074208242736992485,0.007420824273699366,1.1709383462843448e-16
325,7.7293341909324065,3.2205559128885053,3.220555912888503,2.220446049250313e-15,4.155218149008416,4.15521814900841,6.217248937900877e-15,2.7409635954744944,2.7409635954744886,5.773159728050814e-15,0.9730117589897512,0.9730117589897489,2.3314683517128287e-15,0.17602367906217256,0.17602367906217212,4.440892098500626e-16
326,4.7188539839055625,1.9661891599606454,1.966189159960651,5.551115123125783e-15,1.4656972720151278,1.4656972720151378,9.992007221626409e-15,0.5000724786796648,0.5000724786796715,6.772360450213455e-15,0.07143840707194866,0.07143840707195094,2.275957200481571e-15,0.002318818487285459,0.002318818487285741,2.8189256484623115e-16
327,6.469910405961143,2.6957960024838123,2.69579600248381,2.220446049250313e-15,2.823062480005115,2.8230624800051083,6.661338147750939e-15,1.4290652940203366,1.4290652940203301,6.439293542825908e-15,0.35120654696903264,0.35120654696902964,2.9976021664879227e-15,0.03660940293101773,0.03660940293101721,5.204170427930421e-16
328,1.153929472956678,0.48080394706528196,0.4808039470652825,5.551115123125783e-16,0.09481495949680396,0.09481495949680421,2.498001805406602e-16,0.009814561715349137,0.009814561715349165,2.7755575615628914e-17,0.0005624865178613824,0.0005624865178613849,2.4936649967166602e-18,1.692705210621171e-05,1.6927052106211807e-05,9.825582188149884e-20
329,4.371179579985187,1.8213248249938325,1.8213248249938279,4.6629367034256575e-15,1.3429400118409023,1.3429400118408952,7.105427357601002e-15,0.5118724997066268,0.5118724997066223,4.551914400963142e-15,0.10613825391814316,0.10613825391814179,1.3739009929736312e-15,0.011332136600220994,0.011332136600220817,1.7694179454963432e-16
330,2.5588221744458615,1.0661759060191083,1.066175906019109,6.661338147750939e-16,0.45839299707463677,0.4583929970746371,3.3306690738754696e-16,0.10122521164199536,0.10122521164199547,1.1102230246251565e-16,0.01204169667952765,0.01204169667952767,1.9081958235744878e-17,0.0007278360595246427,0.000727836059524644,1.3010426069826053e-18
331,0.6410953054548881,0.267123043939537,0.26712304393953673,2.7755575615628914e-16,0.02729058755327225,0.02729058755327218,6.938893903907228e-17,0.0013023584013385277,0.0013023584013385216,6.071532165918825e-18,2.767005565173083e-05,2.767005565173057e-05,2.608861477543245e-19,1.887889161733603e-07,1.8878891617335622e-07,4.0763460586613204e-21
332,0.8883855871953424,0.3701606613313926,0.3701606613313927,1.1102230246251565e-16,0.053635571454197194,0.0536355714541972,6.938893903907228e-18,0.003809255284502084,0.0038092552845020865,2.6020852139652106e-18,0.00013503698410388025,0.00013503698410388044,1.8973538018496328e-19,2.1536236300714074e-06,2.1536236300714087e-06,1.2705494208814505e-21
333,3.2393711164599877,1.3497379651916628,1.3497379651916614,1.3322676295501878e-15,0.7159347069737969,0.7159347069737958,1.1102230246251565e-15,0.1872169095132309,0.18721690951323042,4.718447854656915e-16,0.02467207595568907,0.024672075955688974,9.71445146547012e-17,0.001487717893176457,0.0014877178931764496,7.37257477290143e-18
334,4.335333063657819,1.8063887765240896,1.8063887765240914,1.7763568394002505e-15,1.3082505710171493,1.3082505710171515,2.220446049250313e-15,0.4831509265624506,0.4831509265624519,1.27675647831893e-15,0.09526184590964205,0.09526184590964243,3.7470027081099033e-16,0.009440131057886396,0.009440131057886453,5.724587470723463e-17
