sample_id,source_index,s4,s6,s8,residual_norm_squared,operator_norm,gap_0,gap_1,gap_2,gap_3,gap_4,gap_5,gap_determinant,elementary_1,elementary_2,elementary_3,elementary_4,elementary_5
1826,18263,1.3123528762946215,0.8595724593251248,0.625420128856692,0.09850533593839035,0.31203693470227006,0.01374406249272235,0.013744062492722434,0.08714361931645298,0.087143619316453,0.10744565152415815,0.10744565152415816,1.656071626946227e-08,0.4166666666666671,0.06747807788273016,0.005273064414918521,0.0001985252048386819,3.0982129701710533e-06
1827,18273,0.9429279080052109,0.42731689476936785,0.20951791436702502,0.07610736077469989,0.2702327220547067,0.038085387042014716,0.03808538704201481,0.07274944373909437,0.0727494437390944,0.09749850255222407,0.09749850255222416,7.297464516508973e-08,0.4166666666666665,0.07055661928514172,0.006197326706874303,0.0002968903589934576,7.335289770675815e-06
1828,18283,1.0854892180001317,0.5765990964859744,0.3292407851715333,0.09956726082769952,0.2890892681639085,0.027538506143566913,0.027538506143566968,0.07745150503020319,0.07745150503020326,0.1033433221595631,0.1033433221595631,4.85853477447384e-08,0.4166666666666665,0.06936860836851738,0.005850389724448559,0.00026039810721490114,5.723410251272825e-06
1829,18293,1.039961077330185,0.48355895318647635,0.23979281602308758,0.051127256376665625,0.2757282345021698,0.035085051809427614,0.03508505180942767,0.06638677891776545,0.06638677891776552,0.10686150260613997,0.10686150260614001,6.19512383588091e-08,0.41666666666666624,0.06974800954076682,0.005986390064559274,0.00027722616623151623,6.55732968665033e-06
1830,18303,1.0412495462694662,0.438326031068933,0.185765956747431,0.004689129674104899,0.2584949255854022,0.04429148455770849,0.04429148455770856,0.05328346123637002,0.05328346123637005,0.11075838753925504,0.11075838753925506,6.832483319615102e-08,0.4166666666666672,0.0697372722996065,0.006009133412144475,0.00028228898100578627,6.88357861567153e-06
1831,18313,1.0471776432012352,0.5408948181907492,0.30296107094113267,0.10167012904944908,0.2854324200652396,0.02963944468681176,0.0296394446868119,0.07765432993289223,0.07765432993289226,0.10103955871362913,0.10103955871362921,5.408220125812128e-08,0.4166666666666665,0.0696878714918415,0.005941172795351267,0.00026962478891455347,6.112751061427744e-06
1832,18323,0.9358808194476109,0.42024227109063855,0.2115319210652859,0.07419807960887259,0.269087330832672,0.03870311949645927,0.03870311949645935,0.0724645127929549,0.07246451279295504,0.09716570104391892,0.09716570104391895,7.426234719767372e-08,0.4166666666666664,0.0706153450231217,0.006214307217358038,0.0002986772820576854,7.415729009211115e-06
1833,18333,1.4363923568147048,1.0279578338464586,0.8130482666324734,0.06806635109204945,0.3219543320637995,0.007456519176463805,0.007456519176463871,0.09238256760147026,0.09238256760147029,0.10849424655539892,0.10849424655539897,5.58554752688907e-09,0.41666666666666613,0.06644441554506243,0.00494981424292498,0.00016386948470955052,1.722051838040982e-06
1834,18343,1.3509395426540163,0.9066192512698108,0.6721641850446411,0.086998440432407,0.3150062556827729,0.01188216999183055,0.011882169991830682,0.08794653811138238,0.08794653811138244,0.10850462523012062,0.10850462523012067,1.2856581956214976e-08,0.41666666666666735,0.0671565223297353,0.005175470518728163,0.0001883046236162377,2.693362710731116e-06
1835,18353,1.0725935486244826,0.5015357721277989,0.24576458935995038,0.03755757048693572,0.27745530385225553,0.034129665475363634,0.034129665475363676,0.06483986790473992,0.06483986790473993,0.1093637999532297,0.1093637999532298,5.857273311399524e-08,0.4166666666666667,0.06947607227998115,0.005915972440528377,0.000270795022779381,6.310207708717122e-06
1836,18363,1.4743588125809448,1.0668621980021469,0.8284797012812399,0.03996304029383045,0.32406355596352576,0.006093922807385918,0.006093922807385957,0.09137286829515338,0.09137286829515343,0.11086654223079391,0.11086654223079395,3.8109163752494615e-09,0.4166666666666665,0.06612802841367726,0.004857892455863991,0.00015483117912686161,1.4028892624969931e-06
1837,18373,1.5847888145221838,1.2412092726387165,1.0769787502404506,0.0030228137552006803,0.33236915752184143,0.0006418542393325066,0.0006418542393325529,0.10000582177029343,0.10000582177029345,0.10768565732370762,0.10768565732370766,4.7779227142733693e-11,0.41666666666666724,0.06520777839750055,0.004556532966359943,0.00012174461798938389,1.5072165824657772e-07
1838,18383,0.9877456134974938,0.47971834019730347,0.25531501672040924,0.09333406979075252,0.2781835576200709,0.033725019380951765,0.03372501938095179,0.07632671267836236,0.07632671267836239,0.09828160127401914,0.09828160127401919,6.400324293268481e-08,0.41666666666666663,0.0701831384060394,0.006085219041836044,0.00028470885473692354,6.775126535776812e-06
1839,18393,1.4933055475995831,1.0987326788790965,0.8776059261542593,0.03731577145637149,0.3256727535272108,0.005048368721115736,0.005048368721115816,0.09305347319774053,0.09305347319774056,0.11023149141447715,0.11023149141447718,2.6815054050041895e-09,0.41666666666666696,0.06597013895518877,0.004805100086823786,0.00014889780350220048,1.1686113981769132e-06
1840,18403,0.8587922432225695,0.32973951331460555,0.13285460225212978,0.033713452765657834,0.2381273701442721,0.05440646669928391,0.054406466699283965,0.057715031098009816,0.057715031098009906,0.09621183553603924,0.09621183553603933,9.12716524983223e-08,0.4166666666666662,0.07125774982499694,0.006407343149872565,0.0003198548613896245,8.415320944220476e-06
1841,18413,1.5257597231812252,1.1622681968805073,0.9878123067679944,0.040057091254722926,0.3287014260603615,0.0030664836169957206,0.003066483616995789,0.09881079843519881,0.09881079843519884,0.10645605128113882,0.10645605128113886,1.0404730144288317e-09,0.41666666666666685,0.06569968749200836,0.004709702251671806,0.00013772819734150633,7.192172344101037e-07
1842,18423,1.1672087929811248,0.6720571324988096,0.43177998775536214,0.10457278582167191,0.29809419241607693,0.022250963558918015,0.02225096355891814,0.08060104631318629,0.08060104631318638,0.10548132346122867,0.10548132346122874,3.57873997543923e-08,0.41666666666666624,0.06868761191034231,0.0056460249359580866,0.00023865386726542248,4.783273141251143e-06
1843,18433,1.3076799231930023,0.8824039303140286,0.6815431288502639,0.1282256718950649,0.3134748154656465,0.012844651179889983,0.012844651179890164,0.09494801241214146,0.09494801241214147,0.10054066974130153,0.10054066974130153,1.5034878852279677e-08,0.4166666666666662,0.06751701915857666,0.005269033881223935,0.00019646449133400235,2.9568110348629858e-06
1844,18443,1.0757494729087906,0.5699237099288258,0.33284861114574305,0.10278166361771844,0.28849384805671013,0.027882410744542938,0.027882410744542993,0.07803763777848273,0.07803763777848276,0.1024132848103079,0.10241328481030793,4.9657112537159776e-08,0.41666666666666724,0.06944977291094548,0.005872134837519861,0.00026246097180638537,5.804280072585945e-06
1845,18453,1.3553724419456972,0.9003639670710567,0.6501395593976084,0.07382571152577046,0.314635822954437,0.012115410024895287,0.01211541002489537,0.08609950331002576,0.0860995033100258,0.11011841999841213,0.1101184199984122,1.319463765647781e-08,0.4166666666666665,0.06711958150230432,0.005170736603853945,0.00018848332554170227,2.72429976952733e-06
1846,18463,1.3580062008533926,0.9190908912754034,0.6811024447968937,0.08842409930809629,0.31576085799058085,0.011406191672163307,0.011406191672163335,0.08877669119193886,0.0887766911919389,0.10815045046923114,0.10815045046923119,1.1993222881909737e-08,0.41666666666666674,0.06709763351140696,0.0051554554257632204,0.0001859922028768352,2.5949083359014715e-06
1847,18473,1.2709552540629414,0.793889043248852,0.5315108651860536,0.09232995847688776,0.307565705656977,0.016514447814836842,0.016514447814836932,0.08340888116879247,0.08340888116879247,0.10841000434970383,0.10841000434970388,2.229931020616896e-08,0.4166666666666664,0.06782305806799394,0.005386217465019531,0.00021130816220161616,3.64666911525886e-06
1848,18483,1.4048744097916983,0.9679027229585286,0.7062629591804215,0.06144782133505458,0.3186679728576878,0.009561834185883043,0.009561834185883099,0.0881606138884175,0.08816061388841755,0.11061088525903273,0.11061088525903276,8.694154709112567e-09,0.41666666666666663,0.06670706510358769,0.005041544761979426,0.00017462347328174574,2.1729488741435188e-06
1849,18493,1.4926128856963743,1.092261215393594,0.8509161932784243,0.03211886481827705,0.32536907372993873,0.005246076971232876,0.005246076971232928,0.0920592661595638,0.09205926615956382,0.11102799020253697,0.11102799020253698,2.875208149749373e-09,0.4166666666666674,0.0659759111377157,0.004809978051543926,0.00014972865719017905,1.2103932490273158e-06
1850,18503,1.1005718570633873,0.5263018695106157,0.2644469362971448,0.03358065428023833,0.2808325736048944,0.0322441767135627,0.03224417671356271,0.06546966552564519,0.06546966552564523,0.1106194910941253,0.11061949109412533,5.4531336510072396e-08,0.41666666666666646,0.06924291970965687,0.0058504018152436485,0.0002642280072584208,6.034175896828536e-06
1851,18513,0.9843202267031358,0.49064095781238953,0.2843649478505515,0.10708685332393082,0.28023981850612345,0.03257675523476609,0.0325767552347661,0.081266182521164,0.08126618252116408,0.0944903955774036,0.09449039557740362,6.257641839210658e-08,0.41666666666666746,0.07021168329599267,0.006085494229817252,0.00028390968297721915,6.706322514763585e-06
1852,18523,1.1012288012203264,0.5726817109761907,0.32291331979088783,0.07926678418176894,0.2881479395129781,0.028081876065536207,0.02808187606553625,0.07378215660087291,0.07378215660087296,0.10646930066692385,0.1064693006669239,4.8663543556977005e-08,0.4166666666666661,0.0692374451750156,0.005823418673398057,0.0002587734055009549,5.699079820436271e-06
1853,18533,1.2726603762109858,0.7716388193973475,0.5032846833783139,0.0676963450727254,0.30587481111650455,0.01755171103555375,0.017551711035553797,0.0797410415781686,0.07974104157816864,0.11104058071961112,0.11104058071961112,2.415272727611507e-08,0.41666666666666696,0.06780884871676043,0.005395421066885125,0.0002136688568773883,3.79298353968029e-06
1854,18543,1.0030194825427383,0.43713934105797925,0.19947086967951602,0.037849693555675495,0.2664022986276866,0.040140926396995985,0.04014092639699605,0.06180200529878444,0.061802005298784476,0.10639040163755284,0.10639040163755284,6.966021540440864e-08,0.41666666666666663,0.0700558561639957,0.0060805890986815134,0.0002875684041334093,7.034606080158086e-06
1855,18553,1.4062344181331796,0.9748325006106626,0.7233570444111063,0.06611281042368056,0.3190510168114571,0.009317559782686499,0.009317559782686575,0.08903487685628975,0.08903487685628977,0.10998089669435748,0.1099808966943575,8.32452023027929e-09,0.41666666666666763,0.06669573170074239,0.005035176351540368,0.0001736565959454688,2.1252213692415474e-06
1856,18563,0.9755439561551745,0.47712471227499786,0.2661457880269851,0.10071476275635781,0.2783675912821337,0.033622595234894054,0.0336225952348941,0.0793448522780238,0.07934485227802386,0.09536588582041575,0.09536588582041577,6.47270882773552e-08,0.41666666666666735,0.07028481888389232,0.006109255607982396,0.00028666736216226616,6.839199562560366e-06
1857,18573,1.4069850879722878,0.9911848810703805,0.766891598212039,0.08121353437335198,0.3199289078390006,0.008756605040055454,0.008756605040055548,0.0919154337248036,0.09191543372480365,0.10766129456847442,0.10766129456847451,7.508749228180944e-09,0.4166666666666672,0.06668947611874965,0.005024701566397706,0.00017167301296736458,2.017863187616489e-06
1858,18583,1.5490172837743135,1.175363241057845,0.9553999848573551,0.008289611062139575,0.32942093475457146,0.0025929588565355367,0.0025929588565355775,0.0948574851994042,0.0948574851994042,0.11088288927739379,0.11088288927739386,7.438126027825561e-10,0.4166666666666672,0.0655058744870661,0.004659357670474997,0.0001335004410433586,6.028161655708903e-07
1859,18593,1.2373165941611495,0.7682022548994609,0.5332999147242895,0.11247377596700889,0.305760731047418,0.017621486460459638,0.0176214864604597,0.08520323246788199,0.08520323246788206,0.10550861440499126,0.10550861440499135,2.5094183152360592e-08,0.41666666666666596,0.06810338023384202,0.0054627817176243374,0.00021853470555041073,3.91285791267547e-06
1860,18603,1.3086180861461516,0.8280512948806691,0.5545414178728284,0.0724935009787623,0.30992758605368853,0.01505600251404465,0.015056002514044712,0.0826456688475964,0.08264566884759646,0.11063166197169247,0.11063166197169248,1.8950402034925402e-08,0.4166666666666672,0.06750920113396745,0.005297492450995946,0.00020263843643538704,3.3185013095630313e-06
1861,18613,1.2470754188235196,0.7868014811600516,0.5608698916036379,0.11801024277259015,0.3071178869422034,0.01678971463126713,0.016789714631267234,0.08690824882419967,0.0869082488241997,0.10463536987786687,0.10463536987786688,2.3311255005145147e-08,0.41666666666666746,0.06802205669498948,0.0054343769166234,0.0002151439893378751,3.7588773587769003e-06
1862,18623,1.2764685510943972,0.7948993643363658,0.5224299924084472,0.08561289497677804,0.30762413106692577,0.016478505096429983,0.016478505096430073,0.08264654554046708,0.0826465455404671,0.10920828269643645,0.10920828269643645,2.2120563618206334e-08,0.41666666666666713,0.06777711392606539,0.005375446366208994,0.0002104978299693224,3.6251909771055473e-06
1863,18633,1.2102930060216897,0.732123353907898,0.49660797151276054,0.11157354066051092,0.3030403177839043,0.01927767690854145,0.01927767690854155,0.08370356579434063,0.08370356579434067,0.10535209063045123,0.10535209063045128,2.889905423039619e-08,0.41666666666666674,0.06832857680167118,0.005532869233248325,0.00022615603853735433,4.2373164980149895e-06
1864,18643,1.2784664762776408,0.782320944144911,0.5165997820513262,0.07021919502505201,0.30667588175528454,0.017061014660729873,0.01706101466072997,0.08044631339293053,0.08044631339293057,0.11082600527967312,0.11082600527967316,2.313691036734738e-08,0.41666666666666724,0.06776046454953841,0.005378734515976025,0.00021170265091069757,3.7050043602173425e-06
1865,18653,1.2382033388805669,0.7510730660992685,0.4998982838531819,0.09416549459604481,0.3044144116058966,0.01844297711774692,0.01844297711774697,0.08190202350020365,0.08190202350020365,0.10798833271538218,0.10798833271538226,2.66075563254928e-08,0.41666666666666563,0.06809599069451339,0.005470655813773643,0.00022040461939622032,4.027913136090693e-06
1866,18663,1.407369608011815,0.9676588694658596,0.709076304885525,0.05704594286851156,0.31866347227956654,0.009564702545841056,0.009564702545841136,0.08769423534459413,0.08769423534459418,0.11107439544289834,0.11107439544289834,8.679864473652427e-09,0.41666666666666713,0.06668627178508692,0.005037059498697391,0.0001743493525695994,2.1692251190652386e-06
1867,18673,1.513887260275738,1.1227700925296982,0.8885842803124049,0.023043219214910825,0.32689453171654986,0.004251076244928642,0.004251076244928706,0.09298366216890835,0.09298366216890844,0.11109859491949627,0.11109859491949632,1.928538064592993e-09,0.4166666666666667,0.06579862468288736,0.004753631685395368,0.0001436914577390416,9.83516380831098e-07
1868,18683,1.4519715455392102,1.0399788051526262,0.8022558691800562,0.05294010980522751,0.32263223132744207,0.007019554419786943,0.0070195544197870175,0.09122095683941427,0.09122095683941432,0.11009282207413183,0.11009282207413185,4.969656208354936e-09,0.41666666666666624,0.06631458897235828,0.0049142855760428514,0.0001606110182981728,1.6151861980943465e-06
1869,18693,1.0904513132275204,0.5402713232551157,0.28747370842918546,0.05812799758647012,0.2837432972083213,0.030600852400461336,0.030600852400461422,0.0695340338711184,0.06953403387111845,0.10819844706175318,0.10819844706175322,5.300342731040434e-08,0.41666666666666596,0.06932725757495559,0.005861382755451989,0.00026394663493300015,5.968456418382937e-06
1870,18703,1.0411138585138295,0.482402607660177,0.23552951738088052,0.04889278192883044,0.27538284508459304,0.03527539974422619,0.03527539974422629,0.06593437395478885,0.06593437395478886,0.10712355963431859,0.10712355963431869,6.207799087443863e-08,0.41666666666666746,0.06973840303090358,0.005984897698770905,0.00027720568611195933,6.561640916450833e-06
1871,18713,1.5765272369456014,1.2312039873651803,1.0689193371712122,0.009668595311794427,0.33191003395595653,0.0009468404704668871,0.0009468404704669802,0.10026866905648674,0.10026866905648678,0.10711782380637959,0.10711782380637963,1.0342073207229513e-10,0.4166666666666666,0.06527662487730515,0.0045773906759129495,0.0001238536294093639,2.224482409545483e-07
1872,18723,1.0926186852852262,0.5318791685270896,0.2728102524846582,0.047487765093106635,0.28223810698910934,0.031452762074315146,0.031452762074315195,0.0676591051065918,0.06765910510659183,0.10922146615242613,0.10922146615242619,5.402391857498739e-08,0.4166666666666663,0.0693091961411415,0.0058620314116755315,0.0002646316529602574,6.021440728186455e-06
1873,18733,1.5570471523477423,1.2032956169692732,1.0327972528556386,0.020481588844625725,0.3306391012883084,0.0017888958103708297,0.0017888958103708973,0.09920440879319753,0.09920440879319757,0.1073400287297644,0.10734002872976446,3.6287366812584367e-10,0.4166666666666657,0.0654389589156203,0.004628969556869617,0.00012933550446948084,4.1977257463860527e-07
1874,18743,1.0082317318695402,0.4829480557214302,0.2550921904468174,0.07914763445107031,0.277639525065874,0.03402740523230707,0.034027405232307094,0.07225343032974084,0.07225343032974087,0.10205249777128511,0.10205249777128513,6.295379056769688e-08,0.4166666666666661,0.07001242075293881,0.00604548749918919,0.00028156241635054373,6.67651747528479e-06
1875,18753,0.7995922428020172,0.29974662583183426,0.12427094747992869,0.034063593737763444,0.2445681368878625,0.05129753753031086,0.05129753753031087,0.07170194399532288,0.0717019439953229,0.08533385180769942,0.08533385180769949,9.851391881897268e-08,0.4166666666666664,0.07175108316183497,0.006533635495549216,0.00033168546714887825,8.897661924246791e-06
1876,18763,1.4358927169843883,1.0096940794147187,0.7608596450905203,0.05066520071496647,0.3210204817887496,0.008056961383230225,0.008056961383230282,0.08925817821399062,0.08925817821399067,0.11101819373611194,0.11101819373611195,6.37421804413581e-09,0.4166666666666657,0.06644857921031488,0.004960886032109835,0.00016604336598599303,1.8399468306487686e-06
1877,18773,1.5931966232112296,1.2560570590212774,1.10336084673293,0.0007846540169248893,0.3330142406644003,0.00021262662582401644,0.00021262662582409732,0.10174921292471723,0.10174921292471725,0.10637149378279165,0.10637149378279169,5.2959994088569634e-12,0.41666666666666596,0.06513771332509131,0.004532714180056502,0.00011906073241553092,5.001869084901948e-08
1878,18783,1.3808351302860715,0.928649000670886,0.6670784082592289,0.0616155415359691,0.3163741429537534,0.011018512781389113,0.011018512781389213,0.08620377036392961,0.08620377036392966,0.11111105018801484,0.11111105018801487,1.1138148069898976e-08,0.41666666666666735,0.06690739243280153,0.005107869569742283,0.00018209065459230653,2.480616505670191e-06
1879,18793,1.0637714501661661,0.5857071986081815,0.3769906347969297,0.13046756484606387,0.29071536287078664,0.026595688902017918,0.02659568890201807,0.08672458413567041,0.08672458413567043,0.09501306029564473,0.09501306029564476,4.8025683408725794e-08,0.4166666666666663,0.06954958976713368,0.005885547756295406,0.00026222545649187305,5.730011860081687e-06
1880,18803,1.507293807576258,1.1151342888390452,0.8897157197934917,0.027772432106884678,0.3265085107503241,0.00450330351871662,0.0045033035187167,0.09301655538302997,0.09301655538303003,0.11081347443158655,0.11081347443158658,2.1546071015648725e-09,0.41666666666666646,0.0658535701220496,0.004770083896148459,0.00014535024653220013,1.0421151663404872e-06
1881,18813,1.474698642784408,1.0658733905553224,0.8249727719213119,0.0383614428267255,0.32401799220683764,0.006123451837360758,0.006123451837360933,0.09114390891066274,0.09114390891066274,0.11106597258530972,0.11106597258530973,3.8424653631984145e-09,0.41666666666666663,0.06612519649531509,0.004857812478142855,0.00015490525420264325,1.4085087174145205e-06
1882,18823,1.3917886840761784,0.9572339572117059,0.7202425134341602,0.07238136103760487,0.3180338530808039,0.009965579405688778,0.009965579405688969,0.08880970071624768,0.08880970071624772,0.10955805321139687,0.10955805321139693,9.401876321025567e-09,0.41666666666666696,0.06681611281788383,0.005071704679460127,0.00017744742819687836,2.2702335985600696e-06
1883,18833,1.316352588734436,0.847488667904742,0.5803975343174018,0.08049048240620957,0.311243029882877,0.014238887460437638,0.014238887460437707,0.08436385322726295,0.08436385322726299,0.109730592645633,0.10973059264563302,1.737482261792066e-08,0.4166666666666673,0.0674447469457318,0.005272370757485757,0.00019942639970752172,3.1690582766589807e-06
1884,18843,1.4757237360210027,1.0921401079140882,0.9020394976893424,0.06277828816014519,0.325262312643111,0.005315539085166239,0.005315539085166317,0.09638375530081769,0.0963837553008177,0.10663403894734973,0.10663403894734978,2.984654304982932e-09,0.41666666666666746,0.06611665405167715,0.004841321536579528,0.00015174337291258054,1.240904255973596e-06
1885,18853,1.2306257356991837,0.7480787192898256,0.48408536303897565,0.10119628452442851,0.3042159474708507,0.01856376841552376,0.0185637684155238,0.08272828655073008,0.08272828655073013,0.10704127836707983,0.10704127836707984,2.702358214290105e-08,0.4166666666666674,0.06815913738769229,0.00548635193826304,0.0002217145476861151,4.069661063491067e-06
1886,18863,1.541904651944004,1.1796973468214613,0.9985314736476604,0.026458415931850925,0.32955232611967095,0.0025063754602251574,0.0025063754602252354,0.09782629282959565,0.0978262928295957,0.10800066504351244,0.10800066504351247,7.012232562724533e-10,0.41666666666666663,0.06556514641898516,0.004670121374366124,0.00013382623777662074,5.868732709449352e-07
1887,18873,0.9709721847630708,0.46024355678393836,0.2398205124969037,0.08749414601916382,0.27545190755560406,0.03523735773509011,0.03523735773509013,0.0751493297108909,0.07514932971089093,0.09794664588735223,0.09794664588735227,6.72722619417646e-08,0.41666666666666663,0.07032291697882623,0.006127100271018322,0.00028924387728982294,6.98224874273226e-06
1888,18883,1.5595309186348614,1.1945517613598753,0.9895054327820851,0.006842863895335591,0.3302982749591815,0.0020141606701000406,0.0020141606701000927,0.09610843944256167,0.09610843944256177,0.11021073322067149,0.11021073322067151,4.5515472666162194e-10,0.41666666666666663,0.06541826086322797,0.004629227687232074,0.000130059688683231,4.6968614371275584e-07
1889,18893,1.4248253517226654,1.0030239662496454,0.7585395989703391,0.06297434329802674,0.32062494167267036,0.008310757888507856,0.00831075788850789,0.0902346763227334,0.09023467632273346,0.1097878991220925,0.10978789912209254,6.778555244383583e-09,0.41666666666666763,0.06654080725416334,0.00498508677139003,0.00016814709447288123,1.9049998241640688e-06
1890,18903,1.2100121247668725,0.6796811560165594,0.40851686484040955,0.059489318006870524,0.29831780795555224,0.02211759656770537,0.022117596567705473,0.0751175975504105,0.07511759755041059,0.1110981392152169,0.11109813921521693,3.407005334299827e-08,0.41666666666666574,0.06833091747879423,0.005562523938104224,0.00023226168315344087,4.601254727009752e-06
1891,18913,1.1953716021739687,0.6613422502277778,0.3915051559929018,0.05959088821260025,0.29665343049047344,0.02310785328934492,0.02310785328934496,0.07438608907598626,0.07438608907598628,0.11083939096800238,0.11083939096800238,3.629868703350671e-08,0.4166666666666672,0.06845292183373564,0.005599824297973814,0.00023626165562188052,4.772607131957002e-06
1892,18923,1.2963598128891585,0.8182119580547547,0.5498616778923733,0.08054075696067942,0.30925747667555575,0.015470924231379178,0.015470924231379342,0.0830727198770175,0.08307271987701753,0.10978968922493679,0.10978968922493686,1.991005637195175e-08,0.41666666666666724,0.06761135341110908,0.0053256592552640356,0.00020530669986535273,3.41590262725513e-06
1893,18933,1.2357721898629335,0.7879206050849262,0.5745913574709861,0.13424194517535185,0.3072350273194769,0.01671774909911139,0.016717749099111417,0.09073058371864709,0.0907305837186471,0.10088500051557484,0.10088500051557492,2.341618912169963e-08,0.41666666666666674,0.06811625026966078,0.0054546870865921126,0.00021644871900936615,3.7817418615933024e-06
1894,18943,1.1962787016451963,0.7058376999227075,0.4494336048213486,0.10295625799235578,0.3009023600738257,0.02056888081311287,0.02056888081311296,0.0814449996587496,0.08144499965874967,0.10631945286147126,0.10631945286147132,3.1723101510818156e-08,0.4166666666666677,0.06844536267147558,0.005573424789863274,0.00023099518197206744,4.460329832931044e-06
1895,18953,1.589966781789678,1.2536411421449645,1.1052545893870418,0.0049489901954565966,0.33289507140505736,0.00029198254533290246,0.00029198254533292534,0.10367440048179195,0.10367440048179198,0.1043669503062084,0.10436695030620846,9.981201702813968e-12,0.41666666666666663,0.0651646286702712,0.004540037543916632,0.00011971091522938366,6.875230235989407e-08
1896,18963,1.3400291075203485,0.8691404275182244,0.6027925508014473,0.06637771532795325,0.3126639464627132,0.013352367693472712,0.013352367693472813,0.08386993347175868,0.08386993347175878,0.11111103216810202,0.11111103216810206,1.5482586949122762e-08,0.4166666666666671,0.06724744262251578,0.005216496596985828,0.0001939874453197666,2.9669688471422053e-06
1897,18973,1.5420127399656116,1.1674777331691364,0.9505566477919428,0.014029318607925414,0.3290370511469003,0.0028457300836632446,0.0028457300836632923,0.09497739493551625,0.0949773949355163,0.11051020831415392,0.110510208314154,8.921393843997022e-10,0.416666666666667,0.0655642456854719,0.004676709885614457,0.00013522795763195095,6.619342901791546e-07
1898,18983,1.3569777635099385,0.9143454054978113,0.6802349715899175,0.08529238663695887,0.31547861277315215,0.011584355993838683,0.011584355993838752,0.08812572320524482,0.08812572320524487,0.1086232541342495,0.10862325413424952,1.2296876092182038e-08,0.41666666666666613,0.06710620382260217,0.005159996320349724,0.00018666780177630223,2.6285032664814884e-06
1899,18993,1.1028926620858872,0.6250067063763541,0.4100737804270941,0.12983093537798257,0.29429453471910366,0.02450183794557745,0.024501837945577486,0.08541088502076175,0.08541088502076176,0.09842061036699393,0.09842061036699395,4.242246288242119e-08,0.41666666666666635,0.06922357966780265,0.0057912680076839685,0.00025249809435169603,5.318236725482433e-06
1900,19003,0.9016674663675143,0.3632090805625543,0.1536393973239063,0.040830776980829694,0.2518114742138372,0.04770209256536514,0.047702092565365235,0.0612314402034896,0.06123144020348966,0.09939980056447884,0.09939980056447893,8.429364552624852e-08,0.4166666666666674,0.0709004562987895,0.006309350384466457,0.0003100029475228306,7.983502186229053e-06
1901,19013,1.2089987925864751,0.7057016426734698,0.4333781190196166,0.08679995648102928,0.30077605386525647,0.020644876532355458,0.020644876532355513,0.07924107280449126,0.07924107280449129,0.10844738399648671,0.10844738399648673,3.147483293225926e-08,0.41666666666666696,0.06833936191363135,0.005549944653258597,0.00022937975673469028,4.424036276354441e-06
1902,19023,1.2473302506560082,0.7450497729280569,0.4759941197093941,0.07591487538093138,0.3038718188883196,0.018773028796615392,0.01877302879661544,0.07950531477421054,0.07950531477421055,0.11005498976250719,0.11005498976250722,2.698239469781677e-08,0.41666666666666635,0.06801993309638499,0.005457100399284655,0.00021994407869819368,4.0436923945835e-06
1903,19033,1.2294492178405227,0.7300285585934798,0.4639687955284613,0.08469235256484962,0.30273308749780076,0.01946378884515998,0.01946378884516013,0.07991026952315367,0.07991026952315367,0.10895927496501912,0.10895927496501914,2.872026013731762e-08,0.41666666666666574,0.06816894170318047,0.005498558542091768,0.00022395343923515735,4.197134897192209e-06
1904,19043,1.054621336930193,0.5551489610905288,0.32818208379121766,0.10880835645905809,0.28715645525471667,0.028652281316656966,0.02865228131665711,0.0794453013058602,0.07944530130586022,0.10023575071081633,0.10023575071081642,5.205951775449401e-08,0.41666666666666724,0.0696258407107671,0.005919469209057056,0.00026698123615055116,5.98319955079819e-06
1905,19053,1.405480003793153,0.9647044001547436,0.7059169721294266,0.05724147454977456,0.3184940811612429,0.009672631376366765,0.00967263137636692,0.08756302290694949,0.08756302290694953,0.11109767905001706,0.1110976790500171,8.854024897768683e-09,0.41666666666666685,0.06670201848690899,0.00504220013760848,0.00017492024951790115,2.1923613525817786e-06
1906,19063,0.891351398557108,0.3891900352911364,0.19494485713706933,0.07348814153922123,0.26527814969503044,0.04073861440549215,0.04073861440549224,0.07619793793716734,0.07619793793716738,0.0913967809906733,0.09139678099067333,8.049348764009063e-08,0.4166666666666658,0.0709864235305423,0.006314020350006803,0.00030842843759673307,7.825859366207892e-06
1907,19073,1.3698063520058206,0.9495524965314707,0.7343364441303806,0.1002181106537576,0.3175365395085909,0.010281657188020215,0.01028165718802029,0.09238087943585313,0.0923808794358532,0.10567079670945952,0.10567079670945953,1.0073963828478429e-08,0.41666666666666585,0.0669992989184697,0.00511668017996826,0.00018101942658107755,2.368362482648176e-06
1908,19083,1.4562192967555359,1.063978335219894,0.8657525944519731,0.06945358362020333,0.3238246336039784,0.00624871778236024,0.006248717782360268,0.09520184054743269,0.09520184054743275,0.10688277500354039,0.1068827750035404,4.042853018195345e-09,0.41666666666666674,0.06627919104555575,0.004893086297827125,0.00015732566829955203,1.4545609021883616e-06
1909,19093,1.2739185737530365,0.7909453569535994,0.5349785055774003,0.08524046793709364,0.30733954362152616,0.01665351603762305,0.016653516037623096,0.08243699772077207,0.08243699772077208,0.10924281957493753,0.10924281957493757,2.249272194119814e-08,0.4166666666666654,0.06779836373724271,0.005382365217238874,0.00021127604434383848,3.6587460043543213e-06
