probe_id,sigma_max,sigma_second,sigma_minimum,target_gap,f0,f1,f2,f3
28,0.3288844994185796,0.32888449941857956,0.028723751549688925,0.004448833914753703,-0.5475728182550829,-0.503729754220915,-0.004344875185115738,0.6681328202388717
29,0.30352189383359207,0.303521893833592,0.05514616231408564,0.029811439499741244,0.39684069377785386,0.6761248043228393,-0.2331935868456029,-0.575320314081987
30,0.27307640747471695,0.27307640747471684,0.009304456681887908,0.06025692585861636,-0.4320334102967724,-0.5121932902090397,-0.7413950590400115,-0.036585957459620004
31,0.2972991503254496,0.29729915032544935,0.017425827700854928,0.03603418300788369,-0.5212256637999142,-0.3876975882612182,-0.7447682207982984,0.15275694662342112
32,0.32775125482015927,0.3277512548201591,0.039653208569353844,0.005582078513174049,-0.8123890415062258,-0.04703139312002894,-0.5146562197671984,0.2700760425449137
33,0.32080712263164,0.3208071226316398,0.09194685963069667,0.012526210701693297,0.49825965612469847,0.7989057136084345,-0.3065055051474377,-0.13979038291888757
34,0.31673289750777617,0.3167328975077761,0.0484757708989604,0.016600435825557147,0.29306484540294486,0.2956358476290878,-0.4156246831094005,-0.8086832289443062
35,0.3308732082782089,0.3308732082782087,0.026230486326635865,0.0024601250551244402,0.6581738983650115,0.4385673638097524,-0.537387200804002,0.2927128000686117
36,0.32781243090646667,0.3278124309064666,0.0260907444863492,0.005520902426866647,-0.1735109495755299,0.30714854869622077,0.45410801328760014,0.8181317935878009
37,0.2906874400465734,0.2906874400465733,0.09073427850689927,0.04264589328675994,-0.41046758629079316,0.6126923226282679,-0.6246750169251916,-0.2567208632474197
38,0.29961708192791114,0.2996170819279111,0.04953227811062154,0.03371625140542217,-0.32430155739442557,-0.246135136653429,-0.773056190406763,0.486446421355868
39,0.3258881575122923,0.3258881575122921,0.011618276731784852,0.007445175821041039,-0.5234800274129683,-0.6684379596304802,0.4625375129288352,-0.25537894227669944
40,0.2821073234797173,0.2821073234797172,0.07663608023197815,0.05122600985361603,-0.11538292888443658,0.1617616362877558,-0.7381194551706037,0.6447477201558823
41,0.3270075713949364,0.32700757139493636,0.05145051684699223,0.006325761938396901,-0.13090744507462312,0.9777218676848176,0.13655397260623064,0.09097363816184802
42,0.293027425482681,0.2930274254826808,0.05262691996534264,0.0403059078506523,-0.3711956992816188,-0.5652440928588193,-0.2851268645367073,-0.6792757462492729
43,0.33045034563738146,0.3304503456373813,0.04115611434570296,0.0028829876959518552,-0.7637615166040777,0.14791483808336586,-0.5096575397147874,0.3674761742498154
44,0.3213227782207013,0.32132277822070127,0.014689191537420102,0.012010555112631993,-0.5755672177987828,0.7924686476677003,0.17998806857119581,-0.09121466675433927
45,0.3101005684849412,0.3101005684849412,0.010586043833494593,0.023232764848392096,-0.6275957956604664,0.6531004030451704,-0.1159442890686492,0.4076031190311326
46,0.290718965811123,0.2907189658111228,0.12048008470721006,0.04261436752221032,0.3415740502546912,-0.7506811032486577,0.42775841374773715,0.3699024045420678
47,0.28511945082193774,0.2851194508219376,0.09580879435040854,0.04821388251139558,-0.44532939035330726,-0.233614265481772,-0.383990674077368,-0.7743754071976798
48,0.32158497398848584,0.3215849739884857,0.059488517977989416,0.01174835934484747,0.8735795603776081,0.2951780426683668,0.04711611280388935,-0.3840686744986993
49,0.3023020444281381,0.30230204442813796,0.006047343152815819,0.031031288905195242,0.6556061792742924,0.4790086746192987,0.5511353619054422,-0.19230455063306354
50,0.3019732447340068,0.3019732447340066,0.0392719569901036,0.03136008859932654,0.4198726620935856,0.7313856204737074,0.4226312748721039,0.33191087251055185
51,0.32599463760611563,0.3259946376061155,0.022288142976105516,0.007338695727217681,-0.031068082069616244,-0.5493162206754997,-0.7134821527226702,-0.43385444762676517
52,0.3146359604460568,0.31463596044605674,0.044705245595399394,0.01869737288727652,-0.48826867181442163,-0.6095163096759743,0.6231789645473647,-0.041611903456062894
53,0.3002486042943345,0.3002486042943343,0.06256855644037587,0.03308472903899884,-0.260490176891747,0.8549164047149077,-0.4479791373149294,0.02403125512357466
54,0.32979129356823084,0.3297912935682307,0.024364124105057717,0.003542039765102478,0.43064444891248205,-0.8987737906863522,0.07255393142960084,-0.03856110514830362
55,0.3197558805973497,0.3197558805973496,0.001983025398459279,0.013577452735983597,0.07320237435597268,-0.032247714992662206,0.631940290220614,0.7708780492803555
56,0.2913130205885972,0.2913130205885971,0.03975501890097031,0.04202031274473611,-0.21517481202440167,0.7797637116570263,-0.13037374564561252,-0.5732983871418569
57,0.3056942046346636,0.3056942046346634,0.060535868307867086,0.02763912869866969,-0.37081692263110927,-0.11607970380313878,0.4156994544620828,-0.8223224889392825
58,0.2894713676799333,0.28947136767993326,0.051665683829581276,0.043861965653400004,0.18628254911108846,-0.30326702428595453,-0.6032594212142361,0.7137268347159732
59,0.29477574307281923,0.294775743072819,0.07033113310381701,0.038557590260514085,-0.22012070460849031,-0.9155352535878604,0.21840219486371826,0.2562080328935543
60,0.32129211671397107,0.32129211671397095,0.04607149348839693,0.01204121661936225,-0.5099724129280888,0.3103464905964522,0.5270125235649465,-0.6048727087846465
61,0.31698549862975506,0.31698549862975506,0.005638458548824594,0.016347834703578257,0.5055395901566667,0.19542193964809693,0.8306114357586595,-0.1277678796699056
