group_index,source_line,target_line,projective_distance,action_pass
256,11,19,0.0,True
256,12,15,0.0,True
256,13,22,0.0,True
256,14,28,0.0,True
256,15,17,0.0,True
256,16,11,0.0,True
256,17,24,0.0,True
256,18,16,0.0,True
256,19,18,0.0,True
256,20,27,0.0,True
256,21,13,0.0,True
256,22,29,0.0,True
256,23,10,0.0,True
256,24,12,0.0,True
256,25,25,0.0,True
256,26,26,0.0,True
256,27,20,0.0,True
256,28,23,0.0,True
256,29,21,0.0,True
257,0,7,0.0,True
257,1,8,0.0,True
257,2,0,0.0,True
257,3,9,0.0,True
257,4,1,0.0,True
257,5,5,0.0,True
257,6,2,0.0,True
257,7,3,0.0,True
257,8,4,0.0,True
257,9,6,0.0,True
257,10,14,0.0,True
257,11,29,0.0,True
257,12,16,0.0,True
257,13,22,0.0,True
257,14,10,0.0,True
257,15,17,0.0,True
257,16,27,0.0,True
257,17,13,0.0,True
257,18,15,0.0,True
257,19,18,0.0,True
257,20,11,1.4901161193847656e-08,True
257,21,24,0.0,True
257,22,19,0.0,True
257,23,28,0.0,True
257,24,25,0.0,True
257,25,12,1.4901161193847656e-08,True
257,26,23,0.0,True
257,27,21,0.0,True
257,28,26,0.0,True
257,29,20,0.0,True
258,0,5,0.0,True
258,1,3,0.0,True
258,2,4,0.0,True
258,3,2,0.0,True
258,4,1,0.0,True
258,5,7,0.0,True
258,6,9,0.0,True
258,7,8,0.0,True
258,8,0,0.0,True
258,9,6,0.0,True
258,10,14,0.0,True
258,11,12,0.0,True
258,12,11,0.0,True
258,13,22,0.0,True
258,14,26,0.0,True
258,15,17,0.0,True
258,16,15,1.4901161193847656e-08,True
258,17,20,0.0,True
258,18,27,0.0,True
258,19,18,0.0,True
258,20,16,0.0,True
258,21,21,0.0,True
258,22,25,0.0,True
258,23,23,0.0,True
258,24,19,0.0,True
258,25,29,0.0,True
258,26,28,0.0,True
258,27,24,0.0,True
258,28,10,0.0,True
258,29,13,0.0,True
259,0,9,0.0,True
259,1,8,0.0,True
259,2,6,0.0,True
259,3,7,0.0,True
259,4,4,0.0,True
259,5,5,0.0,True
259,6,2,0.0,True
259,7,3,0.0,True
259,8,1,0.0,True
259,9,0,0.0,True
259,10,14,0.0,True
259,11,20,0.0,True
259,12,27,0.0,True
259,13,22,0.0,True
259,14,10,0.0,True
259,15,18,0.0,True
259,16,16,0.0,True
259,17,19,0.0,True
259,18,15,0.0,True
259,19,17,0.0,True
259,20,11,0.0,True
259,21,25,0.0,True
259,22,13,0.0,True
259,23,26,0.0,True
259,24,24,0.0,True
259,25,21,0.0,True
259,26,23,0.0,True
259,27,12,2.1073424255447017e-08,True
259,28,28,0.0,True
259,29,29,0.0,True
260,0,2,0.0,True
260,1,3,0.0,True
260,2,6,0.0,True
260,3,5,0.0,True
260,4,0,0.0,True
260,5,7,0.0,True
260,6,9,0.0,True
260,7,8,0.0,True
260,8,1,0.0,True
260,9,4,0.0,True
260,10,14,0.0,True
260,11,13,0.0,True
260,12,15,0.0,True
260,13,22,0.0,True
260,14,26,0.0,True
260,15,18,0.0,True
260,16,11,0.0,True
260,17,25,0.0,True
260,18,27,0.0,True
260,19,17,0.0,True
260,20,16,0.0,True
260,21,19,0.0,True
260,22,20,0.0,True
260,23,10,0.0,True
260,24,21,0.0,True
260,25,24,0.0,True
260,26,28,0.0,True
260,27,29,0.0,True
260,28,23,0.0,True
260,29,12,0.0,True
261,0,7,0.0,True
261,1,8,0.0,True
261,2,1,0.0,True
261,3,9,0.0,True
261,4,0,0.0,True
261,5,2,0.0,True
261,6,5,0.0,True
261,7,3,0.0,True
261,8,6,0.0,True
261,9,4,0.0,True
261,10,14,0.0,True
261,11,24,0.0,True
261,12,16,0.0,True
261,13,22,0.0,True
261,14,23,0.0,True
261,15,18,0.0,True
261,16,27,0.0,True
261,17,12,0.0,True
261,18,11,0.0,True
261,19,17,0.0,True
261,20,15,0.0,True
261,21,29,0.0,True
261,22,21,0.0,True
261,23,28,0.0,True
261,24,20,0.0,True
261,25,13,0.0,True
261,26,10,0.0,True
261,27,19,0.0,True
261,28,26,0.0,True
261,29,25,0.0,True
262,0,5,0.0,True
262,1,3,0.0,True
262,2,1,0.0,True
262,3,2,0.0,True
262,4,4,0.0,True
262,5,9,0.0,True
262,6,7,0.0,True
262,7,8,0.0,True
262,8,6,0.0,True
262,9,0,1.4901161193847656e-08,True
262,10,14,0.0,True
262,11,21,0.0,True
262,12,11,0.0,True
262,13,22,0.0,True
262,14,28,0.0,True
262,15,18,0.0,True
262,16,15,1.4901161193847656e-08,True
262,17,29,0.0,True
262,18,16,1.4901161193847656e-08,True
262,19,17,0.0,True
262,20,27,0.0,True
262,21,12,1.4901161193847656e-08,True
262,22,24,0.0,True
262,23,23,0.0,True
262,24,13,0.0,True
262,25,20,0.0,True
262,26,26,0.0,True
262,27,25,0.0,True
262,28,10,0.0,True
262,29,19,0.0,True
263,0,9,0.0,True
263,1,8,0.0,True
263,2,4,0.0,True
263,3,7,0.0,True
263,4,6,0.0,True
263,5,2,0.0,True
263,6,5,0.0,True
263,7,3,0.0,True
263,8,0,0.0,True
263,9,1,0.0,True
263,10,14,0.0,True
263,11,25,0.0,True
263,12,27,0.0,True
263,13,22,0.0,True
263,14,23,0.0,True
263,15,17,0.0,True
263,16,16,0.0,True
263,17,21,0.0,True
263,18,11,0.0,True
263,19,18,0.0,True
263,20,15,1.4901161193847656e-08,True
263,21,20,0.0,True
263,22,12,2.5809568279517847e-08,True
263,23,26,0.0,True
263,24,29,0.0,True
263,25,19,0.0,True
263,26,10,0.0,True
263,27,13,0.0,True
263,28,28,0.0,True
263,29,24,0.0,True
264,0,6,0.0,True
264,1,8,0.0,True
264,2,1,0.0,True
264,3,0,0.0,True
264,4,9,0.0,True
264,5,3,0.0,True
264,6,5,0.0,True
264,7,2,0.0,True
264,8,7,0.0,True
264,9,4,0.0,True
264,10,10,0.0,True
264,11,16,0.0,True
264,12,24,0.0,True
264,13,15,0.0,True
264,14,23,0.0,True
264,15,13,0.0,True
264,16,25,0.0,True
264,17,21,0.0,True
264,18,11,0.0,True
264,19,19,0.0,True
264,20,22,0.0,True
264,21,29,0.0,True
264,22,12,0.0,True
264,23,28,0.0,True
264,24,20,0.0,True
264,25,18,1.4901161193847656e-08,True
264,26,14,0.0,True
264,27,17,0.0,True
264,28,26,0.0,True
264,29,27,0.0,True
265,0,5,0.0,True
265,1,2,0.0,True
265,2,4,0.0,True
265,3,3,0.0,True
265,4,1,0.0,True
265,5,6,0.0,True
265,6,0,0.0,True
265,7,8,0.0,True
265,8,9,0.0,True
265,9,7,0.0,True
265,10,10,0.0,True
265,11,21,0.0,True
265,12,11,0.0,True
265,13,15,0.0,True
265,14,26,0.0,True
265,15,19,0.0,True
265,16,22,0.0,True
265,17,20,0.0,True
265,18,25,0.0,True
265,19,13,0.0,True
265,20,24,0.0,True
265,21,12,2.1073424255447017e-08,True
265,22,27,0.0,True
265,23,23,0.0,True
265,24,17,0.0,True
265,25,29,0.0,True
265,26,28,0.0,True
265,27,16,0.0,True
265,28,14,0.0,True
265,29,18,0.0,True
266,0,0,0.0,True
266,1,8,0.0,True
266,2,4,0.0,True
266,3,6,0.0,True
266,4,7,0.0,True
266,5,3,0.0,True
266,6,5,0.0,True
266,7,2,0.0,True
266,8,9,0.0,True
266,9,1,0.0,True
266,10,10,0.0,True
266,11,27,0.0,True
266,12,25,0.0,True
266,13,15,0.0,True
266,14,23,0.0,True
266,15,19,0.0,True
266,16,24,0.0,True
266,17,12,0.0,True
266,18,11,0.0,True
266,19,13,0.0,True
266,20,22,0.0,True
266,21,20,0.0,True
266,22,21,0.0,True
266,23,26,0.0,True
266,24,29,0.0,True
266,25,17,0.0,True
266,26,14,0.0,True
266,27,18,0.0,True
266,28,28,0.0,True
266,29,16,0.0,True
267,0,3,0.0,True
267,1,2,0.0,True
267,2,9,0.0,True
267,3,5,0.0,True
267,4,7,0.0,True
267,5,0,0.0,True
267,6,6,0.0,True
267,7,8,0.0,True
267,8,4,0.0,True
267,9,1,0.0,True
267,10,10,0.0,True
267,11,17,0.0,True
267,12,22,0.0,True
267,13,15,0.0,True
267,14,28,0.0,True
267,15,19,0.0,True
267,16,11,0.0,True
267,17,16,0.0,True
267,18,24,0.0,True
267,19,13,0.0,True
267,20,25,0.0,True
267,21,18,0.0,True
267,22,29,0.0,True
267,23,14,0.0,True
267,24,21,0.0,True
267,25,27,0.0,True
267,26,26,0.0,True
267,27,20,0.0,True
267,28,23,0.0,True
267,29,12,1.4901161193847656e-08,True
268,0,6,0.0,True
268,1,8,0.0,True
268,2,9,0.0,True
268,3,0,0.0,True
268,4,1,0.0,True
268,5,5,0.0,True
268,6,3,0.0,True
268,7,2,0.0,True
268,8,4,0.0,True
268,9,7,0.0,True
268,10,10,0.0,True
268,11,29,0.0,True
268,12,24,0.0,True
268,13,15,0.0,True
268,14,14,0.0,True
268,15,19,0.0,True
268,16,25,0.0,True
268,17,18,0.0,True
268,18,22,0.0,True
268,19,13,0.0,True
268,20,11,0.0,True
268,21,16,0.0,True
268,22,17,0.0,True
268,23,28,0.0,True
268,24,27,0.0,True
268,25,21,0.0,True
268,26,23,0.0,True
268,27,12,0.0,True
268,28,26,1.4901161193847656e-08,True
268,29,20,0.0,True
269,0,5,0.0,True
269,1,2,0.0,True
269,2,1,0.0,True
269,3,3,0.0,True
269,4,4,0.0,True
269,5,0,0.0,True
269,6,6,0.0,True
269,7,8,0.0,True
269,8,7,0.0,True
269,9,9,0.0,True
269,10,10,0.0,True
269,11,12,1.4901161193847656e-08,True
269,12,11,0.0,True
269,13,15,1.4901161193847656e-08,True
269,14,28,1.4901161193847656e-08,True
269,15,13,0.0,True
269,16,22,0.0,True
269,17,29,0.0,True
269,18,24,0.0,True
269,19,19,0.0,True
269,20,25,0.0,True
269,21,21,0.0,True
269,22,16,0.0,True
269,23,23,0.0,True
269,24,18,0.0,True
269,25,20,0.0,True
269,26,26,0.0,True
269,27,27,0.0,True
269,28,14,0.0,True
269,29,17,0.0,True
270,0,0,0.0,True
270,1,8,0.0,True
270,2,7,0.0,True
270,3,6,0.0,True
270,4,4,0.0,True
270,5,5,0.0,True
270,6,3,0.0,True
270,7,2,0.0,True
270,8,1,0.0,True
270,9,9,0.0,True
270,10,10,0.0,True
270,11,20,0.0,True
270,12,25,0.0,True
270,13,15,0.0,True
270,14,14,0.0,True
270,15,13,0.0,True
270,16,24,0.0,True
270,17,17,0.0,True
270,18,22,0.0,True
270,19,19,0.0,True
270,20,11,1.4901161193847656e-08,True
270,21,27,0.0,True
270,22,18,0.0,True
270,23,26,0.0,True
270,24,16,0.0,True
270,25,12,2.1073424255447017e-08,True
270,26,23,0.0,True
270,27,21,0.0,True
270,28,28,0.0,True
270,29,29,0.0,True
271,0,3,0.0,True
271,1,2,0.0,True
271,2,7,0.0,True
271,3,5,0.0,True
271,4,9,0.0,True
271,5,6,0.0,True
271,6,0,0.0,True
271,7,8,0.0,True
271,8,1,0.0,True
271,9,4,0.0,True
271,10,10,0.0,True
271,11,18,0.0,True
271,12,22,0.0,True
271,13,15,0.0,True
271,14,26,0.0,True
271,15,13,0.0,True
271,16,11,0.0,True
271,17,27,0.0,True
271,18,25,0.0,True
271,19,19,0.0,True
271,20,24,0.0,True
271,21,17,0.0,True
271,22,20,0.0,True
271,23,14,0.0,True
271,24,12,1.4901161193847656e-08,True
271,25,16,0.0,True
271,26,28,0.0,True
271,27,29,0.0,True
271,28,23,0.0,True
271,29,21,0.0,True
272,0,6,0.0,True
272,1,0,1.4901161193847656e-08,True
272,2,9,0.0,True
272,3,8,0.0,True
272,4,1,0.0,True
272,5,7,0.0,True
272,6,4,0.0,True
272,7,2,0.0,True
272,8,3,0.0,True
272,9,5,0.0,True
272,10,26,0.0,True
272,11,16,0.0,True
272,12,24,0.0,True
272,13,25,0.0,True
272,14,14,0.0,True
272,15,27,0.0,True
272,16,15,1.4901161193847656e-08,True
272,17,18,0.0,True
272,18,17,0.0,True
272,19,20,0.0,True
272,20,12,1.4901161193847656e-08,True
272,21,29,0.0,True
272,22,22,0.0,True
272,23,28,0.0,True
272,24,19,0.0,True
272,25,21,0.0,True
272,26,23,0.0,True
272,27,11,0.0,True
272,28,10,0.0,True
272,29,13,0.0,True
273,0,6,0.0,True
273,1,0,0.0,True
273,2,1,0.0,True
273,3,8,0.0,True
273,4,9,0.0,True
273,5,4,0.0,True
273,6,7,0.0,True
273,7,2,0.0,True
273,8,5,0.0,True
273,9,3,0.0,True
273,10,26,0.0,True
273,11,29,0.0,True
273,12,24,0.0,True
273,13,25,0.0,True
273,14,23,0.0,True
273,15,20,0.0,True
273,16,15,1.4901161193847656e-08,True
273,17,21,0.0,True
273,18,12,1.4901161193847656e-08,True
273,19,27,0.0,True
273,20,17,0.0,True
273,21,16,1.4901161193847656e-08,True
273,22,11,0.0,True
273,23,28,0.0,True
273,24,13,0.0,True
273,25,18,0.0,True
273,26,14,0.0,True
273,27,22,0.0,True
273,28,10,0.0,True
273,29,19,0.0,True
274,0,4,0.0,True
274,1,2,0.0,True
274,2,5,0.0,True
274,3,7,0.0,True
274,4,9,0.0,True
274,5,6,0.0,True
274,6,8,0.0,True
274,7,0,0.0,True
274,8,1,0.0,True
274,9,3,0.0,True
274,10,26,0.0,True
274,11,18,0.0,True
274,12,17,0.0,True
274,13,25,0.0,True
274,14,10,0.0,True
274,15,20,0.0,True
274,16,12,2.1073424255447017e-08,True
274,17,19,0.0,True
274,18,15,0.0,True
274,19,27,0.0,True
274,20,24,0.0,True
274,21,22,0.0,True
274,22,13,0.0,True
274,23,14,0.0,True
274,24,11,0.0,True
274,25,29,0.0,True
274,26,28,0.0,True
274,27,16,0.0,True
274,28,23,0.0,True
274,29,21,0.0,True
275,0,8,0.0,True
275,1,0,1.4901161193847656e-08,True
275,2,5,0.0,True
275,3,6,0.0,True
275,4,3,0.0,True
275,5,7,0.0,True
275,6,4,0.0,True
275,7,2,0.0,True
275,8,1,0.0,True
275,9,9,0.0,True
275,10,26,0.0,True
275,11,13,0.0,True
275,12,15,1.4901161193847656e-08,True
275,13,25,0.0,True
275,14,14,0.0,True
275,15,20,0.0,True
275,16,24,0.0,True
275,17,22,0.0,True
275,18,17,0.0,True
275,19,27,0.0,True
275,20,12,1.4901161193847656e-08,True
275,21,19,0.0,True
275,22,18,0.0,True
275,23,10,0.0,True
275,24,29,0.0,True
275,25,11,0.0,True
275,26,23,0.0,True
275,27,21,0.0,True
275,28,28,0.0,True
275,29,16,0.0,True
276,0,7,0.0,True
276,1,2,0.0,True
276,2,1,0.0,True
276,3,4,0.0,True
276,4,3,0.0,True
276,5,8,0.0,True
276,6,6,0.0,True
276,7,0,0.0,True
276,8,5,0.0,True
276,9,9,0.0,True
276,10,26,1.4901161193847656e-08,True
276,11,11,0.0,True
276,12,12,1.4901161193847656e-08,True
276,13,25,0.0,True
276,14,28,1.4901161193847656e-08,True
276,15,20,0.0,True
276,16,17,0.0,True
276,17,16,0.0,True
276,18,24,0.0,True
276,19,27,0.0,True
276,20,15,1.4901161193847656e-08,True
276,21,21,0.0,True
276,22,29,0.0,True
276,23,23,0.0,True
276,24,18,0.0,True
276,25,13,0.0,True
276,26,10,0.0,True
276,27,19,0.0,True
276,28,14,0.0,True
276,29,22,0.0,True
277,0,8,0.0,True
277,1,0,0.0,True
277,2,3,0.0,True
277,3,6,0.0,True
277,4,5,0.0,True
277,5,4,0.0,True
277,6,7,0.0,True
277,7,2,0.0,True
277,8,9,0.0,True
277,9,1,0.0,True
277,10,26,0.0,True
277,11,19,0.0,True
277,12,15,0.0,True
277,13,25,0.0,True
277,14,23,0.0,True
277,15,27,0.0,True
277,16,24,0.0,True
277,17,11,0.0,True
277,18,12,0.0,True
277,19,20,0.0,True
277,20,17,0.0,True
277,21,13,0.0,True
277,22,21,0.0,True
277,23,10,0.0,True
277,24,16,0.0,True
277,25,22,0.0,True
277,26,14,0.0,True
277,27,18,0.0,True
277,28,28,0.0,True
277,29,29,0.0,True
278,0,7,0.0,True
278,1,2,0.0,True
278,2,3,0.0,True
278,3,4,0.0,True
278,4,1,0.0,True
278,5,6,0.0,True
278,6,8,0.0,True
278,7,0,0.0,True
278,8,9,0.0,True
278,9,5,0.0,True
278,10,26,0.0,True
278,11,21,0.0,True
278,12,12,2.1073424255447017e-08,True
278,13,25,0.0,True
278,14,10,0.0,True
278,15,27,0.0,True
278,16,17,0.0,True
278,17,13,0.0,True
278,18,15,0.0,True
278,19,20,0.0,True
278,20,24,0.0,True
278,21,11,0.0,True
278,22,19,0.0,True
278,23,23,0.0,True
278,24,22,0.0,True
278,25,16,0.0,True
278,26,28,0.0,True
278,27,29,0.0,True
278,28,14,0.0,True
278,29,18,0.0,True
279,0,4,0.0,True
279,1,2,0.0,True
279,2,9,0.0,True
279,3,7,0.0,True
279,4,5,0.0,True
279,5,8,0.0,True
279,6,6,0.0,True
279,7,0,0.0,True
279,8,3,0.0,True
279,9,1,0.0,True
279,10,26,0.0,True
279,11,22,0.0,True
279,12,17,0.0,True
279,13,25,0.0,True
279,14,28,0.0,True
279,15,27,0.0,True
279,16,12,1.4901161193847656e-08,True
279,17,29,0.0,True
279,18,24,0.0,True
279,19,20,0.0,True
279,20,15,0.0,True
279,21,18,0.0,True
279,22,16,0.0,True
279,23,14,0.0,True
279,24,21,0.0,True
279,25,19,0.0,True
279,26,10,0.0,True
279,27,13,0.0,True
279,28,23,0.0,True
279,29,11,0.0,True
280,0,8,0.0,True
280,1,4,0.0,True
280,2,3,0.0,True
280,3,1,0.0,True
280,4,2,0.0,True
280,5,0,0.0,True
280,6,9,0.0,True
280,7,5,0.0,True
280,8,7,0.0,True
280,9,6,0.0,True
280,10,28,0.0,True
280,11,12,0.0,True
280,12,11,0.0,True
280,13,29,0.0,True
280,14,10,0.0,True
280,15,16,0.0,True
280,16,20,0.0,True
280,17,15,0.0,True
280,18,19,0.0,True
280,19,24,0.0,True
280,20,17,0.0,True
280,21,21,0.0,True
280,22,13,0.0,True
280,23,23,0.0,True
280,24,27,0.0,True
280,25,22,0.0,True
280,26,14,0.0,True
280,27,18,0.0,True
280,28,26,0.0,True
280,29,25,0.0,True
281,0,9,0.0,True
281,1,5,0.0,True
281,2,3,0.0,True
281,3,0,0.0,True
281,4,6,0.0,True
281,5,1,0.0,True
281,6,8,0.0,True
281,7,4,0.0,True
281,8,7,0.0,True
281,9,2,0.0,True
281,10,28,0.0,True
281,11,13,0.0,True
281,12,19,0.0,True
281,13,29,0.0,True
281,14,23,0.0,True
281,15,16,0.0,True
281,16,17,0.0,True
281,17,21,0.0,True
281,18,11,0.0,True
281,19,24,0.0,True
281,20,20,0.0,True
281,21,15,0.0,True
281,22,12,1.4901161193847656e-08,True
281,23,10,0.0,True
281,24,22,0.0,True
281,25,27,0.0,True
281,26,26,0.0,True
281,27,25,0.0,True
281,28,14,0.0,True
281,29,18,0.0,True
282,0,1,0.0,True
282,1,4,0.0,True
282,2,7,0.0,True
282,3,8,0.0,True
282,4,6,0.0,True
282,5,9,0.0,True
282,6,0,0.0,True
282,7,5,0.0,True
282,8,3,0.0,True
282,9,2,0.0,True
282,10,28,0.0,True
282,11,27,0.0,True
282,12,20,0.0,True
282,13,29,0.0,True
282,14,14,0.0,True
282,15,16,1.4901161193847656e-08,True
282,16,11,0.0,True
282,17,18,0.0,True
282,18,17,0.0,True
282,19,24,0.0,True
282,20,19,0.0,True
282,21,25,0.0,True
282,22,22,0.0,True
282,23,26,0.0,True
282,24,12,1.4901161193847656e-08,True
282,25,13,0.0,True
282,26,10,0.0,True
282,27,15,1.4901161193847656e-08,True
282,28,23,0.0,True
282,29,21,0.0,True
283,0,0,0.0,True
283,1,5,0.0,True
283,2,2,0.0,True
283,3,9,0.0,True
283,4,7,0.0,True
283,5,1,0.0,True
283,6,8,0.0,True
283,7,4,0.0,True
283,8,6,0.0,True
283,9,3,0.0,True
283,10,28,0.0,True
283,11,18,0.0,True
283,12,17,0.0,True
283,13,29,0.0,True
283,14,23,0.0,True
283,15,24,0.0,True
283,16,19,0.0,True
283,17,12,1.4901161193847656e-08,True
283,18,11,0.0,True
283,19,16,1.4901161193847656e-08,True
283,20,20,0.0,True
283,21,22,0.0,True
283,22,21,0.0,True
283,23,14,0.0,True
283,24,15,0.0,True
283,25,25,0.0,True
283,26,26,0.0,True
283,27,27,0.0,True
283,28,10,0.0,True
283,29,13,0.0,True
284,0,9,0.0,True
284,1,5,0.0,True
284,2,6,0.0,True
284,3,0,0.0,True
284,4,3,0.0,True
284,5,8,0.0,True
284,6,1,0.0,True
284,7,4,0.0,True
284,8,2,0.0,True
284,9,7,0.0,True
284,10,28,0.0,True
284,11,15,1.4901161193847656e-08,True
284,12,19,0.0,True
284,13,29,0.0,True
284,14,26,0.0,True
284,15,24,0.0,True
284,16,17,0.0,True
284,17,27,0.0,True
284,18,20,0.0,True
284,19,16,0.0,True
284,20,11,0.0,True
284,21,13,0.0,True
284,22,25,0.0,True
284,23,10,0.0,True
284,24,18,0.0,True
284,25,21,0.0,True
284,26,23,0.0,True
284,27,12,0.0,True
284,28,14,0.0,True
284,29,22,0.0,True
285,0,8,0.0,True
285,1,4,0.0,True
285,2,2,0.0,True
285,3,1,0.0,True
285,4,3,0.0,True
285,5,9,0.0,True
285,6,0,0.0,True
285,7,5,0.0,True
285,8,6,0.0,True
285,9,7,0.0,True
285,10,28,0.0,True
285,11,21,0.0,True
285,12,11,0.0,True
285,13,29,0.0,True
285,14,14,0.0,True
285,15,24,0.0,True
285,16,20,0.0,True
285,17,22,0.0,True
285,18,17,0.0,True
285,19,16,1.4901161193847656e-08,True
285,20,19,0.0,True
285,21,12,1.4901161193847656e-08,True
285,22,18,0.0,True
285,23,23,0.0,True
285,24,25,0.0,True
285,25,15,1.4901161193847656e-08,True
285,26,10,0.0,True
285,27,13,0.0,True
285,28,26,0.0,True
285,29,27,0.0,True
286,0,1,0.0,True
286,1,4,0.0,True
286,2,6,0.0,True
286,3,8,0.0,True
286,4,7,0.0,True
286,5,0,0.0,True
286,6,9,0.0,True
286,7,5,0.0,True
286,8,2,0.0,True
286,9,3,0.0,True
286,10,28,0.0,True
286,11,25,0.0,True
286,12,20,0.0,True
286,13,29,0.0,True
286,14,10,0.0,True
286,15,24,0.0,True
286,16,11,0.0,True
286,17,13,0.0,True
286,18,19,0.0,True
286,19,16,0.0,True
286,20,17,0.0,True
286,21,27,0.0,True
286,22,15,0.0,True
286,23,26,0.0,True
286,24,21,0.0,True
286,25,18,0.0,True
286,26,14,0.0,True
286,27,22,0.0,True
286,28,23,0.0,True
286,29,12,1.4901161193847656e-08,True
287,0,0,0.0,True
287,1,5,0.0,True
287,2,7,0.0,True
287,3,9,0.0,True
287,4,2,0.0,True
287,5,8,0.0,True
287,6,1,0.0,True
287,7,4,0.0,True
287,8,3,0.0,True
287,9,6,0.0,True
287,10,28,0.0,True
287,11,22,0.0,True
287,12,17,0.0,True
287,13,29,1.4901161193847656e-08,True
287,14,26,0.0,True
287,15,16,0.0,True
287,16,19,0.0,True
287,17,25,0.0,True
287,18,20,0.0,True
287,19,24,0.0,True
287,20,11,0.0,True
287,21,18,0.0,True
287,22,27,0.0,True
287,23,14,0.0,True
287,24,13,0.0,True
287,25,12,2.1073424255447017e-08,True
287,26,23,0.0,True
287,27,21,0.0,True
287,28,10,0.0,True
287,29,15,0.0,True
288,0,2,0.0,True
288,1,5,0.0,True
288,2,0,0.0,True
288,3,3,0.0,True
288,4,6,0.0,True
288,5,1,0.0,True
288,6,4,0.0,True
288,7,8,0.0,True
288,8,7,0.0,True
288,9,9,0.0,True
288,10,23,0.0,True
288,11,13,0.0,True
288,12,15,1.4901161193847656e-08,True
288,13,11,0.0,True
288,14,28,0.0,True
288,15,12,2.1073424255447017e-08,True
288,16,22,0.0,True
288,17,24,0.0,True
288,18,29,0.0,True
288,19,21,0.0,True
288,20,20,0.0,True
288,21,19,0.0,True
288,22,16,0.0,True
288,23,10,0.0,True
288,24,17,0.0,True
288,25,25,0.0,True
288,26,26,0.0,True
288,27,27,0.0,True
288,28,14,0.0,True
288,29,18,0.0,True
289,0,2,0.0,True
289,1,5,0.0,True
289,2,6,0.0,True
289,3,3,0.0,True
289,4,0,0.0,True
289,5,4,0.0,True
289,6,1,0.0,True
289,7,8,0.0,True
289,8,9,0.0,True
289,9,7,0.0,True
289,10,23,0.0,True
289,11,19,0.0,True
289,12,15,0.0,True
289,13,11,0.0,True
289,14,26,0.0,True
289,15,21,0.0,True
289,16,22,0.0,True
289,17,25,0.0,True
289,18,20,0.0,True
289,19,12,0.0,True
289,20,29,0.0,True
289,21,13,0.0,True
289,22,27,0.0,True
289,23,10,0.0,True
289,24,18,0.0,True
289,25,24,0.0,True
289,26,28,0.0,True
289,27,16,0.0,True
289,28,14,0.0,True
289,29,17,0.0,True
290,0,1,0.0,True
290,1,8,0.0,True
290,2,7,0.0,True
290,3,4,0.0,True
290,4,6,0.0,True
290,5,2,0.0,True
290,6,3,0.0,True
290,7,5,0.0,True
290,8,0,0.0,True
290,9,9,0.0,True
290,10,23,0.0,True
290,11,25,0.0,True
290,12,20,0.0,True
290,13,11,0.0,True
290,14,14,0.0,True
290,15,12,2.1073424255447017e-08,True
290,16,29,0.0,True
290,17,18,0.0,True
290,18,22,0.0,True
290,19,21,0.0,True
290,20,15,1.4901161193847656e-08,True
290,21,27,0.0,True
290,22,17,0.0,True
290,23,26,0.0,True
290,24,16,0.0,True
290,25,13,0.0,True
290,26,10,0.0,True
290,27,19,0.0,True
290,28,28,0.0,True
290,29,24,0.0,True
291,0,3,0.0,True
291,1,5,0.0,True
291,2,7,0.0,True
291,3,2,0.0,True
291,4,9,0.0,True
291,5,4,0.0,True
291,6,1,0.0,True
291,7,8,0.0,True
291,8,0,0.0,True
291,9,6,0.0,True
291,10,23,1.4901161193847656e-08,True
291,11,17,0.0,True
291,12,22,0.0,True
291,13,11,0.0,True
291,14,26,0.0,True
291,15,12,1.4901161193847656e-08,True
291,16,15,0.0,True
291,17,27,0.0,True
291,18,20,0.0,True
291,19,21,0.0,True
291,20,29,0.0,True
291,21,18,0.0,True
291,22,25,0.0,True
291,23,14,0.0,True
291,24,13,0.0,True
291,25,16,1.4901161193847656e-08,True
291,26,28,0.0,True
291,27,24,0.0,True
291,28,10,0.0,True
291,29,19,0.0,True
292,0,4,0.0,True
292,1,8,0.0,True
292,2,0,0.0,True
292,3,1,0.0,True
292,4,9,0.0,True
292,5,3,0.0,True
292,6,2,0.0,True
292,7,5,0.0,True
292,8,7,0.0,True
292,9,6,0.0,True
292,10,23,0.0,True
292,11,16,0.0,True
292,12,29,0.0,True
292,13,11,0.0,True
292,14,10,0.0,True
292,15,12,1.4901161193847656e-08,True
292,16,20,0.0,True
292,17,19,0.0,True
292,18,15,0.0,True
292,19,21,0.0,True
292,20,22,0.0,True
292,21,24,0.0,True
292,22,13,0.0,True
292,23,28,0.0,True
292,24,25,0.0,True
292,25,17,0.0,True
292,26,14,0.0,True
292,27,18,0.0,True
292,28,26,0.0,True
292,29,27,0.0,True
293,0,3,0.0,True
293,1,5,0.0,True
293,2,9,0.0,True
293,3,2,0.0,True
293,4,7,0.0,True
293,5,1,0.0,True
293,6,4,0.0,True
293,7,8,0.0,True
293,8,6,0.0,True
293,9,0,0.0,True
293,10,23,0.0,True
293,11,18,0.0,True
293,12,22,0.0,True
293,13,11,0.0,True
293,14,28,0.0,True
293,15,21,0.0,True
293,16,15,0.0,True
293,17,16,1.4901161193847656e-08,True
293,18,29,0.0,True
293,19,12,0.0,True
293,20,20,0.0,True
293,21,17,0.0,True
293,22,24,0.0,True
293,23,14,0.0,True
293,24,19,0.0,True
293,25,27,0.0,True
293,26,26,0.0,True
