probe_id,point_norm_squared,direct_determinant,predicted_determinant,absolute_residual
555,6.563878195164968,0.001292584882470461,0.0008229185585732038,0.0004696663238972571
556,8.475094834590964,0.007848967424717579,0.005769554667814485,0.002079412756903094
557,1.7583228703481457,2.1769578384976605e-06,2.0874488954363576e-06,8.950894306130283e-08
558,4.701161456859758,0.0001733110104308097,0.00011036503896037378,6.294597147043592e-05
559,2.6374222721228415,2.73385902373905e-06,4.818134353232383e-07,2.252045588415812e-06
560,3.1213787467771072,5.628079371435757e-05,5.2695384199605035e-05,3.585409514752533e-06
561,1.987460157978446,7.563089557614768e-07,3.7109984850779997e-07,3.852091072536769e-07
562,5.620852754457415,2.922820440684691e-06,-0.00025959925328751835,0.000262522073728203
563,3.6805703479492635,4.354120410321287e-05,2.918816371834291e-05,1.4353040384869957e-05
564,3.9200870698288672,0.00022358373260265504,0.00020970454288973288,1.3879189712922164e-05
565,1.2503483211563382,1.303415469665428e-07,1.1299244567014069e-07,1.7349101296402108e-08
566,7.444019545991511,0.006344158914858401,0.005570592984739073,0.0007735659301193274
567,6.55819750956276,0.00011626974964495846,-0.0005026971619572297,0.0006189669116021881
568,2.0310044499584765,9.92486165392947e-07,5.849586930245691e-07,4.0752747236837784e-07
569,0.8086770063247399,1.665309773730388e-08,1.5677919098458028e-08,9.75178638845852e-10
570,1.6249512863617288,1.7404105618493585e-06,1.6984214394201833e-06,4.1989122429175195e-08
571,3.275796270991767,3.6514403063891396e-05,3.0514219306564343e-05,6.000183757327053e-06
572,1.2781827771470404,2.688006415173641e-08,-2.647784261052272e-09,2.952784841278868e-08
573,5.998976087600834,0.0002526672409667633,-7.486003975114304e-05,0.0003275272807179063
574,9.753060050112907,0.07934260477296648,0.0773240328384183,0.0020185719345481856
575,4.46139565400842,0.0008031440847295159,0.0007869824559529709,1.6161628776545042e-05
576,4.271325706762484,1.920370296015335e-05,-2.5572404986741552e-05,4.4776107946894905e-05
577,5.692150363404674,0.0004887610467789768,0.00028561167564789144,0.0002031493711310854
578,4.837502933483022,0.0008485891822775682,0.0008070044269655454,4.158475531202278e-05
579,2.48736039263142,7.681332347474712e-06,6.6013158757891525e-06,1.0800164716855596e-06
580,3.42692290149213,2.669430972076942e-05,1.7104965019916978e-05,9.589344700852442e-06
581,6.060984280888416,0.00020177830721589872,-0.0001558062547775252,0.0003575845619934239
582,2.2575599978100054,6.275116821415662e-06,5.7048096331461374e-06,5.703071882695247e-07
