probe_id,point_norm_squared,direct_determinant,predicted_determinant,absolute_residual
902,2.757139806586041,9.305161286207501e-09,9.305161286226706e-09,1.9205479462256197e-20
903,2.9445063848286868,6.032034870557541e-05,6.032034870557444e-05,9.75781955236954e-19
904,9.08987429411703,0.00691475245333239,0.006914752453332037,3.5301622736128024e-16
905,2.486079553684867,2.307468259970445e-06,2.307468259970412e-06,3.3034284942917713e-20
906,9.0794329333837,0.037818492586604656,0.037818492586603844,8.118505867571457e-16
907,0.8845488202833383,4.156301766960655e-08,4.156301766960672e-08,1.6543612251060553e-22
908,3.2453712048826526,7.373085691440876e-05,7.373085691441037e-05,1.6127507315721878e-18
909,3.6090412774762424,0.00015474139256804566,0.0001547413925680441,1.5449880957918438e-18
910,4.494372931548959,0.00012837166911633057,0.0001283716691163264,4.174178364069192e-18
911,10.047471493898302,0.012671977442594342,0.012671977442594231,1.1102230246251565e-16
912,0.6939859285769278,1.0618281080718124e-08,1.0618281080717932e-08,1.9190590211230242e-22
913,0.8489506338215855,1.7409184096681776e-08,1.740918409668145e-08,3.2756352257099896e-22
914,0.28873698309465373,1.993129468947621e-11,1.9931294689475633e-11,5.783801939335623e-25
915,3.2151310906393444,2.3295257094996337e-06,2.3295257094998675e-06,2.337810934421869e-19
916,9.076646766231363,0.025069421290322903,0.025069421290322497,4.0592529337857286e-16
917,1.1356817192521513,7.54152717515657e-08,7.541527175156465e-08,1.045556294267027e-21
918,6.676979781791964,0.006939474052551853,0.00693947405255187,1.734723475976807e-17
919,7.446933164278384,0.00807984664040137,0.008079846640401324,4.683753385137379e-17
920,4.569086603654815,0.00014422427486819006,0.0001442242748681927,2.6291902682773483e-18
921,13.285552750194292,0.253667425417152,0.2536674254171506,1.3877787807814457e-15
922,5.88165198645783,0.00038737647465401573,0.0003873764746540298,1.4094628242311558e-17
923,3.6424167821168463,1.337624252798904e-05,1.3376242527989338e-05,2.981555974335137e-19
924,0.6746823167717294,1.907635354847409e-10,1.9076353548473229e-10,8.607848249379944e-24
925,7.159153310843507,0.008443399807995706,0.00844339980799559,1.1622647289044608e-16
926,2.430071334457416,2.2083808390255926e-06,2.2083808390257036e-06,1.1096131609031334e-19
