probe_id,trace_c_squared,quartic_prediction,quartic_residual,directional_c_squared,sextic_prediction,sextic_residual,f_transpose_c_f,s4,f_transpose_c_f_residual
328,2.428235964761162,2.4282359647611615,4.440892098500626e-16,1.7319332773846774,1.7319332773846772,2.220446049250313e-16,1.2863605102679119,1.2863605102679119,0.0
329,2.7851631651388207,2.7851631651388202,4.440892098500626e-16,2.3401574073468963,2.340157407346896,4.440892098500626e-16,1.5199855868787426,1.519985586878743,4.440892098500626e-16
330,2.226635351671142,2.2266353516711397,2.220446049250313e-15,1.4335876948827544,1.4335876948827537,6.661338147750939e-16,1.154403745336261,1.1544037453362612,2.220446049250313e-16
331,2.60780156891383,2.6078015689138274,2.6645352591003757e-15,2.029658748984854,2.0296587489848528,1.3322676295501878e-15,1.4038943602587477,1.4038943602587477,0.0
332,2.1087974929582503,2.108797492958249,1.3322676295501878e-15,1.2543075937563937,1.254307593756394,2.220446049250313e-16,1.0772735105423692,1.0772735105423692,0.0
333,2.032439277844482,2.0324392778444826,4.440892098500626e-16,1.1143628728198272,1.1143628728198265,6.661338147750939e-16,1.0272935879224492,1.0272935879224492,0.0
334,2.5370011714921326,2.537001171492134,1.3322676295501878e-15,1.9096147441111833,1.9096147441111837,4.440892098500626e-16,1.357552281946367,1.3575522819463666,4.440892098500626e-16
335,2.1523185940167595,2.1523185940167604,8.881784197001252e-16,1.2537314336729706,1.253731433672971,4.440892098500626e-16,1.1057600494170312,1.1057600494170312,0.0
336,2.3889599454098036,2.388959945409801,2.6645352591003757e-15,1.703504143365492,1.7035041433654912,8.881784197001252e-16,1.2606525703288396,1.2606525703288394,2.220446049250313e-16
337,2.196949307314786,2.196949307314785,8.881784197001252e-16,1.328914637418257,1.3289146374182574,4.440892098500626e-16,1.1349728799393748,1.1349728799393748,0.0
338,2.4912405954051606,2.4912405954051597,8.881784197001252e-16,1.8540054812101494,1.8540054812101494,0.0,1.3275999048712555,1.3275999048712561,6.661338147750939e-16
339,2.2880389847534666,2.288038984753466,4.440892098500626e-16,1.5519041596324552,1.5519041596324543,8.881784197001252e-16,1.194595214262875,1.1945952142628748,2.220446049250313e-16
340,2.4522647602244882,2.4522647602244905,2.220446049250313e-15,1.7759002177654704,1.7759002177654715,1.1102230246251565e-15,1.3020884491166358,1.302088449116636,2.220446049250313e-16
341,2.0296587911739112,2.0296587911739112,0.0,1.071465645886719,1.071465645886719,0.0,1.0254736330108023,1.0254736330108025,2.220446049250313e-16
342,2.0250771813336144,2.0250771813336144,0.0,1.1160303059158647,1.116030305915865,2.220446049250313e-16,1.022474761115335,1.0224747611153355,4.440892098500626e-16
343,2.014400728250492,2.014400728250493,8.881784197001252e-16,1.1098569661552276,1.1098569661552278,2.220446049250313e-16,1.0154865372791104,1.0154865372791106,2.220446049250313e-16
344,2.4473937222037145,2.447393722203713,1.3322676295501878e-15,1.763651685781837,1.763651685781837,0.0,1.2989001333212187,1.2989001333212182,4.440892098500626e-16
345,2.394874427709314,2.3948744277093152,1.3322676295501878e-15,1.6937602309866757,1.6937602309866766,8.881784197001252e-16,1.2645238678339759,1.264523867833976,2.220446049250313e-16
346,2.1977268675482,2.197726867548201,1.3322676295501878e-15,1.3900819600573562,1.390081960057356,2.220446049250313e-16,1.1354818284557922,1.1354818284557924,2.220446049250313e-16
347,2.0250398533453335,2.0250398533453318,1.7763568394002505e-15,1.0689943017941748,1.0689943017941745,2.220446049250313e-16,1.0224503282502777,1.022450328250278,2.220446049250313e-16
348,1.973002153771872,1.9730021537718727,6.661338147750939e-16,1.0168005692449469,1.0168005692449478,8.881784197001252e-16,0.9883892885294683,0.9883892885294682,1.1102230246251565e-16
349,2.498942656927751,2.498942656927752,1.3322676295501878e-15,1.8509789385392357,1.8509789385392355,2.220446049250313e-16,1.3326412542314985,1.3326412542314987,2.220446049250313e-16
350,2.1488878685981994,2.1488878685981985,8.881784197001252e-16,1.2791896326222436,1.279189632622245,1.3322676295501878e-15,1.1035144836885182,1.103514483688518,2.220446049250313e-16
351,2.393105047393714,2.393105047393713,8.881784197001252e-16,1.6639614318617149,1.6639614318617144,4.440892098500626e-16,1.2633657279910362,1.2633657279910366,4.440892098500626e-16
352,2.5610221727541274,2.5610221727541274,0.0,1.9691871766704094,1.9691871766704108,1.3322676295501878e-15,1.3732751191360348,1.3732751191360348,0.0
353,2.8050150509296228,2.8050150509296197,3.1086244689504383e-15,2.3682957410137595,2.3682957410137586,8.881784197001252e-16,1.5329795484872668,1.5329795484872664,4.440892098500626e-16
354,2.8457032134575955,2.845703213457596,4.440892098500626e-16,2.4426037470290516,2.4426037470290516,0.0,1.5596118003237591,1.5596118003237596,4.440892098500626e-16
355,2.7072101100711405,2.70721011007114,4.440892098500626e-16,2.1992317562258576,2.1992317562258576,0.0,1.4689617690162613,1.4689617690162613,0.0
356,2.064155924301711,2.0641559243017102,8.881784197001252e-16,1.1470163991671722,1.147016399167172,2.220446049250313e-16,1.048053574694453,1.0480535746944528,2.220446049250313e-16
357,1.7905517299852503,1.7905517299852503,0.0,0.8189078298766399,0.8189078298766401,2.220446049250313e-16,0.8689671929600422,0.8689671929600427,4.440892098500626e-16
358,2.6623403582674205,2.6623403582674188,1.7763568394002505e-15,2.1487558595654708,2.14875585956547,8.881784197001252e-16,1.4395924769265527,1.439592476926553,2.220446049250313e-16
359,2.4989823168290743,2.498982316829072,2.220446049250313e-15,1.8434545014953487,1.8434545014953478,8.881784197001252e-16,1.3326672134396353,1.3326672134396353,0.0
360,2.789488128392902,2.7894881283929007,1.3322676295501878e-15,2.3576566873989613,2.357656687398961,4.440892098500626e-16,1.522816471917778,1.5228164719177777,2.220446049250313e-16
361,2.4146652730470572,2.4146652730470595,2.220446049250313e-15,1.738002485808913,1.7380024858089138,8.881784197001252e-16,1.2774778756914087,1.2774778756914085,2.220446049250313e-16
362,2.0180472026603358,2.0180472026603344,1.3322676295501878e-15,1.1247971519557682,1.1247971519557685,2.220446049250313e-16,1.0178733205291888,1.0178733205291888,0.0
363,2.818717120984606,2.818717120984605,8.881784197001252e-16,2.395890934826162,2.3958909348261614,4.440892098500626e-16,1.54194817615962,1.5419481761596203,2.220446049250313e-16
364,2.847129564293806,2.847129564293805,1.3322676295501878e-15,2.4363171882861447,2.436317188286144,8.881784197001252e-16,1.5605454117801867,1.5605454117801876,8.881784197001252e-16
365,2.5753378528844526,2.5753378528844526,0.0,1.974198818433166,1.974198818433167,8.881784197001252e-16,1.3826453824940659,1.382645382494066,2.220446049250313e-16
366,2.4776479529138484,2.4776479529138475,8.881784197001252e-16,1.812017761834667,1.8120177618346653,1.5543122344752192e-15,1.3187029025133061,1.3187029025133064,2.220446049250313e-16
367,2.833151777409115,2.833151777409116,1.3322676295501878e-15,2.4136374192499597,2.4136374192499592,4.440892098500626e-16,1.5513963149102095,1.5513963149102095,0.0
368,2.639405703988703,2.6394057039887033,4.440892098500626e-16,2.0831131571641457,2.0831131571641452,4.440892098500626e-16,1.4245807032168476,1.424580703216848,4.440892098500626e-16
369,2.071509043293938,2.0715090432939376,4.440892098500626e-16,1.208071655528486,1.208071655528486,0.0,1.0528665253075467,1.0528665253075469,2.220446049250313e-16
370,1.9614911629502727,1.9614911629502723,4.440892098500626e-16,1.0024030056475841,1.0024030056475841,0.0,0.9808548218098752,0.9808548218098752,0.0
371,2.7050463233696975,2.7050463233696957,1.7763568394002505e-15,2.197933524198042,2.19793352419804,2.220446049250313e-15,1.467545472266225,1.467545472266225,0.0
372,2.1879845663721413,2.18798456637214,1.3322676295501878e-15,1.3218750737696774,1.3218750737696774,0.0,1.129105049504189,1.1291050495041888,2.220446049250313e-16
373,2.7493203421564587,2.749320342156457,1.7763568394002505e-15,2.2750301306123264,2.2750301306123255,8.881784197001252e-16,1.4965248300175598,1.4965248300175595,2.220446049250313e-16
374,2.710694171813457,2.710694171813455,1.7763568394002505e-15,2.2219749398244146,2.221974939824414,4.440892098500626e-16,1.4712422457930492,1.4712422457930494,2.220446049250313e-16
375,2.7949101919615433,2.794910191961542,1.3322676295501878e-15,2.3474748590881895,2.3474748590881873,2.220446049250313e-15,1.5263654589808877,1.526365458980888,2.220446049250313e-16
376,2.822354664105629,2.822354664105627,1.7763568394002505e-15,2.404139061425898,2.4041390614258993,1.3322676295501878e-15,1.5443291134751984,1.5443291134751986,2.220446049250313e-16
377,2.252060900906167,2.252060900906166,1.3322676295501878e-15,1.4541123271806338,1.454112327180634,2.220446049250313e-16,1.1710459230173695,1.1710459230173693,2.220446049250313e-16
378,2.2540337524532585,2.2540337524532577,8.881784197001252e-16,1.4382698253123412,1.4382698253123412,0.0,1.1723372440300115,1.1723372440300113,2.220446049250313e-16
379,2.0955535448449187,2.0955535448449183,4.440892098500626e-16,1.2174055142439615,1.2174055142439615,0.0,1.0686047445045528,1.0686047445045528,0.0
380,2.829793745809868,2.8297937458098668,1.3322676295501878e-15,2.4161280427260654,2.4161280427260645,8.881784197001252e-16,1.5491983305907002,1.5491983305907004,2.220446049250313e-16
381,2.233614449719867,2.2336144497198664,4.440892098500626e-16,1.4455314885242303,1.4455314885242305,2.220446049250313e-16,1.1589718822408823,1.158971882240882,2.220446049250313e-16
382,2.5315756060002843,2.5315756060002856,1.3322676295501878e-15,1.9051158414783722,1.9051158414783727,4.440892098500626e-16,1.354001002715338,1.3540010027153384,4.440892098500626e-16
383,1.951220947601037,1.951220947601037,0.0,0.9908754362439651,0.9908754362439649,2.220446049250313e-16,0.9741324990358303,0.9741324990358304,1.1102230246251565e-16
384,2.2660436056849753,2.266043605684973,2.220446049250313e-15,1.4815962047382967,1.481596204738296,6.661338147750939e-16,1.1801982388725887,1.1801982388725887,0.0
385,2.872951162695968,2.8729511626959674,4.440892098500626e-16,2.4936571010099025,2.493657101009902,4.440892098500626e-16,1.5774468216434212,1.5774468216434214,2.220446049250313e-16
386,2.5566235963182797,2.5566235963182797,0.0,1.9695183298235712,1.9695183298235728,1.5543122344752192e-15,1.3703960509234805,1.3703960509234803,2.220446049250313e-16
387,2.7640480662108367,2.764048066210835,1.7763568394002505e-15,2.2968422563614164,2.2968422563614155,8.881784197001252e-16,1.5061647948531522,1.5061647948531527,4.440892098500626e-16
388,2.287155495528555,2.2871554955285562,1.3322676295501878e-15,1.5438885605387642,1.5438885605387642,0.0,1.19401693040657,1.1940169304065702,2.220446049250313e-16
389,2.194694028513596,2.194694028513595,8.881784197001252e-16,1.3310105946758386,1.3310105946758388,2.220446049250313e-16,1.133496697451323,1.133496697451323,0.0
390,1.7486173183632885,1.7486173183632874,1.1102230246251565e-15,0.7528659203064915,0.7528659203064914,1.1102230246251565e-16,0.841519214443849,0.8415192144438487,3.3306690738754696e-16
391,2.2917748727450418,2.291774872745042,4.440892098500626e-16,1.5479670081087173,1.5479670081087171,2.220446049250313e-16,1.197040522766452,1.197040522766452,0.0
392,2.5363441682674517,2.5363441682674517,0.0,1.9068976264946214,1.9068976264946202,1.1102230246251565e-15,1.3571222434720291,1.357122243472029,2.220446049250313e-16
393,1.7897951147139193,1.7897951147139186,6.661338147750939e-16,0.7973840474237088,0.7973840474237088,0.0,0.868471953873353,0.8684719538733529,1.1102230246251565e-16
394,2.275845781349609,2.2758457813496085,4.440892098500626e-16,1.4843183822480643,1.484318382248064,4.440892098500626e-16,1.1866142083985316,1.1866142083985316,0.0
395,1.9619458919827741,1.9619458919827732,8.881784197001252e-16,0.9833631519943545,0.9833631519943538,7.771561172376096e-16,0.9811524626311483,0.9811524626311486,3.3306690738754696e-16
396,2.037999778393263,2.0379997783932624,4.440892098500626e-16,1.1421488145640981,1.1421488145640983,2.220446049250313e-16,1.0309331882816508,1.0309331882816504,4.440892098500626e-16
397,2.8205404142255985,2.8205404142255976,8.881784197001252e-16,2.395934426007513,2.3959344260075124,4.440892098500626e-16,1.5431416044628155,1.5431416044628157,2.220446049250313e-16
398,1.9738694373162555,1.9738694373162544,1.1102230246251565e-15,0.9992720162786117,0.9992720162786118,1.1102230246251565e-16,0.9889569650312451,0.9889569650312453,2.220446049250313e-16
399,2.7996658124600673,2.799665812460064,3.1086244689504383e-15,2.379318827021611,2.37931882702161,8.881784197001252e-16,1.5294782287617388,1.529478228761739,2.220446049250313e-16
400,2.7346076318956514,2.734607631895652,4.440892098500626e-16,2.2586549207388353,2.2586549207388362,8.881784197001252e-16,1.4868946923923057,1.4868946923923057,0.0
401,2.134578795262489,2.1345787952624873,1.7763568394002505e-15,1.2217832960145958,1.2217832960145958,0.0,1.0941485447778707,1.0941485447778705,2.220446049250313e-16
402,2.5074452474655735,2.5074452474655726,8.881784197001252e-16,1.8816248234973552,1.8816248234973538,1.3322676295501878e-15,1.3382065862198893,1.3382065862198897,4.440892098500626e-16
403,2.122782594223039,2.1227825942230374,1.7763568394002505e-15,1.2018509762158496,1.2018509762158502,6.661338147750939e-16,1.0864273950065944,1.0864273950065944,0.0
404,2.453883970331078,2.4538839703310784,4.440892098500626e-16,1.7741930247101756,1.774193024710176,4.440892098500626e-16,1.3031482957318574,1.3031482957318574,0.0
405,2.776704803569793,2.7767048035697908,2.220446049250313e-15,2.319704888862213,2.319704888862213,0.0,1.514449204760833,1.514449204760833,0.0
406,2.4968465906595547,2.496846590659554,8.881784197001252e-16,1.8455726300208828,1.8455726300208828,0.0,1.3312692835832227,1.331269283583223,2.220446049250313e-16
407,2.221437163548581,2.2214371635485786,2.220446049250313e-15,1.4283808147489692,1.42838081474897,8.881784197001252e-16,1.151001294928767,1.151001294928767,0.0
408,2.1554715790607055,2.1554715790607064,8.881784197001252e-16,1.269630922193178,1.269630922193178,0.0,1.1078238214457954,1.1078238214457956,2.220446049250313e-16
409,1.6183626455753883,1.618362645575388,4.440892098500626e-16,0.5849074146549568,0.5849074146549569,1.1102230246251565e-16,0.7562616104372236,0.7562616104372236,0.0
410,2.188359307438285,2.1883593074382848,4.440892098500626e-16,1.3560477774257789,1.3560477774257789,0.0,1.1293503345656648,1.1293503345656652,4.440892098500626e-16
411,2.1329370325278854,2.1329370325278845,8.881784197001252e-16,1.2961335558492872,1.2961335558492872,0.0,1.0930739364424942,1.0930739364424942,0.0
412,2.069214545171346,2.069214545171344,1.7763568394002505e-15,1.129819469257074,1.1298194692570735,4.440892098500626e-16,1.0513646719909406,1.0513646719909406,0.0
413,2.886131684860424,2.8861316848604233,8.881784197001252e-16,2.522373232611756,2.5223732326117556,4.440892098500626e-16,1.5860740725147016,1.5860740725147016,0.0
414,2.31818719895493,2.3181871989549294,4.440892098500626e-16,1.5908452660484498,1.59084526604845,2.220446049250313e-16,1.2143285908311054,1.2143285908311057,2.220446049250313e-16
415,2.6151686841710218,2.615168684171021,8.881784197001252e-16,2.0484946529723524,2.0484946529723516,8.881784197001252e-16,1.4087164720634555,1.408716472063456,4.440892098500626e-16
416,1.8268713502712388,1.8268713502712377,1.1102230246251565e-15,0.8566834055452415,0.856683405545242,5.551115123125783e-16,0.8927400353290524,0.8927400353290526,1.1102230246251565e-16
417,2.709295707009107,2.709295707009106,8.881784197001252e-16,2.217071500290276,2.2170715002902757,4.440892098500626e-16,1.4703268870120212,1.4703268870120212,0.0
418,2.1310860540375205,2.1310860540375214,8.881784197001252e-16,1.2178258828891229,1.217825882889123,2.220446049250313e-16,1.0918623868851656,1.0918623868851658,2.220446049250313e-16
419,2.196150584640866,2.196150584640865,1.3322676295501878e-15,1.3667965545082557,1.3667965545082552,4.440892098500626e-16,1.1344500796437176,1.1344500796437176,0.0
420,2.3613303931743514,2.3613303931743523,8.881784197001252e-16,1.6631439588383932,1.663143958838393,2.220446049250313e-16,1.242567772502001,1.2425677725020006,4.440892098500626e-16
421,2.6496809544830167,2.6496809544830144,2.220446049250313e-15,2.1115093754739265,2.1115093754739247,1.7763568394002505e-15,1.4313063217222157,1.4313063217222157,0.0
422,1.9571069514530173,1.9571069514530175,2.220446049250313e-16,1.0458791848241964,1.0458791848241966,2.220446049250313e-16,0.9779851561025807,0.9779851561025812,4.440892098500626e-16
423,2.291578006335446,2.2915780063354445,1.3322676295501878e-15,1.5337563960593812,1.5337563960593807,4.440892098500626e-16,1.1969116647528972,1.1969116647528972,0.0
424,1.8925538506129091,1.8925538506129087,4.440892098500626e-16,0.9506064229469493,0.9506064229469493,0.0,0.9357322173708735,0.9357322173708735,0.0
425,2.522310825396528,2.522310825396526,2.220446049250313e-15,1.903534610491438,1.9035346104914366,1.3322676295501878e-15,1.347936782683787,1.3479367826837867,2.220446049250313e-16
426,2.34898900584303,2.3489890058430314,1.3322676295501878e-15,1.587344417231135,1.5873444172311355,4.440892098500626e-16,1.2344897735214995,1.2344897735214995,0.0
427,1.995034387273918,1.9950343872739171,8.881784197001252e-16,1.0495465878870627,1.0495465878870625,2.220446049250313e-16,1.0028103868217153,1.0028103868217155,2.220446049250313e-16
428,1.9643449131547743,1.9643449131547743,0.0,1.043914688198372,1.043914688198372,0.0,0.9827227310346404,0.9827227310346404,0.0
429,2.437667309549296,2.4376673095492944,1.3322676295501878e-15,1.7433122897924886,1.7433122897924882,4.440892098500626e-16,1.2925337541292348,1.2925337541292352,4.440892098500626e-16
430,2.2123137593850215,2.2123137593850206,8.881784197001252e-16,1.3696738529312475,1.3696738529312467,8.881784197001252e-16,1.1450296122035284,1.1450296122035288,4.440892098500626e-16
431,2.1548313193780655,2.1548313193780655,0.0,1.2621834862464967,1.2621834862464976,8.881784197001252e-16,1.1074047423807944,1.1074047423807944,0.0
432,2.1137327018584244,2.113732701858424,4.440892098500626e-16,1.2389431277365128,1.2389431277365133,4.440892098500626e-16,1.0805038290952105,1.0805038290952111,6.661338147750939e-16
433,2.192039755819895,2.1920397558198936,1.3322676295501878e-15,1.3283350512099248,1.3283350512099241,6.661338147750939e-16,1.1317593553245366,1.1317593553245364,2.220446049250313e-16
434,1.6363892789032402,1.6363892789032397,4.440892098500626e-16,0.6109328846722869,0.6109328846722875,5.551115123125783e-16,0.7680608613427264,0.7680608613427266,1.1102230246251565e-16
435,1.941994696191571,1.94199469619157,1.1102230246251565e-15,1.0433670913166921,1.0433670913166917,4.440892098500626e-16,0.9680934981132701,0.9680934981132698,2.220446049250313e-16
436,2.0814564106524345,2.081456410652434,4.440892098500626e-16,1.186761018590299,1.1867610185902988,2.220446049250313e-16,1.0593775293967445,1.0593775293967447,2.220446049250313e-16
437,2.0964073889726986,2.096407388972698,4.440892098500626e-16,1.257325908420646,1.257325908420646,0.0,1.069163624297281,1.069163624297281,0.0
438,2.1992165534126284,2.1992165534126276,8.881784197001252e-16,1.3322637278060778,1.3322637278060774,4.440892098500626e-16,1.1364568955670533,1.1364568955670533,0.0
439,1.7737272234046693,1.7737272234046686,6.661338147750939e-16,0.7929015852252264,0.7929015852252266,2.220446049250313e-16,0.8579547886527528,0.8579547886527527,1.1102230246251565e-16
440,2.3966752761911785,2.3966752761911776,8.881784197001252e-16,1.7342420243380936,1.734242024338093,6.661338147750939e-16,1.265702605022104,1.265702605022104,0.0
441,2.284161631273744,2.2841616312737436,4.440892098500626e-16,1.5231931691429632,1.5231931691429637,4.440892098500626e-16,1.1920573101670566,1.1920573101670564,2.220446049250313e-16
442,2.1826945083168754,2.182694508316875,4.440892098500626e-16,1.3040492770761443,1.3040492770761443,0.0,1.1256424660498334,1.1256424660498334,0.0
443,2.491986721735212,2.4919867217352127,8.881784197001252e-16,1.8451869008337347,1.8451869008337347,0.0,1.328088278469109,1.328088278469109,0.0
444,2.705856626586184,2.705856626586182,2.220446049250313e-15,2.211107545016836,2.2111075450168345,1.3322676295501878e-15,1.4680758525533797,1.46807585255338,2.220446049250313e-16
445,2.6548789386511586,2.6548789386511564,2.220446049250313e-15,2.108677782156057,2.1086777821560547,2.220446049250313e-15,1.4347086386322723,1.4347086386322723,0.0
446,2.6326305852884606,2.6326305852884593,1.3322676295501878e-15,2.073084486806651,2.0730844868066503,8.881784197001252e-16,1.4201460800675976,1.4201460800675978,2.220446049250313e-16
447,2.611448187471698,2.6114481874716993,1.3322676295501878e-15,2.044986845627894,2.0449868456278946,4.440892098500626e-16,1.4062812378602638,1.4062812378602636,2.220446049250313e-16
448,2.253057264309368,2.2530572643093656,2.220446049250313e-15,1.5159050521695043,1.5159050521695034,8.881784197001252e-16,1.171698088154009,1.1716980881540093,2.220446049250313e-16
449,2.48477985822461,2.4847798582246083,1.7763568394002505e-15,1.8277925691570704,1.8277925691570696,8.881784197001252e-16,1.323371058716713,1.3233710587167131,2.220446049250313e-16
450,2.4462673726677724,2.4462673726677715,8.881784197001252e-16,1.7697862696624316,1.7697862696624314,2.220446049250313e-16,1.2981628863522383,1.2981628863522385,2.220446049250313e-16
451,2.740478970072068,2.7404789700720675,4.440892098500626e-16,2.2563265028347357,2.256326502834736,4.440892098500626e-16,1.4907377501077779,1.4907377501077774,4.440892098500626e-16
452,2.739206337160292,2.7392063371602906,1.3322676295501878e-15,2.2619692200478116,2.2619692200478116,0.0,1.4899047540200692,1.4899047540200692,0.0
453,2.4904371008090522,2.49043710080905,2.220446049250313e-15,1.8439990876914296,1.843999087691429,6.661338147750939e-16,1.3270739811356207,1.3270739811356207,0.0
454,2.521709247614312,2.5217092476143104,1.7763568394002505e-15,1.8900096023638804,1.8900096023638795,8.881784197001252e-16,1.3475430226808822,1.347543022680882,2.220446049250313e-16
455,2.4301811985828574,2.4301811985828587,1.3322676295501878e-15,1.7466048027390508,1.746604802739052,1.1102230246251565e-15,1.2876337542239316,1.2876337542239318,2.220446049250313e-16
456,1.6858220587279962,1.6858220587279955,6.661338147750939e-16,0.6780448201437057,0.6780448201437055,2.220446049250313e-16,0.8004168626825667,0.8004168626825667,0.0
457,1.6177078825784164,1.6177078825784164,0.0,0.584498681234424,0.5844986812344243,3.3306690738754696e-16,0.755833038293751,0.7558330382937514,3.3306690738754696e-16
458,2.8352611678217152,2.8352611678217152,0.0,2.439747468930828,2.4397474689308325,4.440892098500626e-15,1.5527770068166378,1.552777006816638,2.220446049250313e-16
459,2.3374627922761606,2.3374627922761597,8.881784197001252e-16,1.6196887848114703,1.6196887848114698,4.440892098500626e-16,1.2269453428231833,1.2269453428231833,0.0
460,2.7804981466214365,2.780498146621435,1.3322676295501878e-15,2.322853614686944,2.3228536146869434,4.440892098500626e-16,1.516932120212818,1.516932120212818,0.0
461,2.3672702826489784,2.3672702826489775,8.881784197001252e-16,1.635810506062939,1.6358105060629389,2.220446049250313e-16,1.2464557001581194,1.2464557001581187,6.661338147750939e-16
462,2.7502757893770093,2.750275789377007,2.220446049250313e-15,2.281159124603548,2.2811591246035454,2.6645352591003757e-15,1.4971502136528292,1.4971502136528292,0.0
463,2.1291321486715375,2.129132148671538,4.440892098500626e-16,1.251161396648419,1.251161396648421,1.9984014443252818e-15,1.0905834670092491,1.0905834670092491,0.0
464,2.0297699999613474,2.0297699999613474,0.0,1.142258280831147,1.1422582808311468,2.220446049250313e-16,1.025546424217125,1.0255464242171246,4.440892098500626e-16
465,2.2190403608157547,2.2190403608157556,8.881784197001252e-16,1.4054206787154637,1.4054206787154628,8.881784197001252e-16,1.1494324785945549,1.149432478594555,2.220446049250313e-16
466,2.548001499463282,2.548001499463282,0.0,1.9722531782792556,1.9722531782792574,1.7763568394002505e-15,1.364752496618391,1.3647524966183906,4.440892098500626e-16
467,2.0742144222241343,2.0742144222241334,8.881784197001252e-16,1.129081898478006,1.1290818984780056,4.440892098500626e-16,1.0546373187891296,1.0546373187891296,0.0
468,2.630194378845303,2.6301943788453044,1.3322676295501878e-15,2.0758426315908203,2.0758426315908194,8.881784197001252e-16,1.418551472213896,1.418551472213896,0.0
469,2.466260774689299,2.4662607746892986,4.440892098500626e-16,1.8362128834485234,1.8362128834485225,8.881784197001252e-16,1.3112494767663287,1.311249476766329,2.220446049250313e-16
470,2.4057394987444254,2.405739498744424,1.3322676295501878e-15,1.686201651402781,1.6862016514027816,4.440892098500626e-16,1.2716355506933201,1.27163555069332,2.220446049250313e-16
471,2.6078374970284623,2.6078374970284606,1.7763568394002505e-15,2.028633600978453,2.028633600978453,0.0,1.4039178768428713,1.403917876842871,2.220446049250313e-16
472,2.737913122603286,2.7379131226032833,2.6645352591003757e-15,2.2717052496259718,2.2717052496259713,4.440892098500626e-16,1.4890582863100281,1.489058286310028,2.220446049250313e-16
473,2.269912806088918,2.269912806088919,8.881784197001252e-16,1.4524995534027674,1.4524995534027676,2.220446049250313e-16,1.1827308064097164,1.1827308064097166,2.220446049250313e-16
474,2.746746755691936,2.7467467556919343,1.7763568394002505e-15,2.2655495629466635,2.2655495629466635,0.0,1.4948403006953264,1.4948403006953268,4.440892098500626e-16
475,1.8007222825944877,1.8007222825944864,1.3322676295501878e-15,0.8101141697217014,0.810114169721701,3.3306690738754696e-16,0.8756242819406338,0.8756242819406336,2.220446049250313e-16
476,2.723310432157329,2.7233104321573274,1.7763568394002505e-15,2.2320765051123796,2.232076505112377,2.6645352591003757e-15,1.4795001616544938,1.4795001616544932,6.661338147750939e-16
477,2.1456662127134023,2.1456662127134005,1.7763568394002505e-15,1.260741905738802,1.2607419057388025,4.440892098500626e-16,1.1014057634730137,1.1014057634730137,0.0
478,2.599793816400405,2.5997938164004033,1.7763568394002505e-15,2.014750510115978,2.0147505101159786,4.440892098500626e-16,1.3986529222499606,1.3986529222499609,2.220446049250313e-16
479,2.3936038200739755,2.393603820073974,1.3322676295501878e-15,1.707679116127392,1.7076791161273928,6.661338147750939e-16,1.2636921973817539,1.2636921973817532,6.661338147750939e-16
480,2.703495335050424,2.703495335050423,8.881784197001252e-16,2.1951012343814225,2.195101234381422,4.440892098500626e-16,1.4665302799117914,1.466530279911792,6.661338147750939e-16
481,2.36593401919807,2.3659340191980682,1.7763568394002505e-15,1.6705423264181354,1.670542326418134,1.3322676295501878e-15,1.245581054990251,1.2455810549902508,2.220446049250313e-16
482,2.345245636664217,2.345245636664216,1.3322676295501878e-15,1.5810534011643838,1.5810534011643838,0.0,1.2320395682408205,1.2320395682408203,2.220446049250313e-16
483,2.044052795157243,2.0440527951572425,4.440892098500626e-16,1.1295459233173883,1.1295459233173886,2.220446049250313e-16,1.0348951628908012,1.0348951628908012,0.0
484,2.0980747932717505,2.0980747932717483,2.220446049250313e-15,1.2516370632951372,1.251637063295137,2.220446049250313e-16,1.0702550162021143,1.0702550162021143,0.0
485,2.032382864750642,2.0323828647506406,1.3322676295501878e-15,1.1566786912321925,1.156678691232192,4.440892098500626e-16,1.027256662988298,1.027256662988298,0.0
486,2.2140834731607724,2.2140834731607715,8.881784197001252e-16,1.4151877310725116,1.4151877310725116,0.0,1.146187970311293,1.146187970311293,0.0
487,1.7972293298535966,1.7972293298535957,8.881784197001252e-16,0.8290919853628111,0.8290919853628105,6.661338147750939e-16,0.8733379856011416,0.8733379856011416,0.0
488,2.565198135893657,2.5651981358936577,8.881784197001252e-16,1.962065061702381,1.9620650617023823,1.3322676295501878e-15,1.3760084768273644,1.3760084768273642,2.220446049250313e-16
489,2.57399284409706,2.57399284409706,0.0,1.9750962682491837,1.975096268249183,6.661338147750939e-16,1.3817650131059542,1.3817650131059542,0.0
490,2.685758917862105,2.685758917862105,0.0,2.1627212531210933,2.1627212531210938,4.440892098500626e-16,1.4549209886612564,1.4549209886612566,2.220446049250313e-16
491,2.0206630033517055,2.020663003351706,4.440892098500626e-16,1.1171546335362117,1.1171546335362121,4.440892098500626e-16,1.0195854809817226,1.0195854809817226,0.0
492,2.33178095722024,2.3317809572202397,4.440892098500626e-16,1.5614864195583582,1.561486419558359,8.881784197001252e-16,1.2232263235138543,1.223226323513854,2.220446049250313e-16
493,2.771868858038804,2.7718688580388027,1.3322676295501878e-15,2.3080351951392135,2.3080351951392126,8.881784197001252e-16,1.5112838585950947,1.511283858595095,2.220446049250313e-16
