probe_id,point_norm_squared,e1_direct,e1_predicted,e1_residual,e2_direct,e2_predicted,e2_residual,e3_direct,e3_predicted,e3_residual,e4_direct,e4_predicted,e4_residual,e5_direct,e5_predicted,e5_residual
60,1.1669297366422882,0.4862207236009545,0.4862207236009535,9.992007221626409e-16,0.09125752049975526,0.09125752049975473,5.273559366969494e-16,0.008171092836545496,0.008171092836545414,8.153200337090993e-17,0.0003445231814892617,0.00034452318148925516,6.559423143537302e-18,5.689967921552937e-06,5.689967921552716e-06,2.210755992333724e-19
61,0.6815081611899341,0.28396173382913914,0.2839617338291392,5.551115123125783e-17,0.03283042962987521,0.0328304296298752,6.938893903907228e-18,0.001970000604564607,0.0019700006045646067,4.336808689942018e-19,6.439982695173282e-05,6.439982695173279e-05,2.710505431213761e-20,1.0824210505682032e-06,1.0824210505682017e-06,1.4823076576950256e-21
62,2.2369567272685256,0.9320653030285515,0.9320653030285524,8.881784197001252e-16,0.33319926718524356,0.3331992671852442,6.106226635438361e-16,0.05601828138374977,0.056018281383750076,3.0531133177191805e-16,0.004274678960359932,0.004274678960359974,4.2500725161431774e-17,0.00011325824483219776,0.00011325824483220062,2.859583229930518e-18
63,4.365857653268452,1.8191073555285213,1.8191073555285215,2.220446049250313e-16,1.2501440752124509,1.250144075212451,2.220446049250313e-16,0.38996084471326997,0.3899608447132703,3.3306690738754696e-16,0.04956835812602835,0.049568358126028306,4.163336342344337e-17,0.0011312351717887136,0.0011312351717887071,6.5052130349130266e-18
64,4.794136532318246,1.9975568884659336,1.9975568884659358,2.220446049250313e-15,1.5281863743009114,1.528186374300916,4.6629367034256575e-15,0.5470154913858192,0.5470154913858228,3.6637359812630166e-15,0.08740639629810512,0.08740639629810623,1.1102230246251565e-15,0.004519806852583179,0.004519806852583351,1.717376241217039e-16
65,2.5690004797773325,1.0704168665738887,1.0704168665738885,2.220446049250313e-16,0.451999879557903,0.45199987955790255,4.440892098500626e-16,0.09462061665822524,0.09462061665822524,0.0,0.010071605965380495,0.010071605965380469,2.6020852139652106e-17,0.0004979707850635924,0.0004979707850635901,2.2768245622195593e-18
66,5.073305175876427,2.113877156615179,2.113877156615178,8.881784197001252e-16,1.7170720698853803,1.7170720698853779,2.4424906541753444e-15,0.6588423408990868,0.6588423408990853,1.4432899320127035e-15,0.11612286954200374,0.11612286954200311,6.245004513516506e-16,0.00741810682364847,0.007418106823648374,9.540979117872439e-17
67,1.633897455366368,0.6807906064026535,0.6807906064026534,1.1102230246251565e-16,0.17836072925496238,0.1783607292549623,8.326672684688674e-17,0.022133316854258185,0.022133316854258202,1.734723475976807e-17,0.001269526149511756,0.0012695261495117556,4.336808689942018e-19,2.691560835736245e-05,2.6915608357362457e-05,6.776263578034403e-21
68,1.8450190414056034,0.7687579339190024,0.7687579339190014,9.992007221626409e-16,0.22317554508886464,0.22317554508886384,8.049116928532385e-16,0.02935885085684106,0.029358850856840833,2.255140518769849e-16,0.0015629564489562907,0.0015629564489562568,3.382710778154774e-17,1.3795006618347923e-05,1.3795006618346204e-05,1.7194768829262297e-18
69,3.4795550427471023,1.4498146011446276,1.449814601144626,1.5543122344752192e-15,0.7975677891202828,0.7975677891202804,2.4424906541753444e-15,0.20125237998226925,0.2012523799822682,1.0547118733938987e-15,0.021421812704873252,0.02142181270487293,3.226585665316861e-16,0.0005470976153291986,0.0005470976153291709,2.7647155398380363e-17
