row,column,row_monomial,column_monomial,projector_entry,best_rational_entry
26,5,f0*f1*f2^3,f0^3*f1*f2,0.026049914718178465,0.02604991468100517
26,6,f0*f1*f2^3,f0^3*f1*f3,-0.028309720758146507,-0.02830972060758588
26,7,f0*f1*f2^3,f0^3*f2^2,-0.0833755341400465,-0.08337553426377944
26,8,f0*f1*f2^3,f0^3*f2*f3,0.03418626477354183,0.03418626476758309
26,9,f0*f1*f2^3,f0^3*f3^2,0.006011896784756626,0.006011896557208444
26,10,f0*f1*f2^3,f0^2*f1^3,-0.0037140566575882723,-0.003714056727329593
26,11,f0*f1*f2^3,f0^2*f1^2*f2,0.003822139811678425,0.0038221399235572016
26,12,f0*f1*f2^3,f0^2*f1^2*f3,-0.0038599930357271807,-0.0038599927126981236
26,13,f0*f1*f2^3,f0^2*f1*f2^2,-0.002665357124775101,-0.002665357368310304
26,14,f0*f1*f2^3,f0^2*f1*f2*f3,0.002064481658035775,0.0020644816713057588
26,15,f0*f1*f2^3,f0^2*f1*f3^2,0.0003983337134158463,0.00039833363761597316
26,16,f0*f1*f2^3,f0^2*f2^3,0.001805709388929171,0.0018057096741652375
26,17,f0*f1*f2^3,f0^2*f2^2*f3,-0.009560272283465697,-0.009560272255060004
26,18,f0*f1*f2^3,f0^2*f2*f3^2,0.009404911482279104,0.009404911453759185
26,19,f0*f1*f2^3,f0^2*f3^3,-0.00808851055326721,-0.00808851039569563
26,20,f0*f1*f2^3,f0*f1^4,0.013312093188042953,0.013312093258746095
26,21,f0*f1*f2^3,f0*f1^3*f2,0.0012264867958625791,0.001226486781938649
26,22,f0*f1*f2^3,f0*f1^3*f3,-0.007040077206275279,-0.00704007738711021
26,23,f0*f1*f2^3,f0*f1^2*f2^2,-0.005637130053017166,-0.0056371298955788796
26,24,f0*f1*f2^3,f0*f1^2*f2*f3,0.0016280284095711258,0.0016280281323261265
26,25,f0*f1*f2^3,f0*f1^2*f3^2,0.00750200471519445,0.0075020049336595365
26,26,f0*f1*f2^3,f0*f1*f2^3,0.026502532366172844,0.026502532434116086
27,0,f0*f1*f2^2*f3,f0^5,0.014651749793822468,0.014651749524360989
27,1,f0*f1*f2^2*f3,f0^4*f1,0.0008310160305683923,0.0008310160769648736
27,2,f0*f1*f2^2*f3,f0^4*f2,-0.008561601712047165,-0.008561601768824468
27,3,f0*f1*f2^2*f3,f0^4*f3,0.009229163899292575,0.009229163722538075
27,4,f0*f1*f2^2*f3,f0^3*f1^2,-0.007931852682134552,-0.007931852720825446
27,5,f0*f1*f2^2*f3,f0^3*f1*f2,-0.014903474351390195,-0.014903474127448321
27,6,f0*f1*f2^2*f3,f0^3*f1*f3,0.01917378345838301,0.0191737842077741
27,7,f0*f1*f2^2*f3,f0^3*f2^2,0.04241705536825578,0.04241705543537752
27,8,f0*f1*f2^2*f3,f0^3*f2*f3,-0.016611791643706547,-0.016611791281739816
27,9,f0*f1*f2^2*f3,f0^3*f3^2,-0.010007415662144399,-0.010007416664126714
27,10,f0*f1*f2^2*f3,f0^2*f1^3,0.000475656738226308,0.00047565657595216256
27,11,f0*f1*f2^2*f3,f0^2*f1^2*f2,-0.0021013842705246513,-0.0021013841726180505
27,12,f0*f1*f2^2*f3,f0^2*f1^2*f3,0.0009614039800286675,0.0009614039994406377
27,13,f0*f1*f2^2*f3,f0^2*f1*f2^2,0.0046156260385241685,0.004615626144748548
27,14,f0*f1*f2^2*f3,f0^2*f1*f2*f3,-0.003552312134731739,-0.0035523122177036955
27,15,f0*f1*f2^2*f3,f0^2*f1*f3^2,0.0036252072125442176,0.0036252063228458882
27,16,f0*f1*f2^2*f3,f0^2*f2^3,-0.01308068706908512,-0.013080686979745404
27,17,f0*f1*f2^2*f3,f0^2*f2^2*f3,0.010264458992537208,0.010264458918621988
27,18,f0*f1*f2^2*f3,f0^2*f2*f3^2,-0.006490503570231062,-0.006490503452565104
27,19,f0*f1*f2^2*f3,f0^2*f3^3,-0.0007732489735913403,-0.0007732490205512407
27,20,f0*f1*f2^2*f3,f0*f1^4,-0.0071737526842682,-0.007173752505538559
27,21,f0*f1*f2^2*f3,f0*f1^3*f2,-0.0009757397298867833,-0.000975739566239411
27,22,f0*f1*f2^2*f3,f0*f1^3*f3,0.005299487986698352,0.005299487864618125
27,23,f0*f1*f2^2*f3,f0*f1^2*f2^2,0.0036350230690233008,0.003635023192471918
27,24,f0*f1*f2^2*f3,f0*f1^2*f2*f3,0.0002566515896524747,0.0002566515527418941
27,25,f0*f1*f2^2*f3,f0*f1^2*f3^2,-0.006156710170824923,-0.0061567101411894
27,26,f0*f1*f2^2*f3,f0*f1*f2^3,-0.013297552428426618,-0.013297552287660353
27,27,f0*f1*f2^2*f3,f0*f1*f2^2*f3,0.008889092565072788,0.008889092533620472
28,0,f0*f1*f2*f3^2,f0^5,0.01150712255149238,0.011507122665040741
28,1,f0*f1*f2*f3^2,f0^4*f1,0.007136794958995829,0.007136795000385773
28,2,f0*f1*f2*f3^2,f0^4*f2,0.005758266750248997,0.005758266818700114
28,3,f0*f1*f2*f3^2,f0^4*f3,-0.01236857054939504,-0.012368570540508677
28,4,f0*f1*f2*f3^2,f0^3*f1^2,0.00575310868006097,0.005753108647949136
28,5,f0*f1*f2*f3^2,f0^3*f1*f2,0.01775685177698294,0.017756851758174767
28,6,f0*f1*f2*f3^2,f0^3*f1*f3,-0.030848145759191564,-0.030848145905318276
28,7,f0*f1*f2*f3^2,f0^3*f2^2,-0.029725393607189295,-0.02972539397942814
28,8,f0*f1*f2*f3^2,f0^3*f2*f3,0.004600017536846961,0.004600017523876281
28,9,f0*f1*f2*f3^2,f0^3*f3^2,0.0355380414614544,0.03553804139517056
28,10,f0*f1*f2*f3^2,f0^2*f1^3,0.0013871003718571525,0.0013870999702764292
28,11,f0*f1*f2*f3^2,f0^2*f1^2*f2,0.0018205272543796531,0.0018205272246842685
28,12,f0*f1*f2*f3^2,f0^2*f1^2*f3,-0.003070015080781484,-0.003070015141231139
28,13,f0*f1*f2*f3^2,f0^2*f1*f2^2,-0.002488409981768473,-0.0024884101445323153
28,14,f0*f1*f2*f3^2,f0^2*f1*f2*f3,0.001902609412887177,0.0019026094576986498
28,15,f0*f1*f2*f3^2,f0^2*f1*f3^2,-0.0025414348597689158,-0.0025414349542951615
28,16,f0*f1*f2*f3^2,f0^2*f2^3,0.006673082289029098,0.006673082280244131
28,17,f0*f1*f2*f3^2,f0^2*f2^2*f3,-0.006541669346230059,-0.006541669319411727
28,18,f0*f1*f2*f3^2,f0^2*f2*f3^2,0.0035941649622805755,0.003594165015388507
28,19,f0*f1*f2*f3^2,f0^2*f3^3,0.004622429096748619,0.0046224291136900035
28,20,f0*f1*f2*f3^2,f0*f1^4,-0.0052268314672759015,-0.005226831776592699
28,21,f0*f1*f2*f3^2,f0*f1^3*f2,0.0057030473632144465,0.005703048180924287
28,22,f0*f1*f2*f3^2,f0*f1^3*f3,-0.0095385296469997,-0.009538529476705675
28,23,f0*f1*f2*f3^2,f0*f1^2*f2^2,-0.0020306876489447783,-0.002030688258270392
28,24,f0*f1*f2*f3^2,f0*f1^2*f2*f3,-0.0021968062378153294,-0.002196806392706603
28,25,f0*f1*f2*f3^2,f0*f1^2*f3^2,0.014744821288906812,0.014744821141166087
28,26,f0*f1*f2*f3^2,f0*f1*f2^3,0.011179674697828868,0.01117967470384337
28,27,f0*f1*f2*f3^2,f0*f1*f2^2*f3,-0.006432445298158756,-0.006432445310200821
28,28,f0*f1*f2*f3^2,f0*f1*f2*f3^2,0.010014660616145763,0.0100146606372215
29,0,f0*f1*f3^3,f0^5,-0.0744798792922006,-0.07447987922819267
29,1,f0*f1*f3^3,f0^4*f1,-0.016114430392560653,-0.016114430563099764
29,2,f0*f1*f3^3,f0^4*f2,-0.006650554078150889,-0.006650554212851071
29,3,f0*f1*f3^3,f0^4*f3,0.006079796052965069,0.006079796058754501
29,4,f0*f1*f3^3,f0^3*f1^2,-0.010040367795529737,-0.010040367425958726
29,5,f0*f1*f3^3,f0^3*f1*f2,-0.04743028675839904,-0.047430286643906236
29,6,f0*f1*f3^3,f0^3*f1*f3,0.09702328074000605,0.09702328095440331
29,7,f0*f1*f3^3,f0^3*f2^2,0.0462362455517158,0.046236245718866135
29,8,f0*f1*f3^3,f0^3*f2*f3,0.012599184149592437,0.012599184151190209
29,9,f0*f1*f3^3,f0^3*f3^2,-0.13992327829649132,-0.13992327844311378
29,10,f0*f1*f3^3,f0^2*f1^3,-0.00810965355827341,-0.00810965360688974
29,11,f0*f1*f3^3,f0^2*f1^2*f2,7.796580859852455e-05,7.796576189256318e-05
29,12,f0*f1*f3^3,f0^2*f1^2*f3,-0.0003881064457433936,-0.00038810641627543035
29,13,f0*f1*f3^3,f0^2*f1*f2^2,0.004703722978999536,0.004703722824528194
29,14,f0*f1*f3^3,f0^2*f1*f2*f3,-0.00828325927190199,-0.008283259392373786
29,15,f0*f1*f3^3,f0^2*f1*f3^2,0.02391870843081283,0.023918708418861276
29,16,f0*f1*f3^3,f0^2*f2^3,-0.012895740983033623,-0.012895740835768948
29,17,f0*f1*f3^3,f0^2*f2^2*f3,0.00957860673864036,0.009578606688678937
29,18,f0*f1*f3^3,f0^2*f2*f3^2,0.0030541065351554764,0.0030541065516693747
29,19,f0*f1*f3^3,f0^2*f3^3,-0.052371322072924595,-0.05237132202518032
29,20,f0*f1*f3^3,f0*f1^4,0.03332632738860213,0.03332632740456611
29,21,f0*f1*f3^3,f0*f1^3*f2,-0.02074068130636034,-0.020740681250062745
29,22,f0*f1*f3^3,f0*f1^3*f3,0.03240018092202657,0.032400180892500255
29,23,f0*f1*f3^3,f0*f1^2*f2^2,0.004535708989047331,0.0045357092836595956
29,24,f0*f1*f3^3,f0*f1^2*f2*f3,0.012123946466946976,0.012123946613882138
29,25,f0*f1*f3^3,f0*f1^2*f3^2,-0.05277420613760397,-0.05277420603647324
29,26,f0*f1*f3^3,f0*f1*f2^3,-0.017895714490287113,-0.01789571453257301
29,27,f0*f1*f3^3,f0*f1*f2^2*f3,0.016374825261592826,0.01637482543239054
29,28,f0*f1*f3^3,f0*f1*f2*f3^2,-0.027489833098684625,-0.02748983310606152
29,29,f0*f1*f3^3,f0*f1*f3^3,0.10272031329637375,0.10272031323048153
30,0,f0*f2^4,f0^5,0.1580249598449842,0.1580249598955926
30,1,f0*f2^4,f0^4*f1,-0.013054139229049655,-0.013054139151271977
30,2,f0*f2^4,f0^4*f2,0.031118747075436614,0.031118747613592974
30,3,f0*f2^4,f0^4*f3,0.035800512220840804,0.035800512132666745
30,4,f0*f2^4,f0^3*f1^2,-0.05991914940786951,-0.059919149573289414
30,5,f0*f2^4,f0^3*f1*f2,-0.08804989824186855,-0.08804989825124497
30,6,f0*f2^4,f0^3*f1*f3,0.09483946686788858,0.09483946710224082
30,7,f0*f2^4,f0^3*f2^2,0.3044905105318426,0.30449051031012414
30,8,f0*f2^4,f0^3*f2*f3,-0.12627371109580784,-0.12627371144405214
30,9,f0*f2^4,f0^3*f3^2,-0.01158827562188012,-0.011588275391956374
30,10,f0*f2^4,f0^2*f1^3,0.014012854316292305,0.014012854350935869
30,11,f0*f2^4,f0^2*f1^2*f2,-0.011779722636128588,-0.011779722830051057
30,12,f0*f2^4,f0^2*f1^2*f3,0.008968215732470693,0.008968215588868862
30,13,f0*f2^4,f0^2*f1*f2^2,0.003854959910476114,0.003854959799797668
30,14,f0*f2^4,f0^2*f1*f2*f3,-0.005536448207159952,-0.0055364482845398875
30,15,f0*f2^4,f0^2*f1*f3^2,-0.0006087039355879408,-0.0006087044739778837
30,16,f0*f2^4,f0^2*f2^3,0.013789307855617309,0.013789307935731429
30,17,f0*f2^4,f0^2*f2^2*f3,0.023543062093174714,0.023543062074785084
30,18,f0*f2^4,f0^2*f2*f3^2,-0.02863742527303481,-0.028637425184088617
30,19,f0*f2^4,f0^2*f3^3,0.023569632443219024,0.023569632320310317
30,20,f0*f2^4,f0*f1^4,-0.0735063523523959,-0.07350635220327051
30,21,f0*f2^4,f0*f1^3*f2,0.0032995113510777357,0.003299511275397554
30,22,f0*f2^4,f0*f1^3*f3,0.023512815636852213,0.023512814483893724
30,23,f0*f2^4,f0*f1^2*f2^2,0.021035352964808296,0.02103535276772958
30,24,f0*f2^4,f0*f1^2*f2*f3,-0.004787651572618658,-0.004787651618182019
30,25,f0*f2^4,f0*f1^2*f3^2,-0.022121630972982382,-0.022121630885409298
30,26,f0*f2^4,f0*f1*f2^3,-0.09154322213597706,-0.09154322201879284
30,27,f0*f2^4,f0*f1*f2^2*f3,0.050409860023565595,0.0504098600050624
30,28,f0*f2^4,f0*f1*f2*f3^2,-0.03462710174734265,-0.034627101695309415
30,29,f0*f2^4,f0*f1*f3^3,0.062287364078483676,0.06228736414292808
30,30,f0*f2^4,f0*f2^4,0.33840291015844776,0.33840291009873547
31,0,f0*f2^3*f3,f0^5,-0.076893505556564,-0.07689350638840274
31,1,f0*f2^3*f3,f0^4*f1,-0.0010217859098689956,-0.0010217859358464402
31,2,f0*f2^3*f3,f0^4*f2,0.009670957236857533,0.00967095719450137
31,3,f0*f2^3*f3,f0^4*f3,-0.024949308872412465,-0.024949308850623218
31,4,f0*f2^3*f3,f0^3*f1^2,0.027361580728409808,0.027361580657467213
31,5,f0*f2^3*f3,f0^3*f1*f2,0.04086686858103296,0.04086686680615783
31,6,f0*f2^3*f3,f0^3*f1*f3,-0.04214334475081938,-0.04214334470989761
31,7,f0*f2^3*f3,f0^3*f2^2,-0.1434165306365625,-0.14341653050876105
31,8,f0*f2^3*f3,f0^3*f2*f3,0.06316577543331213,0.06316577540106952
31,9,f0*f2^3*f3,f0^3*f3^2,-0.0017026923953065531,-0.0017026922439051357
31,10,f0*f2^3*f3,f0^2*f1^3,-0.0038767462898778578,-0.003876746206804358
31,11,f0*f2^3*f3,f0^2*f1^2*f2,0.006257970752450683,0.00625797075659163
31,12,f0*f2^3*f3,f0^2*f1^2*f3,-0.0038276194947012535,-0.0038276194410023405
31,13,f0*f2^3*f3,f0^2*f1*f2^2,-0.009784789582645729,-0.009784789599538246
31,14,f0*f2^3*f3,f0^2*f1*f2*f3,0.006863931769394269,0.006863931711045993
31,15,f0*f2^3*f3,f0^2*f1*f3^2,-0.003806827239425155,-0.0038068271197105553
31,16,f0*f2^3*f3,f0^2*f2^3,0.02146778899814202,0.02146778916544656
31,17,f0*f2^3*f3,f0^2*f2^2*f3,-0.0249876583640878,-0.024987658470490615
31,18,f0*f2^3*f3,f0^2*f2*f3^2,0.019421987114731365,0.019421986804200354
31,19,f0*f2^3*f3,f0^2*f3^3,-0.012220293135757353,-0.012220293341717129
31,20,f0*f2^3*f3,f0*f1^4,0.03685668224706221,0.03685668233104043
31,21,f0*f2^3*f3,f0*f1^3*f2,-0.0016991605006481184,-0.0016991604888547658
31,22,f0*f2^3*f3,f0*f1^3*f3,-0.009254200176997806,-0.00925420024586805
31,23,f0*f2^3*f3,f0*f1^2*f2^2,-0.009670526666733506,-0.00967052615512091
31,24,f0*f2^3*f3,f0*f1^2*f2*f3,0.0039665340954352975,0.003966534011059012
31,25,f0*f2^3*f3,f0*f1^2*f3^2,0.009226651992996588,0.009226651641076208
31,26,f0*f2^3*f3,f0*f1*f2^3,0.046206152396771796,0.0462061524564661
31,27,f0*f2^3*f3,f0*f1*f2^2*f3,-0.023484352769192172,-0.023484352705152825
31,28,f0*f2^3*f3,f0*f1*f2*f3^2,0.01829777452172491,0.01829777449687171
31,29,f0*f2^3*f3,f0*f1*f3^3,-0.02574348207118242,-0.025743482248133106
31,30,f0*f2^3*f3,f0*f2^4,-0.15947489689334757,-0.1594748968033023
31,31,f0*f2^3*f3,f0*f2^3*f3,0.08215558622148537,0.08215558628753893
32,0,f0*f2^2*f3^2,f0^5,0.04673301506401831,0.04673301601038511
32,1,f0*f2^2*f3^2,f0^4*f1,0.0071519938019499255,0.007151993771202936
32,2,f0*f2^2*f3^2,f0^4*f2,-0.02187782835214101,-0.02187782830709409
32,3,f0*f2^2*f3^2,f0^4*f3,0.01190012278471324,0.011900122897994664
32,4,f0*f2^2*f3^2,f0^3*f1^2,-0.010990685877832463,-0.010990685859441152
32,5,f0*f2^2*f3^2,f0^3*f1*f2,-0.01572626484338885,-0.01572626470497896
32,6,f0*f2^2*f3^2,f0^3*f1*f3,0.010739717537398736,0.01073971749873536
32,7,f0*f2^2*f3^2,f0^3*f2^2,0.06594221640864573,0.06594221647261751
32,8,f0*f2^2*f3^2,f0^3*f2*f3,-0.03426938544597402,-0.034269385525334345
32,9,f0*f2^2*f3^2,f0^3*f3^2,0.01617873559764556,0.016178736517719568
32,10,f0*f2^2*f3^2,f0^2*f1^3,-0.004456076416687449,-0.004456076621955484
32,11,f0*f2^2*f3^2,f0^2*f1^2*f2,-0.0018791443029982323,-0.0018791441840487503
32,12,f0*f2^2*f3^2,f0^2*f1^2*f3,-0.0008866801619873987,-0.0008866802074419276
32,13,f0*f2^2*f3^2,f0^2*f1*f2^2,0.010674556800606132,0.010674556707929073
32,14,f0*f2^2*f3^2,f0^2*f1*f2*f3,-0.007625811293998676,-0.00762581133393486
32,15,f0*f2^2*f3^2,f0^2*f1*f3^2,0.006946980361496647,0.006946979838546104
32,16,f0*f2^2*f3^2,f0^2*f2^3,-0.03331620872013614,-0.03331620886027523
32,17,f0*f2^2*f3^2,f0^2*f2^2*f3,0.021969835941899902,0.02196983588521133
32,18,f0*f2^2*f3^2,f0^2*f2*f3^2,-0.013355929711650819,-0.013355929920650064
32,19,f0*f2^2*f3^2,f0^2*f3^3,0.003772626549148556,0.003772626691333841
32,20,f0*f2^2*f3^2,f0*f1^4,-0.022532214801983395,-0.022532214781326308
32,21,f0*f2^2*f3^2,f0*f1^3*f2,0.0033166487327064213,0.0033166486634514446
32,22,f0*f2^2*f3^2,f0*f1^3*f3,0.0007933738767204038,0.0007933737425026181
32,23,f0*f2^2*f3^2,f0*f1^2*f2^2,0.005903590612046189,0.0059035903707972195
32,24,f0*f2^2*f3^2,f0*f1^2*f2*f3,-0.0023914329752448703,-0.0023914328887720913
32,25,f0*f2^2*f3^2,f0*f1^2*f3^2,0.0013038595372558655,0.0013038594238947284
32,26,f0*f2^2*f3^2,f0*f1*f2^3,-0.020316420273215896,-0.02031642040702537
32,27,f0*f2^2*f3^2,f0*f1*f2^2*f3,0.013111552333695172,0.01311155225409836
32,28,f0*f2^2*f3^2,f0*f1*f2*f3^2,-0.005530482163566922,-0.005530482126226807
32,29,f0*f2^2*f3^2,f0*f1*f3^3,0.0071514803464620405,0.007151480310434033
32,30,f0*f2^2*f3^2,f0*f2^4,0.07840038716474072,0.07840038723270977
32,31,f0*f2^2*f3^2,f0*f2^3*f3,-0.037913750415043065,-0.03791375042024512
32,32,f0*f2^2*f3^2,f0*f2^2*f3^2,0.023878815895490284,0.023878815922457778
33,0,f0*f2*f3^3,f0^5,-0.05389815800639362,-0.05389815791105874
33,1,f0*f2*f3^3,f0^4*f1,-0.012404813303877106,-0.012404813237465085
33,2,f0*f2*f3^3,f0^4*f2,0.013986973593311289,0.013986973641152315
33,3,f0*f2*f3^3,f0^4*f3,-0.005272641507370979,-0.005272641520842655
33,4,f0*f2*f3^3,f0^3*f1^2,0.0022992541614693753,0.002299254058797718
33,5,f0*f2*f3^3,f0^3*f1*f2,-0.00856879279809894,-0.008568792707144309
33,6,f0*f2*f3^3,f0^3*f1*f3,0.02971049553690931,0.02971049540523734
33,7,f0*f2*f3^3,f0^3*f2^2,-0.02014689097291602,-0.020146891089531077
33,8,f0*f2*f3^3,f0^3*f2*f3,0.024496822143728184,0.024496822033898306
33,9,f0*f2*f3^3,f0^3*f3^2,-0.061241560303297526,-0.06124156001209312
33,10,f0*f2*f3^3,f0^2*f1^3,-0.0014612904062668752,-0.0014612902759089659
33,11,f0*f2*f3^3,f0^2*f1^2*f2,0.0013927075013549645,0.0013927074954076671
33,12,f0*f2*f3^3,f0^2*f1^2*f3,0.0005423041124526166,0.0005423047953803666
33,13,f0*f2*f3^3,f0^2*f1*f2^2,-0.005800822563822243,-0.005800822575660319
33,14,f0*f2*f3^3,f0^2*f1*f2*f3,0.0019561670461945486,0.0019561669096300727
33,15,f0*f2*f3^3,f0^2*f1*f3^2,0.0037249382505516403,0.0037249382037901676
33,16,f0*f2*f3^3,f0^2*f2^3,0.01847433178517188,0.01847433168069268
33,17,f0*f2*f3^3,f0^2*f2^2*f3,-0.011312744211811403,-0.011312744311268736
33,18,f0*f2*f3^3,f0^2*f2*f3^2,0.009269113440369828,0.009269113254831955
33,19,f0*f2*f3^3,f0^2*f3^3,-0.021088632925403056,-0.02108863300232411
33,20,f0*f2*f3^3,f0*f1^4,0.024858009409866412,0.024858009374138408
33,21,f0*f2*f3^3,f0*f1^3*f2,-0.009159384185195369,-0.009159384255365827
33,22,f0*f2*f3^3,f0*f1^3*f3,0.011738071396019888,0.011738071479919744
33,23,f0*f2*f3^3,f0*f1^2*f2^2,-0.0010848394601281415,-0.0010848393698069479
33,24,f0*f2*f3^3,f0*f1^2*f2*f3,0.006597477725004083,0.006597477733512649
33,25,f0*f2*f3^3,f0*f1^2*f3^2,-0.019640431570753156,-0.019640431482221336
33,26,f0*f2*f3^3,f0*f1*f2^3,0.006398015045450016,0.006398015082031195
33,27,f0*f2*f3^3,f0*f1*f2^2*f3,-0.00039236335518216743,-0.00039236336978182534
33,28,f0*f2*f3^3,f0*f1*f2*f3^2,-0.005663569130474827,-0.005663569012033746
33,29,f0*f2*f3^3,f0*f1*f3^3,0.03470705195625323,0.03470705186421541
33,30,f0*f2*f3^3,f0*f2^4,-0.019496127209863677,-0.019496127481527643
33,31,f0*f2*f3^3,f0*f2^3*f3,0.014841320333276536,0.014841320349179284
33,32,f0*f2*f3^3,f0*f2^2*f3^2,-0.009228654315174015,-0.009228654314623323
33,33,f0*f2*f3^3,f0*f2*f3^3,0.020505540960910142,0.020505540909687345
34,0,f0*f3^4,f0^5,0.13689856280608534,0.13689856279941678
34,1,f0*f3^4,f0^4*f1,0.0112305740502927,0.01123057398050813
34,2,f0*f3^4,f0^4*f2,-0.013176754819334209,-0.013176754852977313
34,3,f0*f3^4,f0^4*f3,0.04667837827696217,0.046678378087692256
34,4,f0*f3^4,f0^3*f1^2,0.008165214309200034,0.008165214277187537
34,5,f0*f3^4,f0^3*f1*f2,0.06936031140171896,0.06936031141364309
34,6,f0*f3^4,f0^3*f1*f3,-0.15369504883673532,-0.15369504916298798
34,7,f0*f3^4,f0^3*f2^2,-0.040876095197252105,-0.04087609511889862
34,8,f0*f3^4,f0^3*f2*f3,-0.03993776817173338,-0.039937768203655265
34,9,f0*f3^4,f0^3*f3^2,0.2475031517560697,0.24750315189387712
34,10,f0*f3^4,f0^2*f1^3,0.018087700944406315,0.018087700841622034
34,11,f0*f3^4,f0^2*f1^2*f2,-0.009669625646586001,-0.009669629347575578
34,12,f0*f3^4,f0^2*f1^2*f3,0.018335906704106047,0.018335906793935992
34,13,f0*f3^4,f0^2*f1*f2^2,-0.004596305768384992,-0.004596305610961755
34,14,f0*f3^4,f0^2*f1*f2*f3,0.018262289169049782,0.0182622889758
34,15,f0*f3^4,f0^2*f1*f3^2,-0.0672009293288895,-0.06720092945882788
34,16,f0*f3^4,f0^2*f2^3,0.006921083630959156,0.006921083551964461
34,17,f0*f3^4,f0^2*f2^2*f3,-0.0028597683524406634,-0.002859768121328502
34,18,f0*f3^4,f0^2*f2*f3^2,-0.025284219751153806,-0.025284220100045475
34,19,f0*f3^4,f0^2*f3^3,0.14168696584126717,0.14168696596029332
34,20,f0*f3^4,f0*f1^4,-0.06406207793073089,-0.06406207799222986
34,21,f0*f3^4,f0*f1^3*f2,0.03602929579687654,0.03602929595211844
34,22,f0*f3^4,f0*f1^3*f3,-0.051739402748835726,-0.05173940270789695
34,23,f0*f3^4,f0*f1^2*f2^2,-0.003972651773777415,-0.0039726517876933045
34,24,f0*f3^4,f0*f1^2*f2*f3,-0.021793797434705255,-0.02179379715004191
34,25,f0*f3^4,f0*f1^2*f3^2,0.09273749590648263,0.09273749577932087
34,26,f0*f3^4,f0*f1*f2^3,0.01940754168475266,0.019407541599570585
34,27,f0*f3^4,f0*f1*f2^2*f3,-0.02003496519734024,-0.020034965034965036
34,28,f0*f3^4,f0*f1*f2*f3^2,0.044945027245584294,0.044945027396769685
34,29,f0*f3^4,f0*f1*f3^3,-0.17871754733150855,-0.17871754722699262
34,30,f0*f3^4,f0*f2^4,-0.06005527593812518,-0.06005527595737234
34,31,f0*f3^4,f0*f2^3*f3,0.023510539248664183,0.023510539207230827
34,32,f0*f3^4,f0*f2^2*f3^2,0.0028173015943071724,0.0028173015459646298
34,33,f0*f3^4,f0*f2*f3^3,-0.06502808276068822,-0.06502808265059
34,34,f0*f3^4,f0*f3^4,0.3341296203736763,0.3341296204678776
35,0,f1^5,f0^5,-0.0048273617709657535,-0.004827361655742579
35,1,f1^5,f0^4*f1,0.07521870533191025,0.0752187052648322
35,2,f1^5,f0^4*f2,-0.006597469177567294,-0.006597469074363714
35,3,f1^5,f0^4*f3,0.008780023562316407,0.00878002364407024
35,4,f1^5,f0^3*f1^2,0.009375090248361202,0.009375090283997342
35,5,f1^5,f0^3*f1*f2,-0.004390531127896039,-0.004390530937400987
35,6,f1^5,f0^3*f1*f3,0.013100657564643115,0.01310065756196257
35,7,f1^5,f0^3*f2^2,0.0034836584613757806,0.0034836584747909806
35,8,f1^5,f0^3*f2*f3,-0.00014071526774220137,-0.00014071534564805813
35,9,f1^5,f0^3*f3^2,-0.006238545573575067,-0.006238545472199633
35,10,f1^5,f0^2*f1^3,0.12202987853447388,0.12202987853533115
35,11,f1^5,f0^2*f1^2*f2,-0.027165921021348436,-0.02716592108725601
35,12,f1^5,f0^2*f1^2*f3,0.00796277697085179,0.007962776925923967
35,13,f1^5,f0^2*f1*f2^2,0.0003036773125565285,0.000303677534948223
35,14,f1^5,f0^2*f1*f2*f3,0.0044383842829135,0.004438384372434712
35,15,f1^5,f0^2*f1*f3^2,-0.008793550013353716,-0.008793550004177458
35,16,f1^5,f0^2*f2^3,0.017320108272221312,0.017320108741823124
35,17,f1^5,f0^2*f2^2*f3,-0.007997977058963332,-0.007997977217076546
35,18,f1^5,f0^2*f2*f3^2,0.0003464938723835381,0.00034649402753715694
35,19,f1^5,f0^2*f3^3,0.011759234300145829,0.011759233981456204
35,20,f1^5,f0*f1^4,-0.01046532548824189,-0.010465325664410477
35,21,f1^5,f0*f1^3*f2,-0.014401068532420245,-0.014401068544714953
35,22,f1^5,f0*f1^3*f3,-0.0013942159190309727,-0.001394217558999827
35,23,f1^5,f0*f1^2*f2^2,6.900007418360727e-05,6.900001725000432e-05
35,24,f1^5,f0*f1^2*f2*f3,-0.00418965617150594,-0.004189656061465478
35,25,f1^5,f0*f1^2*f3^2,-0.0062953767266839275,-0.006295376722403304
35,26,f1^5,f0*f1*f2^3,0.0002296907142545991,0.00022969064845846252
35,27,f1^5,f0*f1*f2^2*f3,0.0005817105762921019,0.0005817104932640569
35,28,f1^5,f0*f1*f2*f3^2,-0.00042202658896298796,-0.00042202666583303377
35,29,f1^5,f0*f1*f3^3,3.0165580204991348e-05,3.0165609194477683e-05
35,30,f1^5,f0*f2^4,0.0031439750060355586,0.0031439748482012145
35,31,f1^5,f0*f2^3*f3,0.0022225431093987596,0.0022225432562481247
35,32,f1^5,f0*f2^2*f3^2,-0.0003647737178367778,-0.0003647738954535908
35,33,f1^5,f0*f2*f3^3,0.0025993466304993144,0.0025993466233779367
35,34,f1^5,f0*f3^4,-0.00037852457687648287,-0.00037852436878503906
35,35,f1^5,f1^5,0.8772830270817695,0.8772830271096672
36,0,f1^4*f2,f0^5,0.02760490704766561,0.02760490700813455
