probe_id,time_index,time,initial_energy,current_energy,field_norm,velocity_norm,harmonic_field_norm,oscillatory_field_norm,initial_field_max_abs,initial_velocity_max_abs,wave_equation_max_abs,harmonic_linear_field_max_abs,harmonic_constant_velocity_max_abs,oscillatory_field_has_no_harmonic_part_max_abs,oscillatory_velocity_has_no_harmonic_part_max_abs,energy_conservation_max_abs,sector_reconstruction_max_abs,all_checks_pass
3,26,6.5,203.17272147044872,203.17272147044847,40.23966862851134,14.354117788269477,39.70413462632687,6.543135709039805,0.0,0.0,0.0,3.019806626980426e-14,9.43689570931383e-15,2.282896094385478e-14,1.0019762797242038e-14,2.5579538487363607e-13,2.7922109069322687e-14,True
3,27,6.75,203.17272147044872,203.1727214704485,41.74280549287116,15.093379903390332,41.20965661409719,6.650264067228534,0.0,0.0,0.0,3.375077994860476e-14,7.771561172376096e-15,2.3037127760971998e-14,7.549516567451064e-15,2.2737367544323206e-13,3.1530333899354446e-14,True
3,28,7.0,203.17272147044872,203.1727214704486,43.246332335255836,13.821348118086261,42.71671293838373,6.747421447569005,0.0,0.0,0.0,3.552713678800501e-14,6.5503158452884236e-15,2.4202861936828413e-14,5.329070518200751e-15,1.1368683772161603e-13,3.2862601528904634e-14,True
3,29,7.25,203.17272147044872,203.17272147044872,44.686857783498134,15.1335968447152,44.22514674312471,6.407156476290659,0.0,0.0,0.0,3.5083047578154947e-14,5.773159728050814e-15,2.4896751327219135e-14,6.13398221105399e-15,0.0,3.4638958368304884e-14,True
3,30,7.5,203.17272147044872,203.1727214704489,46.15274389265021,16.241133654208,45.734821731627065,6.196922623113331,0.0,0.0,0.0,3.730349362740526e-14,5.995204332975845e-15,2.531308496145357e-14,6.2727600891321345e-15,1.7053025658242404e-13,3.241851231905457e-14,True
3,31,7.75,203.17272147044872,203.1727214704489,47.70052997654654,13.368428280009065,47.2456189225907,6.572066087978378,0.0,0.0,0.0,3.597122599785507e-14,6.38378239159465e-15,2.4175106361212784e-14,6.716849298982197e-15,1.7053025658242404e-13,3.6415315207705135e-14,True
3,32,8.0,203.17272147044872,203.17272147044886,49.15934426639269,13.500403289027672,48.75743399847629,6.273257414289918,0.0,0.0,0.0,3.952393967665557e-14,6.161737786669619e-15,2.6173507805538065e-14,5.88418203051333e-15,1.4210854715202004e-13,3.47499806707674e-14,True
3,33,8.25,203.17272147044872,203.17272147044878,50.550121794483395,17.05368704831288,50.27017512437212,5.312655306159335,0.0,0.0,0.0,3.9968028886505635e-14,6.772360450213455e-15,2.6673108166619386e-14,5.9119376061289586e-15,5.684341886080802e-14,3.502753642692369e-14,True
3,34,8.5,203.17272147044872,203.17272147044824,52.08258251861122,16.317908919663026,51.78376114320464,5.571129478972447,0.0,0.0,0.0,3.774758283725532e-14,7.494005416219807e-15,2.824129818890242e-14,6.328271240363392e-15,4.831690603168681e-13,3.658184866139891e-14,True
3,35,8.75,203.17272147044872,203.17272147044852,53.70773173469168,13.795265918808097,53.2981200739769,6.62048673932276,0.0,0.0,0.0,3.730349362740526e-14,7.521760991835436e-15,2.6825763832505345e-14,5.828670879282072e-15,1.9895196601282805e-13,3.9745984281580604e-14,True
3,36,9.0,203.17272147044872,203.17272147044852,55.27656149059495,14.243042799292878,54.81318785553168,7.142316664620635,0.0,0.0,0.0,3.3306690738754696e-14,5.856426454897701e-15,2.6895152771544417e-14,4.884981308350689e-15,1.9895196601282805e-13,4.007905118896815e-14,True
3,37,9.25,203.17272147044872,203.17272147044855,56.795519231909935,14.00867908024591,56.32890729042871,7.265342957392915,0.0,0.0,0.0,3.419486915845482e-14,6.217248937900877e-15,2.6229018956769323e-14,6.161737786669619e-15,1.7053025658242404e-13,3.885780586188048e-14,True
3,38,9.5,203.17272147044872,203.17272147044915,58.260481842098095,13.955813176290546,57.845227152841034,6.943589857535021,0.0,0.0,0.0,3.68594044175552e-14,7.216449660063518e-15,2.8754776337791554e-14,6.217248937900877e-15,4.263256414560601e-13,4.551914400963142e-14,True
3,39,9.75,203.17272147044872,203.1727214704493,59.68476971886239,15.835288912401923,59.36210143160366,6.197793963793073,0.0,0.0,0.0,3.730349362740526e-14,1.021405182655144e-14,2.808864252301646e-14,8.493206138382448e-15,5.684341886080801e-13,4.3076653355456074e-14,True
3,40,10.0,203.17272147044872,203.172721470449,61.1584310818981,15.349133602488733,60.879488685191696,5.834513675439972,0.0,0.0,0.0,4.085620730620576e-14,1.4488410471358293e-14,3.0059288391726113e-14,1.2434497875801753e-14,2.8421709430404007e-13,4.440892098500626e-14,True
3,41,10.25,203.17272147044872,203.17272147044937,62.65910226052764,14.378797126203967,62.397351489842315,5.72133054003468,0.0,0.0,0.0,4.4853010194856324e-14,1.659783421814609e-14,2.7894353493707058e-14,1.5432100042289676e-14,6.536993168992922e-13,4.75175454539567e-14,True
3,42,10.5,203.17272147044872,203.17272147044878,64.14941362303516,16.28773800016068,63.915655965542804,5.471397506453172,0.0,0.0,0.0,4.707345624410664e-14,1.6431300764452317e-14,3.09127723419067e-14,1.554312234475219e-14,5.684341886080802e-14,4.807265696626928e-14,True
3,43,10.75,203.17272147044872,203.17272147044878,65.7099620150346,15.76011889418681,65.43437136739747,6.011834309992624,0.0,0.0,0.0,5.3290705182007514e-14,1.3489209749195652e-14,3.5034475320827596e-14,1.2045919817182948e-14,5.684341886080802e-14,4.6629367034256575e-14,True
3,44,11.0,203.17272147044872,203.17272147044855,67.30659751055985,13.017633352598624,66.95346973211699,6.885561653125825,0.0,0.0,0.0,5.5067062021407764e-14,1.2989609388114332e-14,3.785860513971784e-14,1.3086753902769033e-14,1.7053025658242404e-13,4.9960036108132044e-14,True
3,45,11.25,203.17272147044872,203.17272147044832,68.82620152198643,14.349106728558658,68.47292557116778,6.9645157527573325,0.0,0.0,0.0,5.684341886080802e-14,1.176836406102666e-14,4.153621890878867e-14,1.199040866595169e-14,3.979039320256561e-13,5.284661597215745e-14,True
3,46,11.5,203.17272147044872,203.17272147044855,70.31580655107042,15.291989139095811,69.99271560356848,6.732934974105914,0.0,0.0,0.0,5.595524044110789e-14,9.547918011776346e-15,3.938516179857743e-14,9.2148511043888e-15,1.7053025658242404e-13,5.229150445984487e-14,True
3,47,11.75,203.17272147044872,203.17272147044855,71.81438542268242,13.725873488472654,71.51281852249647,6.574400398976689,0.0,0.0,0.0,5.684341886080802e-14,7.327471962526033e-15,4.1494585545365226e-14,6.494804694057166e-15,1.7053025658242404e-13,5.540012892879531e-14,True
3,48,12.0,203.17272147044872,203.172721470449,73.27406664322744,15.491352696284512,73.03321479082767,5.936192361519751,0.0,0.0,0.0,5.861977570020827e-14,7.438494264988549e-15,4.228561945041065e-14,6.494804694057166e-15,2.8421709430404007e-13,5.828670879282072e-14,True
4,0,0.0,303.72092912486573,303.7209291248656,10.587890441754523,10.995533688639537,5.980126751346673,8.737362762551676,4.718447854656915e-15,5.218048215738236e-15,0.0,3.219646771412954e-15,2.7755575615628914e-15,3.191891195797325e-15,3.1363800445660672e-15,1.1368683772161603e-13,3.219646771412954e-15,True
4,1,0.25,303.72092912486573,303.7209291248656,9.88486234091675,17.745437603941475,6.32199864886741,7.598870743906149,0.0,0.0,0.0,3.219646771412954e-15,7.494005416219807e-15,2.5326962749261384e-15,7.93809462606987e-15,1.1368683772161603e-13,3.524958103184872e-15,True
4,2,0.5,303.72092912486573,303.7209291248657,9.198072686544052,21.373988868787308,7.050550275222338,5.907138221127882,0.0,0.0,0.0,4.9960036108132044e-15,9.769962616701378e-15,2.994132719535969e-15,1.071365218763276e-14,5.684341886080802e-14,4.6074255521944e-15,True
4,3,0.75,303.72092912486573,303.72092912486573,10.152335145817101,18.058471039673197,8.061618495292457,6.170916961793582,0.0,0.0,0.0,6.439293542825908e-15,9.603429163007604e-15,3.497202527569243e-15,8.93729534823251e-15,0.0,6.217248937900877e-15,True
4,4,1.0,303.72092912486573,303.7209291248659,11.446060467602113,18.251502661127244,9.26315106520952,6.723565465667127,0.0,0.0,0.0,7.549516567451064e-15,9.2148511043888e-15,4.9404924595819466e-15,8.548717289613705e-15,1.7053025658242404e-13,8.271161533457416e-15,True
4,5,1.25,303.72092912486573,303.72092912486596,12.895131924818362,18.464482627479025,10.590518583298472,7.356992829633543,0.0,0.0,0.0,8.43769498715119e-15,9.547918011776346e-15,5.245803791353865e-15,8.992806499463768e-15,2.2737367544323206e-13,8.93729534823251e-15,True
4,6,1.5,303.72092912486573,303.72092912486596,14.397763673739238,14.859994096518982,12.00204321699166,7.9527704243433,0.0,0.0,0.0,9.298117831235686e-15,8.43769498715119e-15,5.578870698741412e-15,8.1601392309949e-15,2.2737367544323206e-13,9.520162436160717e-15,True
4,7,1.75,303.72092912486573,303.7209291248658,15.275888736127893,18.1682399757882,13.471296901743651,7.202564575457193,0.0,0.0,0.0,1.0796918914479647e-14,8.548717289613705e-15,6.140921104957897e-15,8.770761894538737e-15,5.684341886080802e-14,1.0880185641326534e-14,True
4,8,2.0,303.72092912486573,303.72092912486573,16.318534281635525,21.129675783807365,14.981304361115152,6.4695502734383314,0.0,0.0,0.0,1.2323475573339238e-14,8.659739592076221e-15,7.188694084447889e-15,9.2148511043888e-15,0.0,1.1546319456101628e-14,True
4,9,2.25,303.72092912486573,303.72092912486573,18.10487784068144,16.687698516972034,16.520894703945512,7.405851727326361,0.0,0.0,0.0,1.2323475573339238e-14,9.325873406851315e-15,7.743805596760467e-15,8.43769498715119e-15,0.0,1.2212453270876722e-14,True
4,10,2.5,303.72092912486573,303.72092912486573,19.661928278620273,15.800100393698767,18.08251322660622,7.721019300793045,0.0,0.0,0.0,1.3433698597964394e-14,1.3322676295501878e-14,8.326672684688674e-15,1.2351231148954867e-14,0.0,1.4099832412739488e-14,True
4,11,2.75,303.72092912486573,303.72092912486573,20.871578952399627,19.3164427763926,19.660911694908005,7.005095237845137,0.0,0.0,0.0,1.5765166949677223e-14,1.3766765505351941e-14,1.1657341758564144e-14,1.3600232051658168e-14,0.0,1.609823385706477e-14,True
4,12,3.0,303.72092912486573,303.72092912486573,22.29686143585907,17.75082042468233,21.252351730399134,6.744447777045963,0.0,0.0,0.0,1.5987211554602254e-14,1.3100631690576847e-14,1.444677710793485e-14,1.226796442210798e-14,0.0,1.7763568394002505e-14,True
4,13,3.25,303.72092912486573,303.72092912486585,23.740586250848704,18.296555662453656,22.85410905686929,6.42690709056166,0.0,0.0,0.0,1.9984014443252818e-14,1.0880185641326534e-14,1.6514567491299204e-14,1.0047518372857667e-14,1.1368683772161603e-13,1.9872992140790302e-14,True
4,14,3.5,303.72092912486573,303.7209291248656,25.296825940814568,20.604277025145667,24.464157226583502,6.4369568798362495,0.0,0.0,0.0,2.1760371282653068e-14,1.1823875212257917e-14,1.9508700210835173e-14,1.0158540675320182e-14,1.1368683772161603e-13,2.3647750424515834e-14,True
4,15,3.75,303.72092912486573,303.72092912486585,27.198023727528863,15.845361022735647,26.080960836283776,7.714659845998074,0.0,0.0,0.0,2.3092638912203256e-14,1.0103029524088925e-14,2.145505995088115e-14,8.548717289613705e-15,1.1368683772161603e-13,2.5091040356528538e-14,True
4,16,4.0,303.72092912486573,303.720929124866,28.796371435752246,14.121271189016884,27.70333714182437,7.858506160347686,0.0,0.0,0.0,2.5757174171303632e-14,7.93809462606987e-15,2.2787327580431338e-14,7.605027718682322e-15,2.8421709430404007e-13,2.9753977059954195e-14,True
4,17,4.25,303.72092912486573,303.7209291248659,29.99798128129513,20.91287341809744,29.330361415373833,6.293550682761111,0.0,0.0,0.0,2.7533531010703882e-14,1.0602629885170245e-14,2.4896751327219135e-14,9.242606680004428e-15,1.7053025658242404e-13,3.108624468950438e-14,True
4,18,4.5,303.72092912486573,303.72092912486596,31.58225182084773,20.411207120191264,30.961300909883647,6.231891851041543,0.0,0.0,0.0,2.930988785010413e-14,1.1102230246251565e-14,2.6645352591003757e-14,9.2148511043888e-15,2.2737367544323206e-13,3.341771304121721e-14,True
4,19,4.75,303.72092912486573,303.7209291248656,33.461242302927694,15.632714926632817,32.59556792911149,7.561989674280012,0.0,0.0,0.0,3.108624468950438e-14,8.326672684688674e-15,2.7679247782685934e-14,6.661338147750939e-15,1.1368683772161603e-13,3.583244811977693e-14,True
4,20,5.0,303.72092912486573,303.7209291248655,35.115036736790415,17.476688086630816,34.23268590869445,7.822341113938592,0.0,0.0,0.0,3.197442310920451e-14,1.049160758270773e-14,2.7949864644938316e-14,9.103828801926284e-15,2.2737367544323206e-13,3.7136960173711486e-14,True
4,21,5.25,303.72092912486573,303.7209291248655,36.6775259680052,17.716592819390193,35.87226451924078,7.643399073404093,0.0,0.0,0.0,3.1530333899354446e-14,1.0935696792557792e-14,2.867150961094467e-14,9.325873406851315e-15,2.2737367544323206e-13,4.057865155004947e-14,True
4,22,5.5,303.72092912486573,303.7209291248654,38.190004533511335,16.51506880502839,37.513981130592924,7.153856722295691,0.0,0.0,0.0,3.3306690738754696e-14,8.326672684688674e-15,3.011479954295737e-14,6.5503158452884236e-15,3.410605131648481e-13,4.1744385725905886e-14,True
4,23,5.75,303.72092912486573,303.72092912486545,39.610608027155045,20.531413425148475,39.15756683078802,5.973711423670415,0.0,0.0,0.0,3.552713678800501e-14,9.547918011776346e-15,3.162747841400915e-14,8.104628079763643e-15,2.8421709430404007e-13,4.196643033083092e-14,True
4,24,6.0,303.72092912486573,303.7209291248655,41.2903825876854,20.050224169169688,40.80279575300967,6.3267331993383324,0.0,0.0,0.0,3.68594044175552e-14,7.771561172376096e-15,3.189115638235762e-14,6.439293542825908e-15,2.2737367544323206e-13,4.218847493575595e-14,True
4,25,6.25,303.72092912486573,303.7209291248658,43.139818211708885,14.56501700080867,42.44947683693012,7.686730879263541,0.0,0.0,0.0,3.6415315207705135e-14,5.995204332975845e-15,3.325117958752344e-14,4.773959005888173e-15,5.684341886080802e-14,4.318767565791859e-14,True
4,26,6.5,303.72092912486573,303.72092912486596,44.73452298092363,17.180084507756284,44.09744740355565,7.5228105666318115,0.0,0.0,0.0,3.6415315207705135e-14,7.993605777301127e-15,3.3306690738754696e-14,5.620504062164855e-15,2.2737367544323206e-13,4.529709940470639e-14,True
4,27,6.75,303.72092912486573,303.72092912486585,46.25309719504364,19.80624303732658,45.74656809644514,6.826456440310803,0.0,0.0,0.0,3.6415315207705135e-14,9.547918011776346e-15,3.391731340229853e-14,7.66053886991358e-15,1.1368683772161603e-13,4.4075854077618715e-14,True
4,28,7.0,303.72092912486573,303.72092912486596,47.9020326887019,17.13943978934191,47.396718863325084,6.939436338809423,0.0,0.0,0.0,3.8191672047105385e-14,6.772360450213455e-15,3.394506897791416e-14,5.662137425588298e-15,2.2737367544323206e-13,4.6629367034256575e-14,True
4,29,7.25,303.72092912486573,303.7209291248663,49.51310781907801,18.71517734897905,49.04779573771391,6.7721177762304805,0.0,0.0,0.0,3.6415315207705135e-14,6.8833827526759706e-15,3.502753642692369e-14,5.773159728050814e-15,5.684341886080801e-13,5.040412531798211e-14,True
4,30,7.5,303.72092912486573,303.7209291248661,51.18372159696196,19.666983846869087,50.69970824137931,7.022317335062864,0.0,0.0,0.0,3.6415315207705135e-14,7.716050021144838e-15,3.277239590815384e-14,9.38832345198648e-15,3.410605131648481e-13,4.904410211281629e-14,True
4,31,7.75,303.72092912486573,303.72092912486585,52.94553029719443,14.568848121474602,52.352377272732426,7.903022987732141,0.0,0.0,0.0,3.730349362740526e-14,6.439293542825908e-15,3.427813588530171e-14,6.439293542825908e-15,1.1368683772161603e-13,5.240252676230739e-14,True
4,32,8.0,303.72092912486573,303.72092912486556,54.49616756318547,16.76213910326659,54.005733378643086,7.294726952374868,0.0,0.0,0.0,3.9968028886505635e-14,6.5503158452884236e-15,3.434752482434078e-14,6.744604874597826e-15,1.7053025658242404e-13,5.051514762044462e-14,True
4,33,8.25,303.72092912486573,303.7209291248658,55.980891836660454,21.724337268614093,55.65971533107857,5.988016373656139,0.0,0.0,0.0,3.907985046680551e-14,8.548717289613705e-15,3.522182545623309e-14,8.1601392309949e-15,5.684341886080802e-14,5.35682609381638e-14,True
4,34,8.5,303.72092912486573,303.72092912486613,57.72073629300507,18.226267774513083,57.314268947805395,6.837980197782181,0.0,0.0,0.0,4.263256414560601e-14,1.1546319456101628e-14,3.733124920302089e-14,9.43689570931383e-15,3.979039320256561e-13,5.051514762044462e-14,True
4,35,8.75,303.72092912486573,303.72092912486653,59.478838537486624,15.11603995394508,58.96934610981442,7.768426684298297,0.0,0.0,0.0,4.1744385725905886e-14,1.1324274851176597e-14,3.907985046680551e-14,9.325873406851315e-15,7.958078640513122e-13,5.284661597215745e-14,True
4,36,9.0,303.72092912486573,303.72092912486613,61.077976818379135,18.622942387385788,60.62490393831438,7.425649782787513,0.0,0.0,0.0,4.707345624410664e-14,1.1213252548714081e-14,4.132805209167145e-14,8.93729534823251e-15,3.979039320256561e-13,5.5067062021407764e-14,True
4,37,9.25,303.72092912486573,303.7209291248662,62.69077821307668,17.94508801105317,62.280904101928826,7.157000573390633,0.0,0.0,0.0,4.796163466380676e-14,9.880984919163893e-15,4.331257574818892e-14,7.771561172376096e-15,4.547473508864641e-13,5.728750807065808e-14,True
4,38,9.5,303.72092912486573,303.7209291248658,64.30151804347155,17.593401123439257,63.93731223073512,6.834129601082074,0.0,0.0,0.0,4.973799150320701e-14,8.104628079763643e-15,4.669008235591576e-14,8.326672684688674e-15,5.684341886080802e-14,5.700995231450179e-14,True
4,39,9.75,303.72092912486573,303.72092912486505,65.90848200778797,20.323924305875057,65.59409741844472,6.429804385087832,0.0,0.0,0.0,5.240252676230739e-14,9.048317650695026e-15,4.250766405533568e-14,9.547918011776346e-15,6.821210263296962e-13,6.217248937900877e-14,True
4,40,10.0,303.72092912486573,303.7209291248657,67.63827968925713,17.25949682335893,67.25123179766572,7.225558872420088,0.0,0.0,0.0,5.417888360170764e-14,1.0658141036401503e-14,4.951594689828198e-14,1.1268763699945339e-14,5.684341886080802e-14,6.517009154549669e-14,True
4,41,10.25,303.72092912486573,303.72092912486556,69.31936351064797,14.7226872562928,68.90869017605372,7.5343596769726435,0.0,0.0,0.0,5.5067062021407764e-14,1.0658141036401503e-14,5.0154325137441447e-14,1.0352829704629585e-14,1.7053025658242404e-13,6.661338147750939e-14,True
4,42,10.5,303.72092912486573,303.72092912486517,70.85610323897446,20.243586310309702,70.56644972342316,6.400276528697676,0.0,0.0,0.0,5.595524044110789e-14,1.1324274851176597e-14,5.154210391822289e-14,1.0658141036401503e-14,5.684341886080801e-13,7.105427357601002e-14,True
4,43,10.75,303.72092912486573,303.7209291248654,72.50936460416925,20.20625873861753,72.22448970169677,6.421140290466439,0.0,0.0,0.0,5.950795411990839e-14,1.0436096431476471e-14,5.645484080218921e-14,9.880984919163893e-15,3.410605131648481e-13,6.972200594645983e-14,True
4,44,11.0,303.72092912486573,303.72092912486556,74.27589150881509,15.762418841735583,73.88279123101428,7.631593499632429,0.0,0.0,0.0,6.128431095930864e-14,9.103828801926284e-15,5.6614435361979076e-14,8.881784197001252e-15,1.7053025658242404e-13,7.238654120556021e-14,True
4,45,11.25,303.72092912486573,303.7209291248656,75.94892013888594,17.684562990421227,75.54133708648416,7.857789857781207,0.0,0.0,0.0,6.483702463810914e-14,1.0158540675320182e-14,5.613565168260948e-14,9.769962616701378e-15,1.1368683772161603e-13,7.294165271787278e-14,True
4,46,11.5,303.72092912486573,303.72092912486596,77.58921966688177,17.792344046350678,77.20011152100145,7.760785376530681,0.0,0.0,0.0,7.016609515630989e-14,1.3600232051658168e-14,5.975775430044905e-14,1.124100812432971e-14,2.2737367544323206e-13,8.054668043655511e-14,True
4,47,11.75,303.72092912486573,303.72092912486573,79.20045855863233,15.377224301413134,78.85910011031918,7.345404392427624,0.0,0.0,0.0,6.572520305780927e-14,8.992806499463768e-15,6.170758348744698e-14,7.549516567451064e-15,0.0,8.248957072964913e-14,True
4,48,12.0,303.72092912486573,303.72092912486585,80.71656847142218,20.39360088931745,80.51828961718368,5.654154483662125,0.0,0.0,0.0,6.750155989720952e-14,9.048317650695026e-15,6.20128948192189e-14,7.605027718682322e-15,1.1368683772161603e-13,8.465450562766819e-14,True
5,0,0.0,321.46695654360633,321.46695654360616,11.798235720625623,10.889096290084055,7.063333964467452,9.450274039722174,3.774758283725532e-15,5.925815393936773e-15,0.0,3.039235529911366e-15,3.552713678800501e-15,3.4833247397614286e-15,2.581268532253489e-15,1.7053025658242404e-13,2.6645352591003757e-15,True
5,1,0.25,321.46695654360633,321.46695654360605,10.749539070793462,17.894830223285716,7.25756124283335,7.9297159495809435,0.0,0.0,0.0,2.886579864025407e-15,7.549516567451064e-15,2.831068712794149e-15,6.661338147750939e-15,2.8421709430404007e-13,2.858824288409778e-15,True
5,2,0.5,321.46695654360633,321.4669565436061,9.568906637164977,22.940895915890458,7.8086737585132715,5.5306951067552195,0.0,0.0,0.0,3.6637359812630166e-15,1.0075273948473296e-14,2.4424906541753444e-15,9.992007221626409e-15,2.2737367544323206e-13,4.6074255521944e-15,True
5,3,0.75,321.46695654360633,321.4669565436061,10.47105901191202,19.051351917193774,8.648714280969775,5.902780541159683,0.0,0.0,0.0,6.106226635438361e-15,8.881784197001252e-15,3.1086244689504383e-15,7.549516567451064e-15,2.2737367544323206e-13,7.549516567451064e-15,True
5,4,1.0,321.46695654360633,321.4669565436061,11.90780593101536,18.115691916368576,9.70292810106037,6.90282756241075,0.0,0.0,0.0,8.215650382226158e-15,8.770761894538737e-15,4.315992008230296e-15,7.049916206369744e-15,2.2737367544323206e-13,9.658940314238862e-15,True
5,5,1.25,321.46695654360633,321.466956543606,13.325227110583793,19.25081376464457,10.909401950995449,7.651576740793623,0.0,0.0,0.0,8.881784197001252e-15,7.549516567451064e-15,5.2735593669694936e-15,8.43769498715119e-15,3.410605131648481e-13,1.0880185641326534e-14,True
5,6,1.5,321.46695654360633,321.4669565436061,14.856665384622225,15.357372659895992,12.223132589314382,8.444852636646356,0.0,0.0,0.0,1.1546319456101628e-14,6.8833827526759706e-15,5.773159728050814e-15,5.828670879282072e-15,2.2737367544323206e-13,1.482147737874584e-14,True
5,7,1.75,321.46695654360633,321.46695654360605,15.746752144439478,17.892803702754623,13.61310294668615,7.914772975981949,0.0,0.0,0.0,1.3766765505351941e-14,7.216449660063518e-15,7.216449660063518e-15,6.772360450213455e-15,2.8421709430404007e-13,1.7430501486614958e-14,True
5,8,2.0,321.46695654360633,321.4669565436061,16.642264429673993,21.927442866649287,15.05821555004877,7.086262046767794,0.0,0.0,0.0,1.509903313490213e-14,9.18709552877317e-15,7.806255641895632e-15,9.325873406851315e-15,2.2737367544323206e-13,1.9539925233402755e-14,True
5,9,2.25,321.46695654360633,321.4669565436063,18.366565978345022,17.463589725023553,16.544026760130862,7.976586011381993,0.0,0.0,0.0,1.4654943925052066e-14,8.215650382226158e-15,7.438494264988549e-15,7.993605777301127e-15,5.684341886080802e-14,1.8485213360008856e-14,True
5,10,2.5,321.46695654360633,321.46695654360616,19.911350639271113,15.486107047147145,18.060494719183662,8.383341504337116,0.0,0.0,0.0,1.5987211554602254e-14,6.994405055138486e-15,8.604228440844963e-15,6.827871601444713e-15,1.7053025658242404e-13,2.0483614804334138e-14,True
5,11,2.75,321.46695654360633,321.46695654360616,20.996804476543954,20.037891381080662,19.60050508882196,7.5290104588372415,0.0,0.0,0.0,1.5987211554602254e-14,7.66053886991358e-15,8.715250743307479e-15,7.549516567451064e-15,1.7053025658242404e-13,2.0539125955565396e-14,True
5,12,3.0,321.46695654360633,321.46695654360616,22.346904289697818,18.474908165753032,21.158918028711916,7.18918070347134,0.0,0.0,0.0,1.7763568394002505e-14,7.327471962526033e-15,9.43689570931383e-15,6.772360450213455e-15,1.7053025658242404e-13,2.5202062658991053e-14,True
5,13,3.25,321.46695654360633,321.466956543606,23.747847086169237,17.94296005721214,22.731949030562784,6.871588935608167,0.0,0.0,0.0,1.7763568394002505e-14,8.881784197001252e-15,9.645062526431047e-15,7.244205235679146e-15,3.410605131648481e-13,2.453592884421596e-14,True
5,14,3.5,321.46695654360633,321.46695654360593,25.162271053059374,21.59887431434138,24.316761369146146,6.467998226934783,0.0,0.0,0.0,2.042810365310288e-14,1.251776460264864e-14,1.1823875212257917e-14,1.2878587085651816e-14,3.979039320256561e-13,2.8310687127941492e-14,True
5,15,3.75,321.46695654360633,321.466956543606,27.038172181490083,17.716386930684457,25.911193380727024,7.724817959180145,0.0,0.0,0.0,2.1316282072803006e-14,1.2295719997723609e-14,1.2934098236883074e-14,1.2101430968414206e-14,3.410605131648481e-13,2.5479618415147343e-14,True
5,16,4.0,321.46695654360633,321.4669565436061,28.765554169720744,13.542166323554733,27.51357271450594,8.394070715375998,0.0,0.0,0.0,2.398081733190338e-14,9.2148511043888e-15,1.454392162258955e-14,8.271161533457416e-15,2.2737367544323206e-13,3.2807090377673376e-14,True
5,17,4.25,321.46695654360633,321.46695654360605,29.976868310518178,20.57936745623842,29.12258757035368,7.105457544256415,0.0,0.0,0.0,2.5757174171303632e-14,8.104628079763643e-15,1.554312234475219e-14,8.715250743307479e-15,2.8421709430404007e-13,3.2307490016592055e-14,True
5,18,4.5,321.46695654360633,321.4669565436061,31.462956695455933,21.288688907678633,30.7371959072875,6.718811783132759,0.0,0.0,0.0,2.398081733190338e-14,7.382983113757291e-15,1.4953316362920077e-14,8.659739592076221e-15,2.2737367544323206e-13,3.1530333899354446e-14,True
5,19,4.75,321.46695654360633,321.46695654360605,33.297566207935496,16.145574981826332,32.35656038373924,7.86008368309675,0.0,0.0,0.0,2.6645352591003757e-14,6.439293542825908e-15,1.572353358625378e-14,6.217248937900877e-15,2.8421709430404007e-13,3.375077994860476e-14,True
5,20,5.0,321.46695654360633,321.4669565436063,34.917378925557195,18.218443339553513,33.98000102506909,8.036347514091773,0.0,0.0,0.0,2.930988785010413e-14,7.299716386910404e-15,1.637578961322106e-14,7.049916206369744e-15,5.684341886080802e-14,3.574918139293004e-14,True
5,21,5.25,321.46695654360633,321.4669565436064,36.484685799338905,19.11928587583918,35.60696029759306,7.954663804468008,0.0,0.0,0.0,3.019806626980426e-14,8.770761894538737e-15,1.7763568394002505e-14,6.661338147750939e-15,5.684341886080802e-14,3.3861802251067274e-14,True
5,22,5.5,321.46695654360633,321.46695654360656,38.08504082590583,16.33633160471199,37.2369769957039,7.99236378878816,0.0,0.0,0.0,3.2862601528904634e-14,7.549516567451064e-15,1.8471335572201042e-14,6.716849298982197e-15,2.2737367544323206e-13,3.5638159090467525e-14,True
5,23,5.75,321.46695654360633,321.4669565436063,39.52515812393013,20.002820329412028,38.869666477811876,7.168483286257085,0.0,0.0,0.0,3.375077994860476e-14,7.13318293321663e-15,2.0761170560490427e-14,7.771561172376096e-15,5.684341886080802e-14,3.4638958368304884e-14,True
5,24,6.0,321.46695654360633,321.466956543606,41.124537020405384,20.768165181181953,40.50470553636484,7.113112859716853,0.0,0.0,0.0,3.552713678800501e-14,9.242606680004428e-15,2.042810365310288e-14,9.936496070395151e-15,3.410605131648481e-13,3.4638958368304884e-14,True
5,25,6.25,321.46695654360633,321.46695654360565,42.914754745110095,15.125965708177294,42.14182069218717,8.108213340834972,0.0,0.0,0.0,4.085620730620576e-14,7.049916206369744e-15,2.220446049250313e-14,6.38378239159465e-15,6.821210263296962e-13,4.3520742565306136e-14,True
5,26,6.5,321.46695654360633,321.4669565436059,44.45359396091235,17.58496593621222,43.780779048468595,7.70489467486976,0.0,0.0,0.0,3.907985046680551e-14,8.215650382226158e-15,2.2620794126737565e-14,6.356026815979021e-15,4.547473508864641e-13,3.930189507173054e-14,True
