start_id,residual_norm,residual_energy,axis_distance,nearest_axis_id,valid_exclusion,objective,success,iteration_count,f0,f1,f2,f3
28,0.014987108956365581,0.00022461343486997342,0.04996220299992982,9,False,0.000224756296191404,True,222,-0.0047680211319524905,0.02457207308092529,0.9987518891356971,0.04322202154998478
29,0.014987108958157531,0.00022461343492368572,0.04996220300703173,9,False,0.00022475629619143008,True,399,0.04542888350605137,-0.0111561916649746,0.9987518891353421,-0.017504853027467945
30,2.2729511820139823e-16,5.166307075818759e-32,0.41744238123296085,7,True,5.16630707581876e-32,True,333,-0.03897236416252052,0.200844591276539,0.9128709291752763,0.35328355700939634
31,9.261227084372424e-15,8.577032710831334e-29,0.8804857344718305,8,True,8.577032710831336e-29,True,233,-0.08714485551126659,0.44910215900751493,-0.4082482904638603,0.7899660488059248
32,4.691200458258876e-13,2.200736173956829e-25,0.8420246737855203,5,True,2.200736173956829e-25,True,211,-0.5130792019878792,0.5640693446394958,0.6454972243677025,-0.04369027648164792
33,6.053099702227801e-14,3.66400160051103e-27,0.41744238123289545,6,True,3.66400160051103e-27,True,266,-0.08646470840271932,0.09401922545532468,0.4564354645875718,0.880540121807258
34,7.326635042072128e-14,5.367958103971926e-27,0.8420246737858084,6,True,5.367958103971926e-27,True,221,-0.5371773447419874,-0.30615270748550827,0.6454972243678854,0.44837969772124664
35,1.045650525907363e-12,1.0933850223303448e-24,0.84202467378499,6,True,1.093385022330345e-24,True,238,0.4148977814519197,0.4391159712474575,1.3278435422851138e-14,0.7968920847528084
36,1.3317466480499034e-13,1.7735491345921533e-26,0.417442381232605,4,True,1.7735491345921533e-26,True,227,0.673218777930907,0.5269845365383389,-0.456435464587894,0.24643547219733125
37,2.0069723550512782e-15,4.027938033940074e-30,0.880485734471836,8,True,4.027938033940075e-30,True,264,0.019051254620724482,0.6879709387049805,0.6123724356957955,-0.3890154716650267
38,1.4218716259028636e-13,2.0217189205476527e-26,0.41744238123245664,4,True,2.0217189205476527e-26,True,216,0.6732187779310422,0.5269845365381419,-0.45643546458790607,0.24643547219736037
39,1.705371433859133e-13,2.908291727422755e-26,0.8420246737857244,5,True,2.9082917274227554e-26,True,211,-0.06716431733328064,-0.15107388114982187,-0.6454972243678773,0.7456533847873623
40,8.398901974308554e-14,7.054155437404412e-27,0.41744238123279437,2,True,7.054155437404413e-27,True,264,-0.393254167096368,0.9073718070281157,-1.2101507507538175e-14,0.14841685844901156
41,1.9933658716222419e-13,3.9735074981483e-26,0.8804857344717235,1,True,3.9735074981483e-26,True,238,-0.08714485551132631,0.4491021590075896,-0.4082482904639807,0.7899660488058136
42,5.48220757517942e-15,3.005459989735462e-29,0.41744238123295396,8,True,3.0054599897354614e-29,True,285,0.310416994919547,0.9258417951924136,4.95631361496873e-15,0.2155417814253349
43,0.02700221134650395,0.0007291194176012666,0.26940934568717234,6,True,0.0007291194176012666,False,5000,-0.3131613801588494,-0.2820394522012325,0.06490937137707921,0.9045277612580311
44,4.94172643763871e-15,2.4420660184457377e-29,0.8420246737858641,3,True,2.4420660184457377e-29,True,269,0.995141300773566,0.026120507758771873,4.879420163411293e-15,0.0949289764461768
45,4.6715264632752914e-14,2.1823159497081353e-27,0.8420246737858263,9,True,2.1823159497081353e-27,True,245,0.48206209878562545,0.5901898523980167,0.6454972243679381,0.05123869996489802
46,4.561572065873139e-15,2.0807939712154138e-29,0.8420246737858624,0,True,2.0807939712154135e-29,True,243,-0.06716431733344164,-0.15107388114980028,-0.6454972243679039,0.745653384787329
47,2.5520009161837577e-13,6.512708676202738e-26,0.8420246737856457,4,True,6.51270867620274e-26,True,220,-0.06716431733324457,-0.151073881149706,-0.6454972243680116,0.7456533847872726
48,0.014987108996863011,0.00022461343608385221,0.0499622031605073,7,False,0.00022475629619141593,True,202,-0.0736963757514241,0.3367819093295071,0.6472205935220464,0.6798913832888651
49,7.834489431966253e-15,6.137922465959089e-29,0.8420246737858615,6,True,6.13792246595909e-29,True,319,0.4148977814522111,0.43911597124822876,-4.851508602999838e-15,0.7968920847522316
50,5.378354524640276e-15,2.892669739271853e-29,0.417442381232959,9,True,2.892669739271853e-29,True,228,0.37132176308914916,-0.0911873015561425,0.9128709291752787,-0.14307931701660492
51,0.01498710894601671,0.0002246134345597741,0.04996220295889382,6,False,0.00022475629619141233,True,245,-0.0431084540045772,-0.21030478020192972,0.14784464296292038,0.9654302264610943
52,3.188872858294072e-15,1.0168910106364605e-29,0.4174423812329571,4,True,1.0168910106364605e-29,True,236,-0.33234939892663934,-0.10965728972040777,0.9128709291752745,-0.2102042399927915
53,3.673976055002821e-14,1.3498100052734089e-27,0.4174423812328646,9,True,1.3498100052734089e-27,True,250,-0.03897236416249135,0.20084459127651208,0.9128709291753178,0.35328355700930775
54,4.5472801186603054e-14,2.0677756477563283e-27,0.8420246737858325,0,True,2.067775647756328e-27,True,222,0.4820620987856695,0.590189852398016,0.6454972243679087,0.051238699964860294
55,0.020597342230154747,0.00042425050694611615,0.07403866282616706,3,True,0.0004242505069461161,True,445,0.647200078560309,0.7495238087650948,-0.1390506201970949,0.0033231654485604877
56,0.01498710897677612,0.0002246134354817634,0.04996220308085964,9,False,0.00022475629619141365,True,240,-0.04066085869565252,-0.013415880760259008,0.9987518891316535,-0.025717166825136986
57,4.2609871175504256e-13,1.8156011215930684e-25,0.8420246737854982,3,True,1.8156011215930687e-25,True,201,-0.53717734474222,-0.30615270748574214,0.645497224367741,0.4483796977210162
58,6.2772859311751e-14,3.9404318661728845e-27,0.41744238123292976,9,True,3.940431866172885e-27,True,218,0.37132176308915127,-0.09118730155611383,0.9128709291752909,-0.14307931701654092
59,1.312807533431263e-13,1.723463619833877e-26,0.8804857344717627,8,True,1.7234636198338766e-26,True,236,0.01905125462063395,0.6879709387050442,0.6123724356957441,-0.3890154716649993
60,3.726502075089595e-14,1.3886817715647056e-27,0.8420246737858341,3,True,1.3886817715647056e-27,True,219,-0.537177344742046,-0.3061527074854932,0.6454972243678938,0.44837969772117486
61,1.594436429147036e-16,2.5422275265911513e-32,0.8804857344718369,0,True,2.5422275265911513e-32,True,281,0.8303007037924235,-0.20390100496429953,-0.40824829046386235,-0.31993507902336804
62,7.625298261842333e-14,5.81451735820557e-27,0.4174423812329188,8,True,5.8145173582055705e-27,True,274,-0.393254167096216,0.9073718070281629,8.373503160490534e-14,0.14841685844912575
63,1.4175058063299787e-15,2.0093227109792028e-30,0.8420246737858654,5,True,2.009322710979203e-30,True,254,-0.513079201987913,0.5640693446392627,0.6454972243679044,-0.04369027648127707
64,3.4328974995591684e-13,1.178478524247959e-25,0.8420246737855991,4,True,1.178478524247959e-25,True,213,0.4148977814521694,0.4391159712482601,-3.6576780593049776e-13,0.7968920847522362
65,0.014987108882856521,0.00022461343266659683,0.04996220270845357,8,False,0.00022475629619142143,True,298,-0.011341802607076169,0.9368391894421135,0.14784464704461336,0.31677382622199
66,3.5821094699185227e-16,1.2831508254479959e-31,0.41744238123296035,7,True,1.2831508254479959e-31,True,268,-0.038972364162520395,0.20084459127653895,0.9128709291752762,0.3532835570093969
67,1.656948898230621e-14,2.7454796513476686e-28,0.4174423812328848,0,True,2.745479651347669e-28,True,255,-0.42733408740717294,-0.3233080213628081,-3.509480337628513e-14,0.8443088896028187
68,7.803748479046944e-14,6.0898490324227484e-27,0.41744238123274835,2,True,6.089849032422749e-27,True,243,0.7341235461005505,-0.490044560210199,0.45643546458751916,-0.1121856262447246
69,0.014987108940648452,0.00022461343439886478,0.04996220293760808,9,False,0.00022475629619141065,True,267,-0.004768028867125106,0.024572073094878525,0.9987518891388106,0.04322202061679895
70,5.0262424379381016e-14,2.5263113044929953e-27,0.8420246737858338,1,True,2.526311304492995e-27,True,272,-0.04306617457935283,0.7191481709749226,-0.6454972243679222,0.2535834105848263
71,0.004623133705218704,2.1373365256329228e-05,0.8388667802535213,0,True,2.1373365256329224e-05,False,5000,0.4811856008759598,0.5909761777948223,0.6458098103954122,0.046230548187382196
72,2.0788878703292547e-13,4.321774777402104e-26,0.8804857344716607,7,True,4.321774777402104e-26,True,210,0.7431558482810225,0.24520115404328052,0.408248290463977,0.4700309697826277
73,5.110603470160268e-14,2.6118267829214176e-27,0.41744238123286403,2,True,2.6118267829214173e-27,True,254,0.7341235461005724,-0.49004456021009213,0.45643546458760287,-0.11218562624470653
74,0.014987108929273763,0.00022461343405791735,0.04996220289250337,9,False,0.0002247562961914286,True,238,0.045428882482957705,-0.011156192444918556,0.9987518891410642,-0.01750485485906501
75,1.0084941707672715e-13,1.0170604924715666e-26,0.8804857344717678,6,True,1.0170604924715666e-26,True,225,-0.08714485551130179,0.4491021590074274,-0.4082482904638594,0.7899660488059711
76,3.387422173113492e-14,1.1474628978900933e-27,0.8420246737858478,6,True,1.147462897890093e-27,True,242,-0.06716431733342719,-0.15107388114977205,-0.6454972243678888,0.7456533847873491
77,5.711622711033653e-14,3.2622633993195416e-27,0.8420246737858362,5,True,3.262263399319541e-27,True,225,0.4579639560315706,-0.2800321997266565,0.6454972243678766,0.5433086741673933
78,1.978023734363063e-13,3.912577893703597e-26,0.8804857344716716,2,True,3.912577893703597e-26,True,231,0.019051254620552228,0.6879709387050397,-0.6123724356957357,-0.38901547166502415
79,8.555068073756265e-15,7.318918974660374e-29,0.8420246737858587,0,True,7.318918974660374e-29,True,239,-0.06716431733344369,-0.15107388114980452,-0.6454972243679019,0.7456533847873298
80,3.897282128331364e-14,1.5188807987811046e-27,0.41744238123293587,5,True,1.5188807987811048e-27,True,232,0.6561788177755288,-0.08835537765696837,-0.4564354645876452,0.5943814877740257
81,0.01498710895749739,0.00022461343490389848,0.04996220300441629,9,False,0.00022475629619141403,True,327,-0.040660856532247235,-0.01341588142372339,0.9987518891354727,-0.025717169751215303
82,4.9951819435133365e-05,2.4951842648801675e-09,0.8419870664464141,1,True,2.4951842648801675e-09,False,5000,0.9951402280850973,0.02612467804112137,5.358108084440983e-05,0.09493905820607351
83,4.9668802258114675e-14,2.4669899177556973e-27,0.41744238123279226,5,True,2.4669899177556973e-27,True,246,0.6561788177755435,-0.08835537765707543,-0.45643546458755097,0.594381487774066
84,6.268748823859524e-15,3.929721181664017e-29,0.41744238123295074,5,True,3.929721181664017e-29,True,270,0.27633707460868484,-0.304838033198533,-1.1390983987945021e-14,0.9114338125790399
85,4.477514627327759e-14,2.0048137237934038e-27,0.41744238123285393,1,True,2.0048137237934038e-27,True,239,0.37132176308923165,-0.0911873015561811,0.9128709291752316,-0.14307931701666696
86,6.462541281166295e-14,4.17644398107785e-27,0.842024673785833,8,True,4.176443981077851e-27,True,224,-0.5802435193213665,0.4129954634894937,5.1124374836037604e-14,0.7019631083060228
87,9.243961852905878e-14,8.545083073797908e-27,0.8804857344717708,5,True,8.545083073797907e-27,True,219,0.743155848281149,0.24520115404318943,0.4082482904638043,0.4700309697826253
88,0.024605498863455172,0.0006054305743194938,0.28699777072901667,6,True,0.0006054305743194938,False,5000,-0.0882785186825757,0.0005186393934333572,0.37306394911484475,0.9235961909964908
89,5.007286149529025e-15,2.5072914583265207e-29,0.8804857344718334,0,True,2.5072914583265207e-29,True,246,0.01905125462072774,0.6879709387049807,0.6123724356957942,-0.3890154716650277
90,4.546161850116746e-15,2.0667587567456915e-29,0.842024673785862,8,True,2.0667587567456915e-29,True,274,0.48206209878565137,0.5901898523980342,0.6454972243679025,0.05123869996490057
91,4.0809233995451096e-13,1.6653935792954815e-25,0.8420246737855589,9,True,1.6653935792954813e-25,True,221,-0.5130792019875988,0.5640693446392581,0.6454972243681627,-0.043690276481206956
92,1.0357065841921032e-13,1.0726881285388741e-26,0.4174423812329375,6,True,1.0726881285388742e-26,True,252,-0.08646470840267376,0.09401922545529057,0.4564354645876566,0.8805401218072224
93,2.4697452910005826e-14,6.099641802419552e-28,0.4174423812328529,2,True,6.099641802419553e-28,True,238,-0.3932541670963166,0.9073718070281267,-4.481063217912474e-14,0.14841685844908056
94,1.449962347908175e-13,2.1023908103513875e-26,0.4174423812328098,1,True,2.1023908103513875e-26,True,235,0.7341235461006403,-0.4900445602098549,0.4564354645877449,-0.11218562624472203
95,2.961284493685499e-14,8.769205852542183e-28,0.4174423812328784,3,True,8.769205852542183e-28,True,251,0.6732187779309999,0.5269845365385932,-0.4564354645875699,0.24643547219713402
96,3.77850844382515e-14,1.4277126060057959e-27,0.8420246737858351,5,True,1.4277126060057957e-27,True,250,0.024098142754088517,0.8702220521247229,2.9143152773973666e-16,-0.4920699742024903
97,8.777083671441753e-17,7.703719777548945e-33,0.41744238123296246,6,True,7.703719777548943e-33,True,317,-0.08646470840275898,0.09401922545534419,0.4564354645876377,0.8805401218072181
98,0.01880842212970449,0.0003537567430091575,0.32425990732697996,3,True,0.00035375674300915756,True,628,0.38681599057854943,0.9032134793329532,-0.03888679491837305,0.1818422870648434
99,3.280727553173104e-13,1.0763173278149182e-25,0.8420246737856151,7,True,1.0763173278149182e-25,True,221,-0.5130792019878536,0.564069344639362,0.645497224367885,-0.0436902764809784
100,0.014987108939954207,0.0002246134343780553,0.049962202934854864,2,False,0.00022475629619141393,True,190,-0.6773935479693216,0.7059259117632619,-0.20368665372720232,-0.03630888822528807
101,1.205019692816345e-13,1.4520724600751987e-26,0.41744238123277977,3,True,1.4520724600751984e-26,True,215,0.7207111221711379,0.6338099023598845,-5.797784502497589e-14,-0.280821092600561
102,4.927683870693422e-15,2.4282068329492105e-29,0.8420246737858624,2,True,2.4282068329492107e-29,True,273,0.02409814275411494,0.8702220521247339,4.031927929978331e-15,-0.49206997420246984
103,3.102100018201781e-14,9.623024522927489e-28,0.41744238123286564,3,True,9.623024522927487e-28,True,216,0.6732187779309777,0.5269845365386162,-0.4564354645875899,0.24643547219710854
104,7.257751328818635e-15,5.267495435096866e-29,0.880485734471835,1,True,5.267495435096866e-29,True,239,-0.08714485551127077,0.44910215900751155,-0.4082482904638667,0.789966048805923
105,2.443491874916647e-16,5.970652542783671e-32,0.8420246737858658,2,True,5.970652542783671e-32,True,293,0.9951413007735664,0.026120507758769014,9.1332346213653e-16,0.09492897644617404
106,0.014987108845195773,0.0002246134315377454,0.04996220255912449,1,False,0.00022475629619141918,True,291,0.6468056232120775,-0.1588392209593698,0.7030625982387575,-0.24922995531040001
107,3.176441011070349e-14,1.0089777496809623e-27,0.4174423812328247,4,True,1.0089777496809623e-27,True,234,0.6561788177755455,-0.0883553776568347,-0.45643546458772993,0.594381487773962
108,0.014987108964662033,0.00022461343511865308,0.04996220303282617,9,False,0.0002247562961914071,True,292,-0.004768024367779357,0.024572073057030967,0.9987518891340535,0.04322202124458853
109,4.819890086160109e-13,2.32313404426645e-25,0.8420246737855185,6,True,2.3231340442664505e-25,True,220,-0.537177344741893,-0.30615270748575746,0.6454972243676732,0.44837969772149494
110,2.4115939277663143e-13,5.815785272439359e-26,0.41744238123224386,0,True,5.815785272439359e-26,True,265,0.7511635062559467,0.12529535398591257,0.45643546458722134,-0.46013164182206
111,0.014987108916610096,0.00022461343367833383,0.049962202842289985,5,False,0.00022475629619142943,True,225,0.6047395331317983,-0.3315025133981286,-0.20368665381551834,0.6949157702453552
112,4.3773394441544546e-14,1.916110060935043e-27,0.41744238123279304,9,True,1.916110060935043e-27,True,245,-0.0389723641625285,0.20084459127645998,0.9128709291753477,0.353283557009256
113,0.014987108845940993,0.00022461343156008278,0.049962202562079915,2,False,0.00022475629619141506,True,202,-0.6715831554784827,0.718995325759335,-0.14784464712122256,-0.10081541118000256
114,2.992626306324359e-13,8.955812209304576e-26,0.8420246737856253,8,True,8.955812209304575e-26,True,221,-0.5130792019877662,0.5640693446395137,0.6454972243678004,-0.04369027648129275
115,1.90913171393541e-14,3.644783901153956e-28,0.8420246737858542,4,True,3.644783901153956e-28,True,250,-0.5371773447420478,-0.30615270748545864,0.6454972243678997,0.4483796977211877
116,0.014987108973153059,0.00022461343537316493,0.0499622030664936,1,False,0.0002247562961914137,True,218,0.646805622733056,-0.1588392253150003,0.7030625985996755,-0.24922995275950627
117,0.014987108932572135,0.00022461343415678347,0.0499622029055828,6,False,0.00022475629619142176,True,324,-0.1291981978907201,-0.2125644617782916,0.1478446498661937,0.9572179139342506
118,0.014987108954813868,0.000224613434823462,0.04996220299377675,8,False,0.0002247562961914061,True,240,-0.09743154410456903,0.9345795027922384,0.14784464479955448,0.30856151441504437
119,0.014987108937293374,0.00022461343429829893,0.04996220292430421,8,False,0.00022475629619141428,True,256,-0.01134180401910257,0.9368391902930594,0.14784464424133628,0.31677382496315853
120,2.0109532080809372e-13,4.043932805091013e-26,0.8804857344717516,4,True,4.043932805091013e-26,True,254,-0.08714485551125249,0.44910215900758016,-0.4082482904640018,0.7899660488058161
121,0.014987108953286874,0.00022461343477769158,0.04996220298771924,0,False,0.0002247562961914268,True,222,0.7033498044854657,0.42814864504565436,0.14784464240139095,-0.5478409915194665
122,0.12223336802539463,0.014940996258831565,0.7920504746636196,2,True,0.014940996258831565,False,5000,-0.06016743495643765,0.7454707522769215,-0.6560196718111371,0.10144667302209263
123,5.492301047105015e-14,3.016537079203084e-27,0.417442381232859,1,True,3.0165370792030845e-27,True,221,0.7341235461005657,-0.4900445602099679,0.45643546458771256,-0.112185626244847
124,1.896627904410998e-13,3.597197407790454e-26,0.842024673785705,7,True,3.597197407790454e-26,True,198,0.4579639560314567,-0.2800321997265629,0.6454972243679901,0.5433086741674029
125,0.014987108924722868,0.00022461343392150786,0.0499622028744597,8,False,0.00022475629619141875,True,234,-0.09743154834533325,0.9345795002671263,0.14784464980678175,0.3085615183249354
126,0.014987108932168262,0.0002246134341446777,0.04996220290398509,4,False,0.00022475629619139373,True,269,-0.5789196368522121,-0.19101210250952932,0.7030625984840718,-0.36615490352392743
127,7.094134100775543e-16,5.032673863978642e-31,0.8420246737858654,3,True,5.032673863978642e-31,True,270,0.024098142754118923,0.8702220521247326,3.6962525309643505e-15,-0.4920699742024719
128,7.745797474639253e-14,5.999737851812782e-27,0.41744238123293853,5,True,5.9997378518127814e-27,True,243,0.6561788177755472,-0.0883553776570026,-0.45643546458766304,0.5943814877739866
129,1.2719838565801874e-14,1.6179429314006066e-28,0.8420246737858563,2,True,1.6179429314006066e-28,True,257,-0.04306617457933029,0.719148170974936,-0.6454972243678959,0.25358341058485884
130,2.161660466398427e-14,4.672775971989866e-28,0.4174423812328946,8,True,4.672775971989865e-28,True,251,-0.06942474824733501,0.7093591396508631,0.45643546458759665,0.5325941062303321
131,0.014987108935432362,0.00022461343424251656,0.049962202916922306,5,False,0.00022475629619143477,True,220,0.6047395369747014,-0.33150251510371354,-0.20368665319918602,0.6949157662681502
132,0.014987108952317621,0.000224613434748639,0.04996220298387718,0,False,0.00022475629619141788,True,246,0.7070754642429609,0.36593508597559776,0.20368665342613243,-0.5697785077849952
133,0.01498710892732584,0.0002246134339995299,0.04996220288478148,5,False,0.00022475629619141414,True,215,0.5582682874912713,-0.35798780707347694,-0.1478446452877802,0.7337051247115673
134,2.0597554602165165e-14,4.242592555891753e-28,0.4174423812329026,4,True,4.242592555891754e-28,True,231,0.6732187779309844,0.526984536538499,-0.45643546458768436,0.2464354721971659
135,0.014987108978783022,0.0002246134355419187,0.049962203088817075,1,False,0.0002247562961914157,True,222,0.6911921413772106,-0.20763689653961537,0.6472205873913648,-0.24545030892333344
136,6.181216542251997e-14,3.820743794220974e-27,0.41744238123278615,1,True,3.820743794220974e-27,True,248,0.7341235461006144,-0.490044560209883,0.45643546458771866,-0.11218562624487621
137,6.172480581730983e-15,3.8099516531846055e-29,0.8804857344718331,0,True,3.8099516531846055e-29,True,260,0.8303007037924239,-0.20390100496429414,-0.4082482904638631,-0.3199350790233698
138,2.73070520643836e-13,7.456750924469565e-26,0.8804857344716557,1,True,7.456750924469566e-26,True,197,0.7431558482813084,0.24520115404313256,0.40824829046384914,0.47003096978236397
139,3.1625099327113827e-13,1.0001469074498154e-25,0.8804857344716059,0,True,1.0001469074498155e-25,True,228,0.019051254620869235,0.6879709387049281,0.6123724356956961,-0.38901547166526856
140,0.014987108949839779,0.0002246134346743676,0.04996220297405316,9,False,0.00022475629619141019,True,256,-0.040660860594373405,-0.01341587810403287,0.99875188913699,-0.025717165001543123
141,3.9071057583634995e-14,1.5265475407037217e-27,0.8420246737858379,6,True,1.5265475407037215e-27,True,219,0.4579639560315001,-0.2800321997267199,0.6454972243679032,0.5433086741673887
142,6.836229827289114e-15,4.6734038251517343e-29,0.4174423812329529,8,True,4.673403825151735e-29,True,234,-0.06942474824731978,0.7093591396508215,0.45643546458763035,0.5325941062303607
143,6.850457655837899e-14,4.6928770094428086e-27,0.8420246737858375,7,True,4.692877009442808e-27,True,299,0.4148977814522604,0.4391159712482228,6.517335019016358e-14,0.7968920847522093
144,0.014987108947035564,0.00022461343459031344,0.04996220296293365,9,False,0.000224756296191413,True,268,-0.0047680215955437566,0.024572072107164326,0.9987518891375453,0.043222022009724276
145,1.882949378146132e-14,3.5454983606609053e-28,0.8420246737858531,9,True,3.5454983606609053e-28,True,243,-0.04306617457930874,0.7191481709749258,-0.6454972243679122,0.2535834105848499
146,2.290101222947978e-13,5.244563611347826e-26,0.8420246737856765,3,True,5.244563611347826e-26,True,229,0.41489778145236006,0.43911597124831503,-8.354656021971699e-14,0.7968920847521067
147,0.014987108957738084,0.00022461343491111312,0.04996220300536958,9,False,0.0002247562961914223,True,256,0.04542888237642203,-0.011156193280381735,0.9987518891354253,-0.017504854924828093
148,4.77327817387316e-14,2.278418452517389e-27,0.8420246737858283,5,True,2.278418452517389e-27,True,230,0.024098142754095005,0.8702220521247188,3.7048727513638455e-14,-0.49206997420249743
149,3.618425530339001e-14,1.3093003318609082e-27,0.4174423812329598,0,True,1.309300331860908e-27,True,239,0.7511635062560157,0.12529535398544078,0.4564354645876369,-0.4601316418216636
150,0.014987108937283267,0.00022461343429799598,0.04996220292426421,9,False,0.0002247562961914137,True,268,-0.04066085852069092,-0.013415880563886751,0.9987518891394773,-0.02571716690036025
151,2.0361461942833523e-13,4.145891324494579e-26,0.8420246737857547,5,True,4.1458913244945793e-26,True,224,-0.5130792019878445,0.5640693446394003,0.6454972243678294,-0.04369027648141463
152,1.427385340044413e-14,2.0374289089737046e-28,0.8420246737858611,3,True,2.037428908973705e-28,True,254,0.02409814275411933,0.8702220521247331,-1.3823746721024054e-14,-0.49206997420247095
153,1.418193353404184e-13,2.0112723876398044e-26,0.8420246737857431,3,True,2.0112723876398047e-26,True,220,0.4820620987857366,0.5901898523980755,0.645497224367801,0.05123869996490688
154,6.51691505775426e-14,4.2470181869984215e-27,0.8420246737858197,5,True,4.247018186998421e-27,True,240,0.024098142754077102,0.8702220521247123,-2.138547826673505e-14,-0.49206997420250986
155,0.014987108966121786,0.00022461343516240803,0.04996220303861481,1,False,0.00022475629619140338,True,215,0.6468056222183067,-0.15883921986325414,0.7030625985798438,-0.24922995762584252
156,2.3806092471907643e-13,5.667300387810177e-26,0.8804857344716958,7,True,5.667300387810178e-26,True,215,0.8303007037923326,-0.2039010049642026,-0.4082482904640243,-0.319935079023459
157,1.5982622130634716e-13,2.5544421017065457e-26,0.8420246737857452,6,True,2.5544421017065457e-26,True,240,-0.06716431733339148,-0.1510738811497339,-0.6454972243678025,0.7456533847874349
158,3.165938001902936e-14,1.0023163431893157e-27,0.4174423812328965,6,True,1.0023163431893157e-27,True,293,-0.08646470840273819,0.09401922545528629,0.4564354645876073,0.8805401218072421
159,0.014987108984097866,0.00022461343570122697,0.04996220310989394,8,False,0.00022475629619139596,True,248,-0.05781305402172313,0.9103538979530245,0.20368665414189274,0.3555631845268806
160,0.014987108920637855,0.00022461343379906278,0.04996220285826263,5,False,0.00022475629619141428,True,219,0.5582682868098385,-0.3579878066845875,-0.14784464718406837,0.7337051250376984
161,0.014987108942310513,0.00022461343444868376,0.049962202944198904,6,False,0.00022475629619140688,True,785,-0.043108454909370625,-0.21030478107600897,0.14784464161156652,0.9654302264372328
162,4.120331691373566e-14,1.6977133246937354e-27,0.8804857344718049,3,True,1.6977133246937354e-27,True,266,0.019051254620741906,0.687970938705008,-0.6123724356957742,-0.38901547166501027
163,4.115951936448306e-13,1.694106034315256e-25,0.8420246737856103,6,True,1.6941060343152563e-25,True,216,-0.5371773447416992,-0.3061527074854681,0.6454972243680162,0.44837969772143144
164,6.953306491187831e-14,4.8348471160394825e-27,0.4174423812328678,6,True,4.8348471160394825e-27,True,230,-0.42733408740701023,-0.32330802136278997,-1.3116260769788724e-14,0.8443088896029081
165,1.7972850381168567e-12,3.230233508238711e-24,0.41744238123173133,8,True,3.2302335082387107e-24,True,375,-0.3932541670962248,0.9073718070279062,1.4484731675225506e-12,0.1484168584506718
166,3.1372396127482085e-15,9.842272387796529e-30,0.8804857344718352,6,True,9.84227238779653e-30,True,242,-0.08714485551127094,0.44910215900750533,-0.4082482904638625,0.7899660488059288
167,0.014987108967023516,0.00022461343518943668,0.049962203042190206,8,False,0.00022475629619140422,True,203,-0.05781305442851735,0.9103538981161605,0.20368665473125525,0.35556318370543777
168,6.612058976080846e-14,4.371932390317128e-27,0.41744238123288907,2,True,4.3719323903171286e-27,True,236,0.6866312018603157,-0.5968699260312768,4.6937444066042936e-14,0.4150709385530101
169,1.7102909346077775e-13,2.925095081001545e-26,0.8804857344717627,0,True,2.925095081001545e-26,True,222,0.8303007037924284,-0.20390100496434668,-0.4082482904637461,-0.31993507902347385
170,7.667173199981886e-15,5.878554487852048e-29,0.8420246737858612,6,True,5.878554487852048e-29,True,269,-0.06716431733344198,-0.15107388114979553,-0.6454972243679001,0.7456533847873332
171,3.465505821170373e-14,1.200973059656574e-27,0.8420246737858368,6,True,1.2009730596565743e-27,True,245,-0.5802435193213367,0.4129954634894431,-4.612513320513689e-15,0.7019631083060774
172,1.1463683892390965e-15,1.3141604838466408e-30,0.8420246737858655,2,True,1.3141604838466408e-30,True,256,0.0240981427541176,0.8702220521247325,3.840702871164877e-15,-0.4920699742024722
