sample_id,source_index,f0,f1,f2,f3,top_pencil_eigenvalue,s4,s6,s8,covariant_trace,covariant_trace_square,covariant_trace_cube,covariant_determinant,covariant_eigenvalue_0,covariant_eigenvalue_1,covariant_eigenvalue_2,covariant_eigenvalue_3,covariant_top_gap,covariant_spread,projective_axis_distance
1220,12202,-0.3495849055484772,0.10563006354348291,0.8196369129600242,0.4413932650163838,0.09858151962721458,1.3434645877778377,0.8899015936190979,0.6373418410354064,2.500000000000001,2.515478305401327,3.1256495246116236,0.04137785773780322,0.1521570482901092,0.3090473625977949,0.6203535998627512,1.418441989249346,0.7980883893865949,1.266284940959237,0.45883985338578565
1221,12212,0.5090881552542307,0.5519930965527591,0.6040949658451253,-0.2668372983271222,0.08399770261025961,1.1199847848196498,0.5893142760285837,0.3381068458294453,2.5,2.1740508286596496,2.221369478497063,0.05447743498097072,0.1408225296974227,0.48847573241470704,0.6473848930345986,1.2233168448532727,0.5759319518186742,1.08249431515585,0.5893006160317076
1222,12222,-0.498182102519748,0.3135435411805104,-0.5717037941111034,-0.5715416103066845,0.07118335897829345,1.0594908416711903,0.46031179288296425,0.2040404067120371,2.5000000000000018,2.0816295266272835,1.8773469570309678,0.03558587979377252,0.07275381246010476,0.654430498604224,0.6906792077942548,1.0821364811414174,0.3914572733471625,1.0093826686813125,0.7569780677316029
1223,12232,0.16080345017519515,-0.8893547957872894,0.3806799666383618,0.19563501890540497,0.081700830402061,1.0407893104308445,0.5422583887908915,0.31567942978859315,2.5,2.053057742787864,2.0248003442426517,0.08405358043061585,0.2876470925160674,0.38580965894490826,0.6363802370542504,1.190163011484775,0.5537827744305246,0.9025159189687075,0.5854365541369618
1224,12242,0.05172358900098823,-0.9717263741808437,-0.22719194688951144,-0.03816206664688217,0.10274348958305046,1.4076369426246027,1.0027477978168382,0.8028072892498404,2.499999999999999,2.613519403083883,3.440589859121115,0.03827524911686924,0.13699818197052985,0.3654239846413361,0.5160583435750198,1.4815194898131132,0.9654611462380934,1.3445213078425833,0.2986604690960524
1225,12252,-0.5497533255801248,0.5810684257942577,0.51636537510333,0.30577371527483166,0.08305591224683496,1.0950358223809085,0.5717100933698404,0.3196827661209457,2.5000000000000004,2.135934358267129,2.1536522754792573,0.06450838632613766,0.1818681543079426,0.4329751481319253,0.6794405838754671,1.2057161136846657,0.5262755298091986,1.0238479593767231,0.6424047163147744
1226,12262,0.3680674015650286,0.7960460531670546,0.33608455318020086,0.34334274749292093,0.09866770257232708,1.3527531849041627,0.891925696658736,0.6217100568843879,2.4999999999999996,2.529669217677655,3.141423398896513,0.04000893196261385,0.15680247849071619,0.2774752380672451,0.6491389658425236,1.4165833175995153,0.7674443517569917,1.259780839108799,0.47536492631556704
1227,12272,0.14927785681902858,0.3206750620206596,0.052352835519497876,0.9338858638370281,0.08597794538023365,1.1504495463352762,0.6229876148777124,0.36671143461039407,2.5,2.220594214308524,2.3294269189573997,0.05002982890595312,0.13118609966272374,0.4697006454473083,0.6500151880907579,1.2490980667992104,0.5990828787084526,1.1179119671364868,0.5792592165155509
1228,12282,0.3299112547036711,0.5779977585361342,0.007948564845222116,0.746333689085489,0.07688778340171103,1.0864115243887549,0.5049747780580779,0.24596498744084386,2.5,2.122758347445783,2.0038899052214587,0.03872558898631113,0.0836447609606228,0.5990934333180615,0.678817147508577,1.1384446582127397,0.45962751070416263,1.0547998972521169,0.6871162148846772
1229,12292,-0.1352833900157144,-0.7737675016510936,-0.22307367756122953,-0.577252450972527,0.1039522202666443,1.4514609189652823,1.0356899925918142,0.7990064383403237,2.4999999999999996,2.680472700271032,3.5637457910206374,0.03217596908544861,0.12732040861009386,0.28427057583712634,0.5954694270134991,1.4929395885392789,0.8974701615257797,1.365619179929185,0.3549262344253331
1230,12302,-0.6060899099861445,-0.21553313555536602,-0.7531645460950748,0.13763595095780623,0.09922193545815658,1.3615646151650826,0.9061152174688376,0.6544561504307064,2.5000000000000018,2.5431311250207287,3.181948196337108,0.036038351055283094,0.122193854373954,0.3370301021276353,0.6128177410764827,1.4279583024219298,0.8151405613454471,1.3057644480479758,0.41696032740656613
1231,12312,-0.610191471057285,-0.6007795200074366,-0.22724385295879387,0.46377857678101386,0.10629628584865437,1.4880024957055862,1.1072750509458504,0.9138233774181875,2.5,2.7363001091798296,3.7583468327256044,0.030990010813809643,0.11819207217080176,0.32485890193777633,0.5278360258466116,1.52911300004481,1.0012769741981984,1.4109209278740082,0.2570941065367705
