target,coefficient_id,monomial,target_coefficient,candidate_coefficient,residual
e5,175,f0*f1^5*f2^4,3.707546235695723e-06,3.7075462356225914e-06,-7.313155411651541e-17
e5,176,f0*f1^5*f2^3*f3,3.791301288189928e-05,3.7913012881884904e-05,-1.4372455049010968e-17
e5,177,f0*f1^5*f2^2*f3^2,2.6421941029246863e-06,2.642194102858484e-06,-6.62024010915016e-17
e5,178,f0*f1^5*f2*f3^3,2.5450065028481855e-05,2.545006502847288e-05,-8.975161109106566e-18
e5,179,f0*f1^5*f3^4,6.299986950556316e-06,6.299986950529631e-06,-2.6684925970299478e-17
e5,180,f0*f1^4*f2^5,9.067907922914835e-06,9.067907922944195e-06,2.935985601772856e-17
e5,181,f0*f1^4*f2^4*f3,-7.039527877312276e-06,-7.039527877361375e-06,-4.9099111820542773e-17
e5,182,f0*f1^4*f2^3*f3^2,3.8690992712571994e-05,3.8690992712526e-05,-4.599050090411949e-17
e5,183,f0*f1^4*f2^2*f3^3,-2.3656913763709418e-05,-2.3656913763751624e-05,-4.220595769578728e-17
e5,184,f0*f1^4*f2*f3^4,3.7984312324007484e-05,3.798431232394923e-05,-5.825553798036176e-17
e5,185,f0*f1^4*f3^5,-1.7517270722146378e-06,-1.7517270722430274e-06,-2.838957977664876e-17
e5,186,f0*f1^3*f2^6,3.3827380390002357e-06,3.382738038969667e-06,-3.0568572033460445e-17
e5,187,f0*f1^3*f2^5*f3,3.746473904951478e-05,3.746473904950762e-05,-7.162510601982364e-18
e5,188,f0*f1^3*f2^4*f3^2,1.3281800123649774e-06,1.3281800123654093e-06,4.3198680309969317e-19
e5,189,f0*f1^3*f2^3*f3^3,4.871492934685296e-05,4.871492934683137e-05,-2.1589175759617607e-17
e5,190,f0*f1^3*f2^2*f3^4,-2.5519585476955326e-06,-2.551958547718707e-06,-2.317439792040403e-17
e5,191,f0*f1^3*f2*f3^5,1.9994536898090746e-05,1.999453689808312e-05,-7.62668465707772e-18
e5,192,f0*f1^3*f3^6,5.482417242350954e-06,5.48241724240522e-06,5.4266012798794006e-17
e5,193,f0*f1^2*f2^7,1.8961517798544579e-06,1.8961517800011724e-06,1.4671457679391736e-16
e5,194,f0*f1^2*f2^6*f3,-2.539310587078795e-06,-2.539310587113374e-06,-3.457884952223593e-17
e5,195,f0*f1^2*f2^5*f3^2,3.579195191681497e-05,3.5791951916844025e-05,2.905661822261152e-17
e5,196,f0*f1^2*f2^4*f3^3,-1.9655036944294264e-05,-1.9655036944284563e-05,9.700221311956247e-18
e5,197,f0*f1^2*f2^3*f3^4,7.508348125895422e-05,7.508348125894826e-05,-5.9631119486702744e-18
e5,198,f0*f1^2*f2^2*f3^5,-1.2960526001953106e-05,-1.296052600188007e-05,7.30362629099493e-17
e5,199,f0*f1^2*f2*f3^6,3.598899077486883e-05,3.5988990774833665e-05,-3.516880796999855e-17
e5,200,f0*f1^2*f3^7,2.6271036749917767e-06,2.6271036748772845e-06,-1.144921729309429e-16
e5,201,f0*f1*f2^8,7.315684168059091e-07,7.315684167287319e-07,-7.717719523083876e-17
e5,202,f0*f1*f2^7*f3,8.531753956558104e-06,8.5317539566254e-06,6.729676765935416e-17
e5,203,f0*f1*f2^6*f3^2,3.360141469717866e-06,3.360141469731766e-06,1.389981066444307e-17
e5,204,f0*f1*f2^5*f3^3,1.645611260433857e-05,1.6456112604356676e-05,1.8106176280507924e-17
e5,205,f0*f1*f2^4*f3^4,-9.619473028399916e-06,-9.619473028342383e-06,5.75338659093011e-17
e5,206,f0*f1*f2^3*f3^5,1.2094694871721476e-05,1.2094694871731847e-05,1.0371071406181653e-17
e5,207,f0*f1*f2^2*f3^6,-5.614401472258798e-06,-5.614401472291417e-06,-3.2619238798763106e-17
e5,208,f0*f1*f2*f3^7,7.939830484485241e-06,7.939830484576438e-06,9.11966492990815e-17
e5,209,f0*f1*f3^8,2.250571115125319e-06,2.2505711156313128e-06,5.059937657671959e-16
e5,210,f0*f2^9,1.9583190809463223e-20,6.909822699053735e-16,6.90962686714564e-16
e5,211,f0*f2^8*f3,-4.1366781168791794e-07,-4.1366781184964914e-07,-1.6173120039931523e-16
e5,212,f0*f2^7*f3^2,9.131555194659924e-06,9.131555194923248e-06,2.633239085765224e-16
e5,213,f0*f2^6*f3^3,-1.6996781086586062e-06,-1.6996781086945242e-06,-3.591800861184498e-17
e5,214,f0*f2^5*f3^4,3.5098443278539975e-05,3.509844327861413e-05,7.415265233443047e-17
e5,215,f0*f2^4*f3^5,-6.319470094437397e-06,-6.319470094351023e-06,8.637449073036277e-17
e5,216,f0*f2^3*f3^6,3.416490910843195e-05,3.416490910842826e-05,-3.686287386450715e-18
e5,217,f0*f2^2*f3^7,-3.2223914766417056e-06,-3.2223914764902168e-06,1.5148887800111623e-16
e5,218,f0*f2*f3^8,8.799383490596563e-06,8.799383490275463e-06,-3.211000259087382e-16
e5,219,f0*f3^9,8.331097610424792e-07,8.331097600401034e-07,-1.0023758251654236e-15
e5,220,f1^10,1.9647408045447923e-06,1.964740804629333e-06,8.454066439955721e-17
e5,221,f1^9*f2,-2.0258707765020197e-06,-2.0258707766664864e-06,-1.64466693302473e-16
e5,222,f1^9*f3,-1.0575885370183597e-05,-1.0575885370388003e-05,-2.0440599083140776e-16
e5,223,f1^8*f2^2,2.8395581257289742e-05,2.8395581257097638e-05,-1.921036843054863e-16
e5,224,f1^8*f2*f3,-8.624825997551768e-06,-8.624825997564218e-06,-1.2449690258743706e-17
e5,225,f1^8*f3^2,2.3879741653152804e-05,2.3879741653291877e-05,1.3907264554378906e-16
e5,226,f1^7*f2^3,-8.029556960395666e-06,-8.029556960575623e-06,-1.7995723184185963e-16
e5,227,f1^7*f2^2*f3,-4.646412713846038e-05,-4.646412713862892e-05,-1.6853922771287166e-16
e5,228,f1^7*f2*f3^2,-1.5079189944585785e-05,-1.50791899447002e-05,-1.1441382238332187e-16
e5,229,f1^7*f3^3,-2.8870193097841187e-05,-2.8870193097971745e-05,-1.3055827035798884e-16
e5,230,f1^6*f2^4,8.727648001043886e-05,8.727648001042878e-05,-1.0083080204115191e-17
e5,231,f1^6*f2^3*f3,-3.7445735343641845e-05,-3.744573534372076e-05,-7.891636562978865e-17
e5,232,f1^6*f2^2*f3^2,0.0001509898783752156,0.00015098987837515823,-5.738139997879532e-17
e5,233,f1^6*f2*f3^3,-2.7593290879570944e-05,-2.7593290879644154e-05,-7.321075169708369e-17
e5,234,f1^6*f3^4,5.1721829087063626e-05,5.172182908701926e-05,-4.4364197645391235e-17
e5,235,f1^5*f2^5,-7.446852114779195e-06,-7.446852114840949e-06,-6.175378405252202e-17
e5,236,f1^5*f2^4*f3,-7.88364661625436e-05,-7.883646616253777e-05,5.827586677109586e-18
e5,237,f1^5*f2^3*f3^2,-6.337289602641045e-05,-6.337289602643113e-05,-2.0681156440160997e-17
e5,238,f1^5*f2^2*f3^3,-7.463035621808824e-05,-7.4630356218116e-05,-2.7755575615628914e-17
e5,239,f1^5*f2*f3^4,-4.995940260628701e-05,-4.995940260629554e-05,-8.531315844745313e-18
e5,240,f1^5*f3^5,-2.741289576278904e-06,-2.7412895763689568e-06,-9.005273130381457e-17
e5,241,f1^4*f2^6,8.456607973222088e-05,8.456607973223959e-05,1.870248747537495e-17
e5,242,f1^4*f2^5*f3,-3.637688649708982e-05,-3.637688649714401e-05,-5.418977983354112e-17
e5,243,f1^4*f2^4*f3^2,0.0002473587817814987,0.0002473587817814877,-1.100465205072787e-17
e5,244,f1^4*f2^3*f3^3,-7.253542463431895e-05,-7.253542463435827e-05,-3.9315881279755605e-17
e5,245,f1^4*f2^2*f3^4,0.00021189613595911394,0.0002118961359591177,3.767602549387128e-18
e5,246,f1^4*f2*f3^5,-5.0772313146747364e-05,-5.077231314677497e-05,-2.7606497816912157e-17
e5,247,f1^4*f3^6,5.013052303747165e-05,5.013052303749471e-05,2.3066401219629107e-17
e5,248,f1^3*f2^7,-1.534948899809669e-06,-1.5349488999151538e-06,-1.0548482456984067e-16
e5,249,f1^3*f2^6*f3,-6.907353137412848e-05,-6.907353137413172e-05,-3.2390539903004445e-18
e5,250,f1^3*f2^5*f3^2,-5.98295423947625e-05,-5.9829542394826914e-05,-6.441516157279503e-17
e5,251,f1^3*f2^4*f3^3,-0.0001209089178832202,-0.00012090891788325263,-3.243119748447265e-17
e5,252,f1^3*f2^3*f3^4,-9.650052648722961e-05,-9.650052648726345e-05,-3.384066030870381e-17
e5,253,f1^3*f2^2*f3^5,-2.053023180768822e-05,-2.053023180772048e-05,-3.226179089502179e-17
e5,254,f1^3*f2*f3^6,-4.502288746717331e-05,-4.5022887467122275e-05,5.1032041006177087e-17
e5,255,f1^3*f3^7,2.477184335530192e-05,2.4771843355310887e-05,8.968384845528532e-18
e5,256,f1^2*f2^8,2.1930347821204427e-05,2.1930347821166527e-05,-3.7899642191946414e-17
e5,257,f1^2*f2^7*f3,-8.050776547874072e-06,-8.050776548018403e-06,-1.4433102608034376e-16
e5,258,f1^2*f2^6*f3^2,0.00013397976701017396,0.00013397976701013046,-4.3503612170980865e-17
e5,259,f1^2*f2^5*f3^3,-4.5486952903516826e-05,-4.5486952903619216e-05,-1.0238934266409982e-16
e5,260,f1^2*f2^4*f3^4,0.00020656403609350976,0.00020656403609348474,-2.5017965130103015e-17
e5,261,f1^2*f2^3*f3^5,-7.708706829526326e-05,-7.708706829532533e-05,-6.207057437479513e-17
e5,262,f1^2*f2^2*f3^6,0.00010586586051705608,0.00010586586051710926,5.318011656041399e-17
e5,263,f1^2*f2*f3^7,-3.9424218946704565e-05,-3.942421894674985e-05,-4.5285769492003913e-17
e5,264,f1^2*f3^8,2.2259056608596403e-05,2.2259056608475345e-05,-1.210579488215846e-16
e5,265,f1*f2^9,5.653903563891827e-20,6.832635665151882e-20,1.1787321012600545e-20
e5,266,f1*f2^8*f3,-1.493819899973513e-05,-1.4938198999690392e-05,4.4738586208077635e-17
e5,267,f1*f2^7*f3^2,-1.402882504156586e-05,-1.4028825041723148e-05,-1.5728724204154554e-16
e5,268,f1*f2^6*f3^3,-6.13780649720685e-05,-6.137806497216959e-05,-1.0108830005711722e-16
e5,269,f1*f2^5*f3^4,-3.91302139220301e-05,-3.9130213922141116e-05,-1.1101552619893762e-16
e5,270,f1*f2^4*f3^5,-4.253865328563158e-05,-4.253865328569453e-05,-6.294471237636157e-17
e5,271,f1*f2^3*f3^6,-3.486183119347394e-05,-3.4861831193473056e-05,8.876905287225068e-19
e5,272,f1*f2^2*f3^7,1.36516753744779e-05,1.3651675374326623e-05,-1.5127669624782902e-16
e5,273,f1*f2*f3^8,-1.4339077052343116e-05,-1.433907705241983e-05,-7.671407996692747e-17
e5,274,f1*f3^9,9.600103814247076e-06,9.60010381457653e-06,3.294534648345601e-16
e5,275,f2^10,1.650414022620529e-20,-9.759378179040791e-17,-9.761028593063412e-17
e5,276,f2^9*f3,-9.705310127084674e-20,1.1745855649533493e-16,1.1755560959660578e-16
e5,277,f2^8*f3^2,1.2944728806170412e-05,1.2944728806072582e-05,-9.783061134197718e-17
e5,278,f2^7*f3^3,-8.120890675730071e-06,-8.120890675946281e-06,-2.1621024198434369e-16
e5,279,f2^6*f3^4,4.5331485766418494e-05,4.53314857663783e-05,-4.0196795544900077e-17
e5,280,f2^5*f3^5,-3.0864400842515065e-05,-3.0864400842697035e-05,-1.8196978212453585e-16
e5,281,f2^4*f3^6,5.102811100976345e-05,5.1028111009767595e-05,4.1470733097570545e-18
e5,282,f2^3*f3^7,-2.9967239043691708e-05,-2.9967239043720642e-05,-2.89346454782069e-17
e5,283,f2^2*f3^8,2.048407693549238e-05,2.0484076936019258e-05,5.268782101146979e-16
e5,284,f2*f3^9,-7.98005825942053e-06,-7.980058258476166e-06,9.443638091573975e-16
e5,285,f3^10,1.7385568648983119e-06,1.7385568645690632e-06,-3.292486946195614e-16
