start_id,value,flux_norm,iteration_count,converged
275,0.33333333333332665,0.33333333333332676,49,True
276,0.3333333333333241,0.33333333333332404,40,True
277,0.33333333333332454,0.33333333333332466,67,True
278,0.33333333333332665,0.33333333333332654,42,True
279,0.33333333333332293,0.3333333333333231,44,True
280,0.33333333333332443,0.3333333333333243,42,True
281,0.33333333333332393,0.33333333333332404,57,True
282,0.3333333333333273,0.3333333333333275,56,True
283,0.3333333333333251,0.3333333333333253,38,True
284,0.3333333333333269,0.33333333333332704,51,True
285,0.3333333333333278,0.3333333333333277,49,True
286,0.3333333333333274,0.3333333333333274,45,True
287,0.3333333333333275,0.33333333333332743,40,True
288,0.3333333333333252,0.33333333333332515,42,True
289,0.3333333333333263,0.33333333333332626,38,True
290,0.33333333333332693,0.33333333333332676,41,True
291,0.3333333333333253,0.33333333333332527,49,True
292,0.333333333333327,0.3333333333333272,41,True
293,0.333333333333325,0.3333333333333251,46,True
294,0.3333333333333264,0.33333333333332643,48,True
295,0.33333333333332726,0.33333333333332726,39,True
296,0.33333333333332377,0.3333333333333236,43,True
297,0.33333333333332793,0.3333333333333278,50,True
298,0.3333333333333258,0.33333333333332554,60,True
299,0.3333333333333286,0.3333333333333285,62,True
300,0.3333333333333275,0.33333333333332743,48,True
301,0.33333333333332804,0.3333333333333284,47,True
302,0.33333333333332305,0.33333333333332305,39,True
303,0.3333333333333235,0.33333333333332377,45,True
304,0.33333333333332654,0.33333333333332643,39,True
305,0.3333333333333263,0.3333333333333263,58,True
306,0.3333333333333231,0.33333333333332293,46,True
307,0.33333333333332327,0.3333333333333232,60,True
308,0.33333333333332543,0.33333333333332565,49,True
309,0.33333333333332743,0.33333333333332726,42,True
310,0.33333333333332515,0.33333333333332515,41,True
311,0.3333333333333278,0.33333333333332776,46,True
312,0.33333333333332604,0.33333333333332626,52,True
313,0.3333333333333253,0.3333333333333252,60,True
314,0.33333333333332366,0.3333333333333236,51,True
315,0.3333333333333251,0.33333333333332515,53,True
316,0.3333333333333281,0.3333333333333284,39,True
317,0.33333333333332726,0.33333333333332726,41,True
318,0.3333333333333259,0.3333333333333257,51,True
319,0.33333333333332843,0.3333333333333284,36,True
320,0.3333333333333283,0.3333333333333284,52,True
321,0.33333333333332227,0.33333333333332243,43,True
322,0.3333333333333274,0.3333333333333274,42,True
323,0.3333333333333251,0.333333333333325,39,True
324,0.33333333333332277,0.3333333333333228,42,True
325,0.33333333333332665,0.3333333333333265,41,True
326,0.33333333333332543,0.33333333333332543,44,True
327,0.3333333333333272,0.33333333333332726,45,True
328,0.33333333333332754,0.3333333333333276,55,True
329,0.333333333333327,0.3333333333333271,38,True
330,0.3333333333333266,0.33333333333332654,40,True
331,0.33333333333332604,0.333333333333326,51,True
332,0.3333333333333261,0.333333333333326,39,True
333,0.3333333333333269,0.33333333333332704,48,True
334,0.33333333333332804,0.3333333333333277,50,True
335,0.3333333333333259,0.3333333333333258,51,True
336,0.3333333333333256,0.3333333333333257,49,True
337,0.3333333333333234,0.33333333333332343,37,True
338,0.33333333333332466,0.3333333333333249,46,True
339,0.3333333333333236,0.3333333333333238,48,True
340,0.333333333333324,0.3333333333333242,62,True
341,0.33333333333332316,0.33333333333332305,45,True
342,0.3333333333333259,0.33333333333332593,38,True
343,0.3333333333333257,0.33333333333332554,43,True
344,0.3333333333333262,0.3333333333333264,51,True
345,0.33333333333332477,0.3333333333333247,44,True
346,0.33333333333332577,0.3333333333333258,44,True
347,0.3333333333333242,0.33333333333332427,39,True
348,0.3333333333333242,0.333333333333324,49,True
